0.311,0.0727968337
0.312,0.0730399226
0.313,0.0732830728
0.314,0.0735262842
0.315,0.0737695569
0.316,0.074012891
0.317,0.0742562864
0.318,0.0744997433
0.319,0.0747432615
0.32,0.0749868413
0.321,0.0752304826
0.322,0.0754741855
0.323,0.0757179499
0.324,0.075961776
0.325,0.0762056637
0.326,0.0764496131
0.327,0.0766936243
0.328,0.0769376972
0.329,0.0771818319
0.33,0.0774260285
0.331,0.0776702869
0.332,0.0779146072
0.333,0.0781589895
0.334,0.0784034338
0.335,0.0786479401
0.336,0.0788925085
0.337,0.0791371389
0.338,0.0793818315
0.339,0.0796265863
0.34,0.0798714032
0.341,0.0801162824
0.342,0.0803612239
0.343,0.0806062277
0.344,0.0808512938
0.345,0.0810964223
0.346,0.0813416132
0.347,0.0815868666
0.348,0.0818321825
0.349,0.0820775609
0.35,0.0823230018
0.25,0.0515064303
0.251,0.0517172117
0.252,0.0519280718
0.253,0.0521389517
0.254,0.0523498709
0.255,0.0525608296
0.256,0.0527718277
0.257,0.0529828653
0.258,0.0531939423
0.259,0.0534050589
0.26,0.053616215
0.261,0.0538274105
0.262,0.0540386457
0.263,0.0542499204
0.264,0.0544612346
0.265,0.0546725885
0.266,0.054883982
0.267,0.0550954151
0.268,0.0553068878
0.269,0.0555184002
0.27,0.0557299523
0.271,0.0559415441
0.272,0.0561531756
0.273,0.0563648468
0.274,0.0565765577
0.275,0.0567883084
0.276,0.0570000989
0.277,0.0572119292
0.278,0.0574237993
0.279,0.0576357092
0.28,0.057847659
0.281,0.0580596486
0.282,0.0582716782
0.283,0.0584837476
0.284,0.0586958569
0.285,0.0589080061
0.286,0.0591201953
0.287,0.0593324245
0.288,0.0595446936
0.289,0.0597570027
0.29,0.0599693519
0.291,0.060181741
0.292,0.0603941703
0.293,0.0606066395
0.294,0.0608191489
0.295,0.0610316984
0.296,0.061244288
0.297,0.0614569177
0.298,0.0616695875
0.299,0.0618822975
0.3,0.0620950478
0.301,0.0623078382
0.302,0.0625206688
0.303,0.0627335396
0.304,0.0629464508
0.305,0.0631594021
0.306,0.0633723938
0.307,0.0635854258
0.308,0.0637984981
0.309,0.0640116107
0.31,0.0642247637
0.311,0.064437957
0.312,0.0646511907
0.313,0.0648644649
0.314,0.0650777795
0.315,0.0652911345
0.316,0.0655045299
0.317,0.0657179659
0.318,0.0659314423
0.319,0.0661449592
0.32,0.0663585167
0.321,0.0665721147
0.322,0.0667857533
0.323,0.0669994324
0.324,0.0672131522
0.325,0.0674269125
0.326,0.0676407135
0.327,0.0678545552
0.328,0.0680684375
0.329,0.0682823604
0.33,0.0684963241
0.331,0.0687103285
0.332,0.0689243737
0.333,0.0691384595
0.334,0.0693525862
0.335,0.0695667536
0.336,0.0697809619
0.337,0.069995211
0.338,0.0702095009
0.339,0.0704238316
0.34,0.0706382033
0.341,0.0708526158
0.342,0.0710670693
0.343,0.0712815636
0.344,0.0714960989
0.345,0.0717106752
0.346,0.0719252925
0.347,0.0721399507
0.348,0.07235465
0.349,0.0725693903
0.35,0.0727841717
0.25,0.0471607285
0.251,0.0473528743
0.252,0.0475450777
0.253,0.0477372955
0.254,0.0479295422
0.255,0.0481218176
0.256,0.0483141219
0.257,0.0485064551
0.258,0.0486988171
0.259,0.0488912079
0.26,0.0490836277
0.261,0.0492760763
0.262,0.0494685538
0.263,0.0496610603
0.264,0.0498535956
0.265,0.0500461599
0.266,0.0502387531
0.267,0.0504313752
0.268,0.0506240263
0.269,0.0508167064
0.27,0.0510094154
0.271,0.0512021534
0.272,0.0513949204
0.273,0.0515877164
0.274,0.0517805414
0.275,0.0519733954
0.276,0.0521662785
0.277,0.0523591906
0.278,0.0525521317
0.279,0.0527451019
0.28,0.0529381012
0.281,0.0531311296
0.282,0.053324187
0.283,0.0535172735
0.284,0.0537103892
0.285,0.0539035339
0.286,0.0540967078
0.287,0.0542899108
0.288,0.054483143
0.289,0.0546764043
0.29,0.0548696948
0.291,0.0550630145
0.292,0.0552563633
0.293,0.0554497413
0.294,0.0556431486
0.295,0.055836585
0.296,0.0560300507
0.297,0.0562235456
0.298,0.0564170698
0.299,0.0566106232
0.3,0.0568042059
0.301,0.0569978178
0.302,0.057191459
0.303,0.0573851295
0.304,0.0575788294
0.305,0.0577725585
0.306,0.0579663169
0.307,0.0581601047
0.308,0.0583539218
0.309,0.0585477683
0.31,0.0587416441
0.311,0.0589355493
0.312,0.0591294839
0.313,0.0593234479
0.314,0.0595174413
0.315,0.059711464
0.316,0.0599055162
0.317,0.0600995979
0.318,0.0602937089
0.319,0.0604878494
0.32,0.0606820194
0.321,0.0608762189
0.322,0.0610704478
0.323,0.0612647062
0.324,0.0614589941
0.325,0.0616533115
0.326,0.0618476585
0.327,0.0620420349
0.328,0.0622364409
0.329,0.0624308765
0.33,0.0626253416
0.331,0.0628198363
0.332,0.0630143605
0.333,0.0632089143
0.334,0.0634034978
0.335,0.0635981108
0.336,0.0637927535
0.337,0.0639874258
0.338,0.0641821277
0.339,0.0643768593
0.34,0.0645716205
0.341,0.0647664114
0.342,0.064961232
0.343,0.0651560823
0.344,0.0653509622
0.345,0.0655458719
0.346,0.0657408113
0.347,0.0659357804
0.348,0.0661307792
0.349,0.0663258078
0.35,0.0665208662
0.25,0.0441141326
0.251,0.0442933277
0.252,0.0444725676
0.253,0.0446518187
0.254,0.0448310922
0.255,0.0450103882
0.256,0.0451897066
0.257,0.0453690474
0.258,0.0455484107
0.259,0.0457277964
0.26,0.0459072046
0.261,0.0460866353
0.262,0.0462660884
0.263,0.046445564
0.264,0.0466250621
0.265,0.0468045827
0.266,0.0469841257
0.267,0.0471636913
0.268,0.0473432794
0.269,0.0475228899
0.27,0.047702523
0.271,0.0478821787
0.272,0.0480618568
0.273,0.0482415575
0.274,0.0484212808
0.275,0.0486010266
0.276,0.0487807949
0.277,0.0489605858
0.278,0.0491403993
0.279,0.0493202354
0.28,0.049500094
0.281,0.0496799752
0.282,0.049859879
0.283,0.0500398055
0.284,0.0502197545
0.285,0.0503997261
0.286,0.0505797204
0.287,0.0507597372
