isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
1.00000000e-09,3.52644535e-08,1.00000000e-09,9.99532011e-10,1.00000000e-09,5.33946803e-16,1.00000000e-09,-1.20331317e-16,1.00000000e-09,1.97566012e-19,1.00000000e-09,7.23546975e-17,1.00000000e-09,1.08314243e-16,1.00000000e-09,-7.34256254e-20,1.00000000e-09,1.03983134e-09,1.00000000e-09,7.73021853e-01,1.00000000e-09,3.46121616e-02,1.00000000e-09,4.67917436e-01,1.00000000e-09,4.67917435e-01,1.00000000e-09,9.61694419e+08,1.00000000e-09,6.60448819e+07,1.00000000e-09,1.05113694e+07,1.00000000e-09,3.52809646e+01,1.0,.200,sky130
1.50000000e-09,5.26042479e-08,1.50000000e-09,1.50549197e-09,1.50000000e-09,5.43727239e-16,1.50000000e-09,-1.34464522e-16,1.50000000e-09,2.12928043e-19,1.50000000e-09,8.02293019e-17,1.50000000e-09,1.20110120e-16,1.50000000e-09,-7.91004985e-20,1.50000000e-09,1.54289818e-09,1.50000000e-09,7.73021154e-01,1.50000000e-09,3.46184306e-02,1.50000000e-09,4.79248139e-01,1.50000000e-09,4.79248138e-01,1.50000000e-09,6.48130908e+08,1.50000000e-09,9.67474941e+07,1.50000000e-09,1.53978419e+07,1.50000000e-09,3.49415664e+01,1.0,.200,sky130
2.00000000e-09,6.97866501e-08,2.00000000e-09,2.01332695e-09,2.00000000e-09,5.51421785e-16,2.00000000e-09,-1.45417188e-16,2.00000000e-09,2.24033082e-19,2.00000000e-09,8.62754915e-17,2.00000000e-09,1.29167429e-16,2.00000000e-09,-8.30119161e-20,2.00000000e-09,2.04153707e-09,2.00000000e-09,7.73020653e-01,2.00000000e-09,3.46246636e-02,2.00000000e-09,4.87361936e-01,2.00000000e-09,4.87361935e-01,2.00000000e-09,4.89827010e+08,2.00000000e-09,1.26557659e+08,2.00000000e-09,2.01422770e+07,2.00000000e-09,3.46623534e+01,1.0,.200,sky130
2.50000000e-09,8.62655682e-08,2.50000000e-09,2.50561944e-09,2.50000000e-09,5.57650821e-16,2.50000000e-09,-1.54196856e-16,2.50000000e-09,2.32461192e-19,2.50000000e-09,9.10894921e-17,2.50000000e-09,1.36379087e-16,2.50000000e-09,-8.58629410e-20,2.50000000e-09,2.52048304e-09,2.50000000e-09,7.73020273e-01,2.50000000e-09,3.46306638e-02,2.50000000e-09,4.93513927e-01,2.50000000e-09,4.93513926e-01,2.50000000e-09,3.96749348e+08,2.50000000e-09,1.54694596e+08,2.50000000e-09,2.46204096e+07,2.50000000e-09,3.44288389e+01,1.0,.200,sky130
3.00000000e-09,1.02710235e-07,3.00000000e-09,3.00149071e-09,3.00000000e-09,5.63089282e-16,3.00000000e-09,-1.61807707e-16,3.00000000e-09,2.39441402e-19,3.00000000e-09,9.52405690e-17,3.00000000e-09,1.42597774e-16,3.00000000e-09,-8.81405717e-20,3.00000000e-09,2.99941308e-09,3.00000000e-09,7.73019958e-01,3.00000000e-09,3.46366741e-02,3.00000000e-09,4.98625248e-01,3.00000000e-09,4.98625247e-01,3.00000000e-09,3.33398560e+08,3.00000000e-09,1.82404883e+08,3.00000000e-09,2.90306388e+07,3.00000000e-09,3.42197409e+01,1.0,.200,sky130
3.50000000e-09,1.19123493e-07,3.50000000e-09,3.50061936e-09,3.50000000e-09,5.67941274e-16,3.50000000e-09,-1.68559826e-16,3.50000000e-09,2.45389539e-19,3.50000000e-09,9.89069955e-17,3.50000000e-09,1.48090505e-16,3.50000000e-09,-9.00168142e-20,3.50000000e-09,3.47854798e-09,3.50000000e-09,7.73019687e-01,3.50000000e-09,3.46426952e-02,3.50000000e-09,5.03005163e-01,3.50000000e-09,5.03005162e-01,3.50000000e-09,2.87476271e+08,3.50000000e-09,2.09746145e+08,3.50000000e-09,3.33821357e+07,3.50000000e-09,3.40292619e+01,1.0,.200,sky130
4.00000000e-09,1.35425691e-07,4.00000000e-09,4.00023544e-09,4.00000000e-09,5.72317123e-16,4.00000000e-09,-1.74621559e-16,4.00000000e-09,2.50539331e-19,4.00000000e-09,1.02186049e-16,4.00000000e-09,1.53002979e-16,4.00000000e-09,-9.15895546e-20,4.00000000e-09,3.95562711e-09,4.00000000e-09,7.73019451e-01,4.00000000e-09,3.46486976e-02,4.00000000e-09,5.06824195e-01,4.00000000e-09,5.06824194e-01,4.00000000e-09,2.52804416e+08,4.00000000e-09,2.36627013e+08,4.00000000e-09,3.76603587e+07,4.00000000e-09,3.38544302e+01,1.0,.200,sky130
4.50000000e-09,1.51615298e-07,4.50000000e-09,4.49997911e-09,4.50000000e-09,5.76310900e-16,4.50000000e-09,-1.80132932e-16,4.50000000e-09,2.55069231e-19,4.50000000e-09,1.05157508e-16,4.50000000e-09,1.57454692e-16,4.50000000e-09,-9.29304920e-20,4.50000000e-09,4.43062431e-09,4.50000000e-09,7.73019242e-01,4.50000000e-09,3.46546798e-02,4.50000000e-09,5.10210764e-01,4.50000000e-09,5.10210763e-01,4.50000000e-09,2.25701827e+08,4.50000000e-09,2.63079005e+08,4.50000000e-09,4.18703241e+07,4.50000000e-09,3.36924450e+01,1.0,.200,sky130
5.00000000e-09,1.67699942e-07,5.00000000e-09,4.99982274e-09,5.00000000e-09,5.79992011e-16,5.00000000e-09,-1.85196296e-16,5.00000000e-09,2.59105739e-19,5.00000000e-09,1.07879398e-16,5.00000000e-09,1.61532557e-16,5.00000000e-09,-9.40895939e-20,5.00000000e-09,4.90376076e-09,5.00000000e-09,7.73019054e-01,5.00000000e-09,3.46606437e-02,5.00000000e-09,5.13254980e-01,5.00000000e-09,5.13254979e-01,5.00000000e-09,2.03925120e+08,5.00000000e-09,2.89141813e+08,5.00000000e-09,4.60183488e+07,5.00000000e-09,3.35411774e+01,1.0,.200,sky130
5.50000000e-09,1.83685447e-07,5.50000000e-09,5.49972407e-09,5.50000000e-09,5.83411696e-16,5.50000000e-09,-1.89886776e-16,5.50000000e-09,2.62740019e-19,5.50000000e-09,1.10394178e-16,5.50000000e-09,1.65300175e-16,5.50000000e-09,-9.51024795e-20,5.50000000e-09,5.37519358e-09,5.50000000e-09,7.73018884e-01,5.50000000e-09,3.46665907e-02,5.50000000e-09,5.16021213e-01,5.50000000e-09,5.16021211e-01,5.50000000e-09,1.86039811e+08,5.50000000e-09,3.14847042e+08,5.50000000e-09,5.01094630e+07,5.50000000e-09,3.33990296e+01,1.0,.200,sky130
6.00000000e-09,1.99577209e-07,6.00000000e-09,5.99965901e-09,6.00000000e-09,5.86609138e-16,6.00000000e-09,-1.94261514e-16,6.00000000e-09,2.66040170e-19,6.00000000e-09,1.12734054e-16,6.00000000e-09,1.68805785e-16,6.00000000e-09,-9.59954652e-20,6.00000000e-09,5.84506080e-09,6.00000000e-09,7.73018727e-01,6.00000000e-09,3.46725219e-02,6.00000000e-09,5.18557202e-01,6.00000000e-09,5.18557200e-01,6.00000000e-09,1.71084619e+08,6.00000000e-09,3.40221787e+08,6.00000000e-09,5.41479791e+07,6.00000000e-09,3.32647587e+01,1.0,.200,sky130
