isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
1.00000000e-09,2.85055684e-08,1.00000000e-09,9.99666043e-10,1.00000000e-09,5.12216211e-16,1.00000000e-09,-1.12474157e-16,1.00000000e-09,2.70420240e-19,1.00000000e-09,6.71222060e-17,1.00000000e-09,1.00416002e-16,1.00000000e-09,-3.05414152e-20,1.00000000e-09,1.31915402e-09,1.00000000e-09,6.89830061e-01,1.00000000e-09,4.19185518e-02,1.00000000e-09,3.42013993e-01,1.00000000e-09,3.42013993e-01,1.00000000e-09,7.58061596e+08,1.00000000e-09,5.56514374e+07,1.00000000e-09,8.85720135e+06,1.00000000e-09,2.85150912e+01,1.0,.200,sky130
1.50000000e-09,4.27572130e-08,1.50000000e-09,1.50587323e-09,1.50000000e-09,5.20656465e-16,1.50000000e-09,-1.25366701e-16,1.50000000e-09,2.99389966e-19,1.50000000e-09,7.41795497e-17,1.50000000e-09,1.10984369e-16,1.50000000e-09,-4.49027459e-20,1.50000000e-09,1.94379317e-09,1.50000000e-09,6.89828825e-01,1.50000000e-09,4.19240652e-02,1.50000000e-09,3.55780466e-01,1.50000000e-09,3.55780465e-01,1.50000000e-09,5.14458028e+08,1.50000000e-09,8.21217364e+07,1.50000000e-09,1.30700803e+07,1.50000000e-09,2.83936337e+01,1.0,.200,sky130
2.00000000e-09,5.65830645e-08,2.00000000e-09,1.99968508e-09,2.00000000e-09,5.27135228e-16,2.00000000e-09,-1.35049738e-16,2.00000000e-09,3.19668249e-19,2.00000000e-09,7.94311801e-17,2.00000000e-09,1.18849283e-16,2.00000000e-09,-5.45108040e-20,2.00000000e-09,2.54246381e-09,2.00000000e-09,6.89827965e-01,2.00000000e-09,4.19293713e-02,2.00000000e-09,3.65353427e-01,2.00000000e-09,3.65353427e-01,2.00000000e-09,3.93319265e+08,2.00000000e-09,1.07340700e+08,2.00000000e-09,1.70838030e+07,2.00000000e-09,2.82959877e+01,1.0,.200,sky130
2.50000000e-09,7.06331727e-08,2.50000000e-09,2.50387030e-09,2.50000000e-09,5.32658752e-16,2.50000000e-09,-1.43188096e-16,2.50000000e-09,3.35823100e-19,2.50000000e-09,8.38153329e-17,2.50000000e-09,1.25415394e-16,2.50000000e-09,-6.19100804e-20,2.50000000e-09,3.14577521e-09,2.50000000e-09,6.89827281e-01,2.50000000e-09,4.19347348e-02,2.50000000e-09,3.72970914e-01,2.50000000e-09,3.72970913e-01,2.50000000e-09,3.17886668e+08,2.50000000e-09,1.32604923e+08,2.50000000e-09,2.11047289e+07,2.50000000e-09,2.82095973e+01,1.0,.200,sky130
3.00000000e-09,8.44667475e-08,3.00000000e-09,3.00235882e-09,3.00000000e-09,5.37376995e-16,3.00000000e-09,-1.50067458e-16,3.00000000e-09,3.48888369e-19,3.00000000e-09,8.75014273e-17,3.00000000e-09,1.30936249e-16,3.00000000e-09,-6.77297779e-20,3.00000000e-09,3.73606379e-09,3.00000000e-09,6.89826727e-01,3.00000000e-09,4.19399954e-02,3.00000000e-09,3.79141751e-01,3.00000000e-09,3.79141750e-01,3.00000000e-09,2.67661383e+08,3.00000000e-09,1.57183408e+08,3.00000000e-09,2.50165164e+07,3.00000000e-09,2.81334619e+01,1.0,.200,sky130
3.50000000e-09,9.82507963e-08,3.50000000e-09,3.50092549e-09,3.50000000e-09,5.41553968e-16,3.50000000e-09,-1.56108607e-16,3.50000000e-09,3.59938728e-19,3.50000000e-09,9.07241746e-17,3.50000000e-09,1.35763278e-16,3.50000000e-09,-7.25365501e-20,3.50000000e-09,4.32136296e-09,3.50000000e-09,6.89826257e-01,3.50000000e-09,4.19452220e-02,3.50000000e-09,3.84378173e-01,3.50000000e-09,3.84378172e-01,3.50000000e-09,2.31408472e+08,3.50000000e-09,1.81423832e+08,3.50000000e-09,2.88744997e+07,3.50000000e-09,2.80642352e+01,1.0,.200,sky130
4.00000000e-09,1.12012326e-07,4.00000000e-09,4.00039216e-09,4.00000000e-09,5.45319870e-16,4.00000000e-09,-1.61519700e-16,4.00000000e-09,3.69514748e-19,4.00000000e-09,9.36000081e-17,4.00000000e-09,1.40070814e-16,4.00000000e-09,-7.66154407e-20,4.00000000e-09,4.90338805e-09,4.00000000e-09,6.89825848e-01,4.00000000e-09,4.19504283e-02,4.00000000e-09,3.88935698e-01,4.00000000e-09,3.88935697e-01,4.00000000e-09,2.03940620e+08,4.00000000e-09,2.05406647e+08,4.00000000e-09,3.26914832e+07,4.00000000e-09,2.80003363e+01,1.0,.200,sky130
4.50000000e-09,1.25737351e-07,4.50000000e-09,4.50012823e-09,4.50000000e-09,5.48753552e-16,4.50000000e-09,-1.66426589e-16,4.50000000e-09,3.77944610e-19,4.50000000e-09,9.61993747e-17,4.50000000e-09,1.43964335e-16,4.50000000e-09,-8.01385418e-20,4.50000000e-09,5.48195749e-09,4.50000000e-09,6.89825486e-01,4.50000000e-09,4.19556115e-02,4.50000000e-09,3.92967980e-01,4.50000000e-09,3.92967979e-01,4.50000000e-09,1.82416592e+08,4.50000000e-09,2.29132641e+08,4.50000000e-09,3.64675924e+07,4.50000000e-09,2.79408373e+01,1.0,.200,sky130
5.00000000e-09,1.39424103e-07,5.00000000e-09,4.99996444e-09,5.00000000e-09,5.51914256e-16,5.00000000e-09,-1.70922425e-16,5.00000000e-09,3.85462580e-19,5.00000000e-09,9.85741288e-17,5.00000000e-09,1.47521486e-16,5.00000000e-09,-8.32261478e-20,5.00000000e-09,6.05730948e-09,5.00000000e-09,6.89825161e-01,5.00000000e-09,4.19607727e-02,5.00000000e-09,3.96583921e-01,5.00000000e-09,3.96583919e-01,5.00000000e-09,1.65089798e+08,5.00000000e-09,2.52619137e+08,5.00000000e-09,4.02055844e+07,5.00000000e-09,2.78850189e+01,1.0,.200,sky130
5.50000000e-09,1.53073873e-07,5.50000000e-09,5.49985858e-09,5.50000000e-09,5.54846622e-16,5.50000000e-09,-1.75076695e-16,5.50000000e-09,3.92238974e-19,5.50000000e-09,1.00762799e-16,5.50000000e-09,1.50799959e-16,5.50000000e-09,-8.59643448e-20,5.50000000e-09,6.62974173e-09,5.50000000e-09,6.89824867e-01,5.50000000e-09,4.19659137e-02,5.50000000e-09,3.99862230e-01,5.50000000e-09,3.99862228e-01,5.50000000e-09,1.50835438e+08,5.50000000e-09,2.75885024e+08,5.50000000e-09,4.39084653e+07,5.50000000e-09,2.78323290e+01,1.0,.200,sky130
