isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
1.00000000e-09,1.95737299e-08,1.00000000e-09,9.99552619e-10,1.00000000e-09,4.88555971e-16,1.00000000e-09,-8.62454905e-17,1.00000000e-09,6.80395194e-18,1.00000000e-09,5.42519881e-17,1.00000000e-09,8.11420027e-17,1.00000000e-09,-4.17811029e-18,1.00000000e-09,2.40038125e-09,1.00000000e-09,6.58097338e-01,1.00000000e-09,4.88319093e-02,1.00000000e-09,2.91263126e-01,1.00000000e-09,2.91263125e-01,1.00000000e-09,4.16600489e+08,1.00000000e-09,4.00644574e+07,1.00000000e-09,6.37645643e+06,1.00000000e-09,1.95824907e+01,0.840,0.150,sky130
1.25000000e-09,2.38244578e-08,1.25000000e-09,1.24983436e-09,1.25000000e-09,4.92042211e-16,1.25000000e-09,-9.26965738e-17,1.25000000e-09,7.33776122e-18,1.25000000e-09,5.82135347e-17,1.25000000e-09,8.70721307e-17,1.25000000e-09,-4.50971959e-18,1.25000000e-09,2.91647573e-09,1.25000000e-09,6.56847214e-01,1.25000000e-09,4.88835043e-02,1.25000000e-09,3.01566624e-01,1.25000000e-09,3.01566624e-01,1.25000000e-09,3.42879590e+08,1.25000000e-09,4.84195406e+07,1.25000000e-09,7.70620924e+06,1.25000000e-09,1.90620922e+01,0.840,0.150,sky130
1.50000000e-09,2.79743651e-08,1.50000000e-09,1.50035151e-09,1.50000000e-09,4.95190355e-16,1.50000000e-09,-9.84118856e-17,1.50000000e-09,7.81062411e-18,1.50000000e-09,6.17159009e-17,1.50000000e-09,9.23154801e-17,1.50000000e-09,-4.80243968e-18,1.50000000e-09,3.41949766e-09,1.50000000e-09,6.55799599e-01,1.50000000e-09,4.89349087e-02,1.50000000e-09,3.10201051e-01,1.50000000e-09,3.10201050e-01,1.50000000e-09,2.92440616e+08,1.50000000e-09,5.64921446e+07,1.50000000e-09,8.99100405e+06,1.50000000e-09,1.86452074e+01,0.840,0.150,sky130
1.75000000e-09,3.20305763e-08,1.75000000e-09,1.75000644e-09,1.75000000e-09,4.98067449e-16,1.75000000e-09,-1.03558380e-16,1.75000000e-09,8.23643069e-18,1.75000000e-09,6.48641456e-17,1.75000000e-09,9.70290698e-17,1.75000000e-09,-5.06530150e-18,1.75000000e-09,3.91047617e-09,1.75000000e-09,6.54898702e-01,1.75000000e-09,4.89859386e-02,1.75000000e-09,3.17626224e-01,1.75000000e-09,3.17626224e-01,1.75000000e-09,2.55723333e+08,1.75000000e-09,6.43097163e+07,1.75000000e-09,1.02352092e+07,1.75000000e-09,1.83031191e+01,0.840,0.150,sky130
2.00000000e-09,3.60269471e-08,2.00000000e-09,1.99979843e-09,2.00000000e-09,5.00738158e-16,2.00000000e-09,-1.08278978e-16,2.00000000e-09,8.62703495e-18,2.00000000e-09,6.77474700e-17,2.00000000e-09,1.01346301e-16,2.00000000e-09,-5.30588365e-18,2.00000000e-09,4.39362800e-09,2.00000000e-09,6.54104115e-01,2.00000000e-09,4.90368240e-02,2.00000000e-09,3.24175195e-01,2.00000000e-09,3.24175194e-01,2.00000000e-09,2.27602337e+08,2.00000000e-09,7.19476767e+07,2.00000000e-09,1.14508284e+07,2.00000000e-09,1.80152893e+01,0.840,0.150,sky130
2.25000000e-09,3.99754540e-08,2.25000000e-09,2.24969938e-09,2.25000000e-09,5.03238206e-16,2.25000000e-09,-1.12654204e-16,2.25000000e-09,8.98910977e-18,2.25000000e-09,7.04162567e-17,2.25000000e-09,1.05342518e-16,2.25000000e-09,-5.52846333e-18,2.25000000e-09,4.87048694e-09,2.25000000e-09,6.53392353e-01,2.25000000e-09,4.90875754e-02,2.25000000e-09,3.30041532e-01,2.25000000e-09,3.30041531e-01,2.25000000e-09,2.05318280e+08,2.25000000e-09,7.94364448e+07,2.25000000e-09,1.26427028e+07,2.25000000e-09,1.77692426e+01,0.840,0.150,sky130
2.50000000e-09,4.38843033e-08,2.50000000e-09,2.49963813e-09,2.50000000e-09,5.05593359e-16,2.50000000e-09,-1.16741146e-16,2.50000000e-09,9.32738068e-18,2.50000000e-09,7.29061989e-17,2.50000000e-09,1.09071103e-16,2.50000000e-09,-5.73606176e-18,2.50000000e-09,5.34211108e-09,2.50000000e-09,6.52747215e-01,2.50000000e-09,4.91381896e-02,2.50000000e-09,3.35358745e-01,2.50000000e-09,3.35358744e-01,2.50000000e-09,1.87191914e+08,2.50000000e-09,8.67976261e+07,2.50000000e-09,1.38142712e+07,2.50000000e-09,1.75562625e+01,0.840,0.150,sky130
2.75000000e-09,4.77604268e-08,2.75000000e-09,2.74959869e-09,2.75000000e-09,5.07823648e-16,2.75000000e-09,-1.20583204e-16,2.75000000e-09,9.64543707e-18,2.75000000e-09,7.52443943e-17,2.75000000e-09,1.12572590e-16,2.75000000e-09,-5.93096626e-18,2.75000000e-09,5.80939047e-09,2.75000000e-09,6.52156841e-01,2.75000000e-09,4.91886720e-02,2.75000000e-09,3.40224598e-01,2.75000000e-09,3.40224597e-01,2.75000000e-09,1.72135098e+08,2.75000000e-09,9.40492374e+07,2.75000000e-09,1.49684010e+07,2.75000000e-09,1.73699627e+01,0.840,0.150,sky130
3.00000000e-09,5.16092854e-08,3.00000000e-09,2.99957012e-09,3.00000000e-09,5.09944774e-16,3.00000000e-09,-1.24213848e-16,3.00000000e-09,9.94604532e-18,3.00000000e-09,7.74517229e-17,3.00000000e-09,1.15878214e-16,3.00000000e-09,-6.11493554e-18,3.00000000e-09,6.27302729e-09,3.00000000e-09,6.51612340e-01,3.00000000e-09,4.92390266e-02,3.00000000e-09,3.44712367e-01,3.00000000e-09,3.44712366e-01,3.00000000e-09,1.59412665e+08,3.00000000e-09,1.01205636e+08,3.00000000e-09,1.61073773e+07,3.00000000e-09,1.72055606e+01,0.840,0.150,sky130
3.25000000e-09,5.54353269e-08,3.25000000e-09,3.24954984e-09,3.25000000e-09,5.11969370e-16,3.25000000e-09,-1.27659608e-16,3.25000000e-09,1.02313970e-17,3.25000000e-09,7.95447193e-17,3.25000000e-09,1.19012713e-16,3.25000000e-09,-6.28935986e-18,3.25000000e-09,6.73359371e-09,3.25000000e-09,6.51106857e-01,3.25000000e-09,4.92892582e-02,3.25000000e-09,3.48878551e-01,3.25000000e-09,3.48878549e-01,3.25000000e-09,1.48509109e+08,3.25000000e-09,1.08278600e+08,3.25000000e-09,1.72330745e+07,3.25000000e-09,1.70593866e+01,0.840,0.150,sky130
