A,B,OUT
-128,-128,16465
-128,-127,16347
-128,-126,16211
-128,-125,16091
-128,-124,15955
-128,-123,15835
-128,-122,15699
-128,-121,15577
-128,-120,15443
-128,-119,15321
-128,-118,15185
-128,-117,15065
-128,-116,14929
-128,-115,14809
-128,-114,14673
-128,-113,14555
-128,-112,14417
-128,-111,14299
-128,-110,14163
-128,-109,14043
-128,-108,13907
-128,-107,13787
-128,-106,13651
-128,-105,13529
-128,-104,13395
-128,-103,13273
-128,-102,13137
-128,-101,13017
-128,-100,12881
-128,-99,12761
-128,-98,12625
-128,-97,12507
-128,-96,12369
-128,-95,12251
-128,-94,12115
-128,-93,11995
-128,-92,11859
-128,-91,11739
-128,-90,11603
-128,-89,11481
-128,-88,11347
-128,-87,11225
-128,-86,11089
-128,-85,10969
-128,-84,10833
-128,-83,10713
-128,-82,10577
-128,-81,10459
-128,-80,10321
-128,-79,10203
-128,-78,10067
-128,-77,9947
-128,-76,9811
-128,-75,9691
-128,-74,9555
-128,-73,9433
-128,-72,9299
-128,-71,9177
-128,-70,9041
-128,-69,8921
-128,-68,8785
-128,-67,8665
-128,-66,8529
-128,-65,8411
-128,-64,8273
-128,-63,8155
-128,-62,8019
-128,-61,7899
-128,-60,7763
-128,-59,7643
-128,-58,7507
-128,-57,7385
-128,-56,7251
-128,-55,7129
-128,-54,6993
-128,-53,6873
-128,-52,6737
-128,-51,6617
-128,-50,6481
-128,-49,6363
-128,-48,6225
-128,-47,6107
-128,-46,5971
-128,-45,5851
-128,-44,5715
-128,-43,5595
-128,-42,5459
-128,-41,5337
-128,-40,5203
-128,-39,5081
-128,-38,4945
-128,-37,4825
-128,-36,4689
-128,-35,4569
-128,-34,4433
-128,-33,4315
-128,-32,4177
-128,-31,4059
-128,-30,3923
-128,-29,3803
-128,-28,3667
-128,-27,3547
-128,-26,3411
-128,-25,3289
-128,-24,3155
-128,-23,3033
-128,-22,2897
-128,-21,2777
-128,-20,2641
-128,-19,2521
-128,-18,2385
-128,-17,2267
-128,-16,2129
-128,-15,2011
-128,-14,1875
-128,-13,1755
-128,-12,1619
-128,-11,1499
-128,-10,1363
-128,-9,1241
-128,-8,1107
-128,-7,985
-128,-6,849
-128,-5,729
-128,-4,593
-128,-3,473
-128,-2,337
-128,-1,219
-128,0,85
-128,1,-33
-128,2,-169
-128,3,-289
-128,4,-425
-128,5,-545
-128,6,-681
-128,7,-803
-128,8,-937
-128,9,-1059
-128,10,-1195
-128,11,-1315
-128,12,-1451
-128,13,-1571
-128,14,-1707
-128,15,-1825
-128,16,-1963
-128,17,-2081
-128,18,-2217
-128,19,-2337
-128,20,-2473
-128,21,-2593
-128,22,-2729
-128,23,-2851
-128,24,-2985
-128,25,-3107
-128,26,-3243
-128,27,-3363
-128,28,-3499
-128,29,-3619
-128,30,-3755
-128,31,-3873
-128,32,-4011
-128,33,-4129
-128,34,-4265
-128,35,-4385
-128,36,-4521
-128,37,-4641
-128,38,-4777
-128,39,-4899
-128,40,-5033
-128,41,-5155
-128,42,-5291
-128,43,-5411
-128,44,-5547
-128,45,-5667
-128,46,-5803
-128,47,-5921
-128,48,-6059
-128,49,-6177
-128,50,-6313
-128,51,-6433
-128,52,-6569
-128,53,-6689
-128,54,-6825
-128,55,-6947
-128,56,-7081
-128,57,-7203
-128,58,-7339
-128,59,-7459
-128,60,-7595
-128,61,-7715
-128,62,-7851
-128,63,-7969
-128,64,-8107
-128,65,-8225
-128,66,-8361
-128,67,-8481
-128,68,-8617
-128,69,-8737
-128,70,-8873
-128,71,-8995
-128,72,-9129
-128,73,-9251
-128,74,-9387
-128,75,-9507
-128,76,-9643
-128,77,-9763
-128,78,-9899
-128,79,-10017
-128,80,-10155
-128,81,-10273
-128,82,-10409
-128,83,-10529
-128,84,-10665
-128,85,-10785
-128,86,-10921
-128,87,-11043
-128,88,-11177
-128,89,-11299
-128,90,-11435
-128,91,-11555
-128,92,-11691
-128,93,-11811
-128,94,-11947
-128,95,-12065
-128,96,-12203
-128,97,-12321
-128,98,-12457
-128,99,-12577
-128,100,-12713
-128,101,-12833
-128,102,-12969
-128,103,-13091
-128,104,-13225
-128,105,-13347
-128,106,-13483
-128,107,-13603
-128,108,-13739
-128,109,-13859
-128,110,-13995
-128,111,-14113
-128,112,-14251
-128,113,-14369
-128,114,-14505
-128,115,-14625
-128,116,-14761
-128,117,-14881
-128,118,-15017
-128,119,-15139
-128,120,-15273
-128,121,-15395
-128,122,-15531
-128,123,-15651
-128,124,-15787
-128,125,-15907
-128,126,-16043
-128,127,-16161
-127,-128,16337
-127,-127,16219
-127,-126,16083
-127,-125,15963
-127,-124,15827
-127,-123,15707
-127,-122,15571
-127,-121,15449
-127,-120,15315
-127,-119,15193
-127,-118,15057
-127,-117,14937
-127,-116,14801
-127,-115,14681
-127,-114,14545
-127,-113,14427
-127,-112,14289
-127,-111,14171
-127,-110,14035
-127,-109,13915
-127,-108,13779
-127,-107,13659
-127,-106,13523
-127,-105,13401
-127,-104,13267
-127,-103,13145
-127,-102,13009
-127,-101,12889
-127,-100,12753
-127,-99,12633
-127,-98,12497
-127,-97,12379
-127,-96,12241
-127,-95,12123
-127,-94,11987
-127,-93,11867
-127,-92,11731
-127,-91,11611
-127,-90,11475
-127,-89,11353
-127,-88,11219
-127,-87,11097
-127,-86,10961
-127,-85,10841
-127,-84,10705
-127,-83,10585
-127,-82,10449
-127,-81,10331
-127,-80,10193
-127,-79,10075
-127,-78,9939
-127,-77,9819
-127,-76,9683
-127,-75,9563
-127,-74,9427
-127,-73,9305
-127,-72,9171
-127,-71,9049
-127,-70,8913
-127,-69,8793
-127,-68,8657
-127,-67,8537
-127,-66,8401
-127,-65,8283
-127,-64,8209
-127,-63,8091
-127,-62,7955
-127,-61,7835
-127,-60,7699
-127,-59,7579
-127,-58,7443
-127,-57,7321
-127,-56,7187
-127,-55,7065
-127,-54,6929
-127,-53,6809
-127,-52,6673
-127,-51,6553
-127,-50,6417
-127,-49,6299
-127,-48,6161
-127,-47,6043
-127,-46,5907
-127,-45,5787
-127,-44,5651
-127,-43,5531
-127,-42,5395
-127,-41,5273
-127,-40,5139
-127,-39,5017
-127,-38,4881
-127,-37,4761
-127,-36,4625
-127,-35,4505
-127,-34,4369
-127,-33,4251
-127,-32,4113
-127,-31,3995
-127,-30,3859
-127,-29,3739
-127,-28,3603
-127,-27,3483
-127,-26,3347
-127,-25,3225
-127,-24,3091
-127,-23,2969
-127,-22,2833
-127,-21,2713
-127,-20,2577
-127,-19,2457
-127,-18,2321
-127,-17,2203
-127,-16,2065
-127,-15,1947
-127,-14,1811
-127,-13,1691
-127,-12,1555
-127,-11,1435
-127,-10,1299
-127,-9,1177
-127,-8,1043
-127,-7,921
-127,-6,785
-127,-5,665
-127,-4,529
-127,-3,409
-127,-2,273
-127,-1,155
-127,0,85
-127,1,-33
-127,2,-169
-127,3,-289
-127,4,-425
-127,5,-545
-127,6,-681
-127,7,-803
-127,8,-937
-127,9,-1059
-127,10,-1195
-127,11,-1315
-127,12,-1451
-127,13,-1571
-127,14,-1707
-127,15,-1825
-127,16,-1963
-127,17,-2081
-127,18,-2217
-127,19,-2337
-127,20,-2473
-127,21,-2593
-127,22,-2729
-127,23,-2851
-127,24,-2985
-127,25,-3107
-127,26,-3243
-127,27,-3363
-127,28,-3499
-127,29,-3619
-127,30,-3755
-127,31,-3873
-127,32,-4011
-127,33,-4129
-127,34,-4265
-127,35,-4385
-127,36,-4521
-127,37,-4641
-127,38,-4777
-127,39,-4899
-127,40,-5033
-127,41,-5155
-127,42,-5291
-127,43,-5411
-127,44,-5547
-127,45,-5667
-127,46,-5803
-127,47,-5921
-127,48,-6059
-127,49,-6177
-127,50,-6313
-127,51,-6433
-127,52,-6569
-127,53,-6689
-127,54,-6825
-127,55,-6947
-127,56,-7081
-127,57,-7203
-127,58,-7339
-127,59,-7459
-127,60,-7595
-127,61,-7715
-127,62,-7851
-127,63,-7969
-127,64,-8043
-127,65,-8161
-127,66,-8297
-127,67,-8417
-127,68,-8553
-127,69,-8673
-127,70,-8809
-127,71,-8931
-127,72,-9065
-127,73,-9187
-127,74,-9323
-127,75,-9443
-127,76,-9579
-127,77,-9699
-127,78,-9835
-127,79,-9953
-127,80,-10091
-127,81,-10209
-127,82,-10345
-127,83,-10465
-127,84,-10601
-127,85,-10721
-127,86,-10857
-127,87,-10979
-127,88,-11113
-127,89,-11235
-127,90,-11371
-127,91,-11491
-127,92,-11627
-127,93,-11747
-127,94,-11883
-127,95,-12001
-127,96,-12139
-127,97,-12257
-127,98,-12393
-127,99,-12513
-127,100,-12649
-127,101,-12769
-127,102,-12905
-127,103,-13027
-127,104,-13161
-127,105,-13283
-127,106,-13419
-127,107,-13539
-127,108,-13675
-127,109,-13795
-127,110,-13931
-127,111,-14049
-127,112,-14187
-127,113,-14305
-127,114,-14441
-127,115,-14561
-127,116,-14697
-127,117,-14817
-127,118,-14953
-127,119,-15075
-127,120,-15209
-127,121,-15331
-127,122,-15467
-127,123,-15587
-127,124,-15723
-127,125,-15843
-127,126,-15979
-127,127,-16097
-126,-128,16273
-126,-127,16155
-126,-126,16019
-126,-125,15899
-126,-124,15763
-126,-123,15643
-126,-122,15507
-126,-121,15385
-126,-120,15251
-126,-119,15129
-126,-118,14993
-126,-117,14873
-126,-116,14737
-126,-115,14617
-126,-114,14481
-126,-113,14363
-126,-112,14225
-126,-111,14107
-126,-110,13971
-126,-109,13851
-126,-108,13715
-126,-107,13595
-126,-106,13459
-126,-105,13337
-126,-104,13203
-126,-103,13081
-126,-102,12945
-126,-101,12825
-126,-100,12689
-126,-99,12569
-126,-98,12433
-126,-97,12315
-126,-96,12241
-126,-95,12123
-126,-94,11987
-126,-93,11867
-126,-92,11731
-126,-91,11611
-126,-90,11475
-126,-89,11353
-126,-88,11219
-126,-87,11097
-126,-86,10961
-126,-85,10841
-126,-84,10705
-126,-83,10585
-126,-82,10449
-126,-81,10331
-126,-80,10193
-126,-79,10075
-126,-78,9939
-126,-77,9819
-126,-76,9683
-126,-75,9563
-126,-74,9427
-126,-73,9305
-126,-72,9171
-126,-71,9049
-126,-70,8913
-126,-69,8793
-126,-68,8657
-126,-67,8537
-126,-66,8401
-126,-65,8283
-126,-64,8209
-126,-63,8091
-126,-62,7955
-126,-61,7835
-126,-60,7699
-126,-59,7579
-126,-58,7443
-126,-57,7321
-126,-56,7187
-126,-55,7065
-126,-54,6929
-126,-53,6809
-126,-52,6673
-126,-51,6553
-126,-50,6417
-126,-49,6299
-126,-48,6161
-126,-47,6043
-126,-46,5907
-126,-45,5787
-126,-44,5651
-126,-43,5531
-126,-42,5395
-126,-41,5273
-126,-40,5139
-126,-39,5017
-126,-38,4881
-126,-37,4761
-126,-36,4625
-126,-35,4505
-126,-34,4369
-126,-33,4251
-126,-32,4177
-126,-31,4059
-126,-30,3923
-126,-29,3803
-126,-28,3667
-126,-27,3547
-126,-26,3411
-126,-25,3289
-126,-24,3155
-126,-23,3033
-126,-22,2897
-126,-21,2777
-126,-20,2641
-126,-19,2521
-126,-18,2385
-126,-17,2267
-126,-16,2129
-126,-15,2011
-126,-14,1875
-126,-13,1755
-126,-12,1619
-126,-11,1499
-126,-10,1363
-126,-9,1241
-126,-8,1107
-126,-7,985
-126,-6,849
-126,-5,729
-126,-4,593
-126,-3,473
-126,-2,337
-126,-1,219
-126,0,149
-126,1,31
-126,2,-105
-126,3,-225
-126,4,-361
-126,5,-481
-126,6,-617
-126,7,-739
-126,8,-873
-126,9,-995
-126,10,-1131
-126,11,-1251
-126,12,-1387
-126,13,-1507
-126,14,-1643
-126,15,-1761
-126,16,-1899
-126,17,-2017
-126,18,-2153
-126,19,-2273
-126,20,-2409
-126,21,-2529
-126,22,-2665
-126,23,-2787
-126,24,-2921
-126,25,-3043
-126,26,-3179
-126,27,-3299
-126,28,-3435
-126,29,-3555
-126,30,-3691
-126,31,-3809
-126,32,-3883
-126,33,-4001
-126,34,-4137
-126,35,-4257
-126,36,-4393
-126,37,-4513
-126,38,-4649
-126,39,-4771
-126,40,-4905
-126,41,-5027
-126,42,-5163
-126,43,-5283
-126,44,-5419
-126,45,-5539
-126,46,-5675
-126,47,-5793
-126,48,-5931
-126,49,-6049
-126,50,-6185
-126,51,-6305
-126,52,-6441
-126,53,-6561
-126,54,-6697
-126,55,-6819
-126,56,-6953
-126,57,-7075
-126,58,-7211
-126,59,-7331
-126,60,-7467
-126,61,-7587
-126,62,-7723
-126,63,-7841
-126,64,-7915
-126,65,-8033
-126,66,-8169
-126,67,-8289
-126,68,-8425
-126,69,-8545
-126,70,-8681
-126,71,-8803
-126,72,-8937
-126,73,-9059
-126,74,-9195
-126,75,-9315
-126,76,-9451
-126,77,-9571
-126,78,-9707
-126,79,-9825
-126,80,-9963
-126,81,-10081
-126,82,-10217
-126,83,-10337
-126,84,-10473
-126,85,-10593
-126,86,-10729
-126,87,-10851
-126,88,-10985
-126,89,-11107
-126,90,-11243
-126,91,-11363
-126,92,-11499
-126,93,-11619
-126,94,-11755
-126,95,-11873
-126,96,-11947
-126,97,-12065
-126,98,-12201
-126,99,-12321
-126,100,-12457
-126,101,-12577
-126,102,-12713
-126,103,-12835
-126,104,-12969
-126,105,-13091
-126,106,-13227
-126,107,-13347
-126,108,-13483
-126,109,-13603
-126,110,-13739
-126,111,-13857
-126,112,-13995
-126,113,-14113
-126,114,-14249
-126,115,-14369
-126,116,-14505
-126,117,-14625
-126,118,-14761
-126,119,-14883
-126,120,-15017
-126,121,-15139
-126,122,-15275
-126,123,-15395
-126,124,-15531
-126,125,-15651
-126,126,-15787
-126,127,-15905
-125,-128,16145
-125,-127,16027
-125,-126,15891
-125,-125,15771
-125,-124,15635
-125,-123,15515
-125,-122,15379
-125,-121,15257
-125,-120,15123
-125,-119,15001
-125,-118,14865
-125,-117,14745
-125,-116,14609
-125,-115,14489
-125,-114,14353
-125,-113,14235
-125,-112,14097
-125,-111,13979
-125,-110,13843
-125,-109,13723
-125,-108,13587
-125,-107,13467
-125,-106,13331
-125,-105,13209
-125,-104,13075
-125,-103,12953
-125,-102,12817
-125,-101,12697
-125,-100,12561
-125,-99,12441
-125,-98,12305
-125,-97,12187
-125,-96,12113
-125,-95,11995
-125,-94,11859
-125,-93,11739
-125,-92,11603
-125,-91,11483
-125,-90,11347
-125,-89,11225
-125,-88,11091
-125,-87,10969
-125,-86,10833
-125,-85,10713
-125,-84,10577
-125,-83,10457
-125,-82,10321
-125,-81,10203
-125,-80,10065
-125,-79,9947
-125,-78,9811
-125,-77,9691
-125,-76,9555
-125,-75,9435
-125,-74,9299
-125,-73,9177
-125,-72,9043
-125,-71,8921
-125,-70,8785
-125,-69,8665
-125,-68,8529
-125,-67,8409
-125,-66,8273
-125,-65,8155
-125,-64,8145
-125,-63,8027
-125,-62,7891
-125,-61,7771
-125,-60,7635
-125,-59,7515
-125,-58,7379
-125,-57,7257
-125,-56,7123
-125,-55,7001
-125,-54,6865
-125,-53,6745
-125,-52,6609
-125,-51,6489
-125,-50,6353
-125,-49,6235
-125,-48,6097
-125,-47,5979
-125,-46,5843
-125,-45,5723
-125,-44,5587
-125,-43,5467
-125,-42,5331
-125,-41,5209
-125,-40,5075
-125,-39,4953
-125,-38,4817
-125,-37,4697
-125,-36,4561
-125,-35,4441
-125,-34,4305
-125,-33,4187
-125,-32,4113
-125,-31,3995
-125,-30,3859
-125,-29,3739
-125,-28,3603
-125,-27,3483
-125,-26,3347
-125,-25,3225
-125,-24,3091
-125,-23,2969
-125,-22,2833
-125,-21,2713
-125,-20,2577
-125,-19,2457
-125,-18,2321
-125,-17,2203
-125,-16,2065
-125,-15,1947
-125,-14,1811
-125,-13,1691
-125,-12,1555
-125,-11,1435
-125,-10,1299
-125,-9,1177
-125,-8,1043
-125,-7,921
-125,-6,785
-125,-5,665
-125,-4,529
-125,-3,409
-125,-2,273
-125,-1,155
-125,0,149
-125,1,31
-125,2,-105
-125,3,-225
-125,4,-361
-125,5,-481
-125,6,-617
-125,7,-739
-125,8,-873
-125,9,-995
-125,10,-1131
-125,11,-1251
-125,12,-1387
-125,13,-1507
-125,14,-1643
-125,15,-1761
-125,16,-1899
-125,17,-2017
-125,18,-2153
-125,19,-2273
-125,20,-2409
-125,21,-2529
-125,22,-2665
-125,23,-2787
-125,24,-2921
-125,25,-3043
-125,26,-3179
-125,27,-3299
-125,28,-3435
-125,29,-3555
-125,30,-3691
-125,31,-3809
-125,32,-3883
-125,33,-4001
-125,34,-4137
-125,35,-4257
-125,36,-4393
-125,37,-4513
-125,38,-4649
-125,39,-4771
-125,40,-4905
-125,41,-5027
-125,42,-5163
-125,43,-5283
-125,44,-5419
-125,45,-5539
-125,46,-5675
-125,47,-5793
-125,48,-5931
-125,49,-6049
-125,50,-6185
-125,51,-6305
-125,52,-6441
-125,53,-6561
-125,54,-6697
-125,55,-6819
-125,56,-6953
-125,57,-7075
-125,58,-7211
-125,59,-7331
-125,60,-7467
-125,61,-7587
-125,62,-7723
-125,63,-7841
-125,64,-7851
-125,65,-7969
-125,66,-8105
-125,67,-8225
-125,68,-8361
-125,69,-8481
-125,70,-8617
-125,71,-8739
-125,72,-8873
-125,73,-8995
-125,74,-9131
-125,75,-9251
-125,76,-9387
-125,77,-9507
-125,78,-9643
-125,79,-9761
-125,80,-9899
-125,81,-10017
-125,82,-10153
-125,83,-10273
-125,84,-10409
-125,85,-10529
-125,86,-10665
-125,87,-10787
-125,88,-10921
-125,89,-11043
-125,90,-11179
-125,91,-11299
-125,92,-11435
-125,93,-11555
-125,94,-11691
-125,95,-11809
-125,96,-11883
-125,97,-12001
-125,98,-12137
-125,99,-12257
-125,100,-12393
-125,101,-12513
-125,102,-12649
-125,103,-12771
-125,104,-12905
-125,105,-13027
-125,106,-13163
-125,107,-13283
-125,108,-13419
-125,109,-13539
-125,110,-13675
-125,111,-13793
-125,112,-13931
-125,113,-14049
-125,114,-14185
-125,115,-14305
-125,116,-14441
-125,117,-14561
-125,118,-14697
-125,119,-14819
-125,120,-14953
-125,121,-15075
-125,122,-15211
-125,123,-15331
-125,124,-15467
-125,125,-15587
-125,126,-15723
-125,127,-15841
-124,-128,15953
-124,-127,15835
-124,-126,15699
-124,-125,15579
-124,-124,15443
-124,-123,15323
-124,-122,15187
-124,-121,15065
-124,-120,14931
-124,-119,14809
-124,-118,14673
-124,-117,14553
-124,-116,14417
-124,-115,14297
-124,-114,14161
-124,-113,14043
-124,-112,13969
-124,-111,13851
-124,-110,13715
-124,-109,13595
-124,-108,13459
-124,-107,13339
-124,-106,13203
-124,-105,13081
-124,-104,12947
-124,-103,12825
-124,-102,12689
-124,-101,12569
-124,-100,12433
-124,-99,12313
-124,-98,12177
-124,-97,12059
-124,-96,11985
-124,-95,11867
-124,-94,11731
-124,-93,11611
-124,-92,11475
-124,-91,11355
-124,-90,11219
-124,-89,11097
-124,-88,10963
-124,-87,10841
-124,-86,10705
-124,-85,10585
-124,-84,10449
-124,-83,10329
-124,-82,10193
-124,-81,10075
-124,-80,10001
-124,-79,9883
-124,-78,9747
-124,-77,9627
-124,-76,9491
-124,-75,9371
-124,-74,9235
-124,-73,9113
-124,-72,8979
-124,-71,8857
-124,-70,8721
-124,-69,8601
-124,-68,8465
-124,-67,8345
-124,-66,8209
-124,-65,8091
-124,-64,8017
-124,-63,7899
-124,-62,7763
-124,-61,7643
-124,-60,7507
-124,-59,7387
-124,-58,7251
-124,-57,7129
-124,-56,6995
-124,-55,6873
-124,-54,6737
-124,-53,6617
-124,-52,6481
-124,-51,6361
-124,-50,6225
-124,-49,6107
-124,-48,6033
-124,-47,5915
-124,-46,5779
-124,-45,5659
-124,-44,5523
-124,-43,5403
-124,-42,5267
-124,-41,5145
-124,-40,5011
-124,-39,4889
-124,-38,4753
-124,-37,4633
-124,-36,4497
-124,-35,4377
-124,-34,4241
-124,-33,4123
-124,-32,4049
-124,-31,3931
-124,-30,3795
-124,-29,3675
-124,-28,3539
-124,-27,3419
-124,-26,3283
-124,-25,3161
-124,-24,3027
-124,-23,2905
-124,-22,2769
-124,-21,2649
-124,-20,2513
-124,-19,2393
-124,-18,2257
-124,-17,2139
-124,-16,2065
-124,-15,1947
-124,-14,1811
-124,-13,1691
-124,-12,1555
-124,-11,1435
-124,-10,1299
-124,-9,1177
-124,-8,1043
-124,-7,921
-124,-6,785
-124,-5,665
-124,-4,529
-124,-3,409
-124,-2,273
-124,-1,155
-124,0,85
-124,1,-33
-124,2,-169
-124,3,-289
-124,4,-425
-124,5,-545
-124,6,-681
-124,7,-803
-124,8,-937
-124,9,-1059
-124,10,-1195
-124,11,-1315
-124,12,-1451
-124,13,-1571
-124,14,-1707
-124,15,-1825
-124,16,-1899
-124,17,-2017
-124,18,-2153
-124,19,-2273
-124,20,-2409
-124,21,-2529
-124,22,-2665
-124,23,-2787
-124,24,-2921
-124,25,-3043
-124,26,-3179
-124,27,-3299
-124,28,-3435
-124,29,-3555
-124,30,-3691
-124,31,-3809
-124,32,-3883
-124,33,-4001
-124,34,-4137
-124,35,-4257
-124,36,-4393
-124,37,-4513
-124,38,-4649
-124,39,-4771
-124,40,-4905
-124,41,-5027
-124,42,-5163
-124,43,-5283
-124,44,-5419
-124,45,-5539
-124,46,-5675
-124,47,-5793
-124,48,-5867
-124,49,-5985
-124,50,-6121
-124,51,-6241
-124,52,-6377
-124,53,-6497
-124,54,-6633
-124,55,-6755
-124,56,-6889
-124,57,-7011
-124,58,-7147
-124,59,-7267
-124,60,-7403
-124,61,-7523
-124,62,-7659
-124,63,-7777
-124,64,-7851
-124,65,-7969
-124,66,-8105
-124,67,-8225
-124,68,-8361
-124,69,-8481
-124,70,-8617
-124,71,-8739
-124,72,-8873
-124,73,-8995
-124,74,-9131
-124,75,-9251
-124,76,-9387
-124,77,-9507
-124,78,-9643
-124,79,-9761
-124,80,-9835
-124,81,-9953
-124,82,-10089
-124,83,-10209
-124,84,-10345
-124,85,-10465
-124,86,-10601
-124,87,-10723
-124,88,-10857
-124,89,-10979
-124,90,-11115
-124,91,-11235
-124,92,-11371
-124,93,-11491
-124,94,-11627
-124,95,-11745
-124,96,-11819
-124,97,-11937
-124,98,-12073
-124,99,-12193
-124,100,-12329
-124,101,-12449
-124,102,-12585
-124,103,-12707
-124,104,-12841
-124,105,-12963
-124,106,-13099
-124,107,-13219
-124,108,-13355
-124,109,-13475
-124,110,-13611
-124,111,-13729
-124,112,-13803
-124,113,-13921
-124,114,-14057
-124,115,-14177
-124,116,-14313
-124,117,-14433
-124,118,-14569
-124,119,-14691
-124,120,-14825
-124,121,-14947
-124,122,-15083
-124,123,-15203
-124,124,-15339
-124,125,-15459
-124,126,-15595
-124,127,-15713
-123,-128,15825
-123,-127,15707
-123,-126,15571
-123,-125,15451
-123,-124,15315
-123,-123,15195
-123,-122,15059
-123,-121,14937
-123,-120,14803
-123,-119,14681
-123,-118,14545
-123,-117,14425
-123,-116,14289
-123,-115,14169
-123,-114,14033
-123,-113,13915
-123,-112,13841
-123,-111,13723
-123,-110,13587
-123,-109,13467
-123,-108,13331
-123,-107,13211
-123,-106,13075
-123,-105,12953
-123,-104,12819
-123,-103,12697
-123,-102,12561
-123,-101,12441
-123,-100,12305
-123,-99,12185
-123,-98,12049
-123,-97,11931
-123,-96,11857
-123,-95,11739
-123,-94,11603
-123,-93,11483
-123,-92,11347
-123,-91,11227
-123,-90,11091
-123,-89,10969
-123,-88,10835
-123,-87,10713
-123,-86,10577
-123,-85,10457
-123,-84,10321
-123,-83,10201
-123,-82,10065
-123,-81,9947
-123,-80,9873
-123,-79,9755
-123,-78,9619
-123,-77,9499
-123,-76,9363
-123,-75,9243
-123,-74,9107
-123,-73,8985
-123,-72,8851
-123,-71,8729
-123,-70,8593
-123,-69,8473
-123,-68,8337
-123,-67,8217
-123,-66,8081
-123,-65,7963
-123,-64,7953
-123,-63,7835
-123,-62,7699
-123,-61,7579
-123,-60,7443
-123,-59,7323
-123,-58,7187
-123,-57,7065
-123,-56,6931
-123,-55,6809
-123,-54,6673
-123,-53,6553
-123,-52,6417
-123,-51,6297
-123,-50,6161
-123,-49,6043
-123,-48,5969
-123,-47,5851
-123,-46,5715
-123,-45,5595
-123,-44,5459
-123,-43,5339
-123,-42,5203
-123,-41,5081
-123,-40,4947
-123,-39,4825
-123,-38,4689
-123,-37,4569
-123,-36,4433
-123,-35,4313
-123,-34,4177
-123,-33,4059
-123,-32,3985
-123,-31,3867
-123,-30,3731
-123,-29,3611
-123,-28,3475
-123,-27,3355
-123,-26,3219
-123,-25,3097
-123,-24,2963
-123,-23,2841
-123,-22,2705
-123,-21,2585
-123,-20,2449
-123,-19,2329
-123,-18,2193
-123,-17,2075
-123,-16,2001
-123,-15,1883
-123,-14,1747
-123,-13,1627
-123,-12,1491
-123,-11,1371
-123,-10,1235
-123,-9,1113
-123,-8,979
-123,-7,857
-123,-6,721
-123,-5,601
-123,-4,465
-123,-3,345
-123,-2,209
-123,-1,91
-123,0,85
-123,1,-33
-123,2,-169
-123,3,-289
-123,4,-425
-123,5,-545
-123,6,-681
-123,7,-803
-123,8,-937
-123,9,-1059
-123,10,-1195
-123,11,-1315
-123,12,-1451
-123,13,-1571
-123,14,-1707
-123,15,-1825
-123,16,-1899
-123,17,-2017
-123,18,-2153
-123,19,-2273
-123,20,-2409
-123,21,-2529
-123,22,-2665
-123,23,-2787
-123,24,-2921
-123,25,-3043
-123,26,-3179
-123,27,-3299
-123,28,-3435
-123,29,-3555
-123,30,-3691
-123,31,-3809
-123,32,-3883
-123,33,-4001
-123,34,-4137
-123,35,-4257
-123,36,-4393
-123,37,-4513
-123,38,-4649
-123,39,-4771
-123,40,-4905
-123,41,-5027
-123,42,-5163
-123,43,-5283
-123,44,-5419
-123,45,-5539
-123,46,-5675
-123,47,-5793
-123,48,-5867
-123,49,-5985
-123,50,-6121
-123,51,-6241
-123,52,-6377
-123,53,-6497
-123,54,-6633
-123,55,-6755
-123,56,-6889
-123,57,-7011
-123,58,-7147
-123,59,-7267
-123,60,-7403
-123,61,-7523
-123,62,-7659
-123,63,-7777
-123,64,-7787
-123,65,-7905
-123,66,-8041
-123,67,-8161
-123,68,-8297
-123,69,-8417
-123,70,-8553
-123,71,-8675
-123,72,-8809
-123,73,-8931
-123,74,-9067
-123,75,-9187
-123,76,-9323
-123,77,-9443
-123,78,-9579
-123,79,-9697
-123,80,-9771
-123,81,-9889
-123,82,-10025
-123,83,-10145
-123,84,-10281
-123,85,-10401
-123,86,-10537
-123,87,-10659
-123,88,-10793
-123,89,-10915
-123,90,-11051
-123,91,-11171
-123,92,-11307
-123,93,-11427
-123,94,-11563
-123,95,-11681
-123,96,-11755
-123,97,-11873
-123,98,-12009
-123,99,-12129
-123,100,-12265
-123,101,-12385
-123,102,-12521
-123,103,-12643
-123,104,-12777
-123,105,-12899
-123,106,-13035
-123,107,-13155
-123,108,-13291
-123,109,-13411
-123,110,-13547
-123,111,-13665
-123,112,-13739
-123,113,-13857
-123,114,-13993
-123,115,-14113
-123,116,-14249
-123,117,-14369
-123,118,-14505
-123,119,-14627
-123,120,-14761
-123,121,-14883
-123,122,-15019
-123,123,-15139
-123,124,-15275
-123,125,-15395
-123,126,-15531
-123,127,-15649
-122,-128,15761
-122,-127,15643
-122,-126,15507
-122,-125,15387
-122,-124,15251
-122,-123,15131
-122,-122,14995
-122,-121,14873
-122,-120,14739
-122,-119,14617
-122,-118,14481
-122,-117,14361
-122,-116,14225
-122,-115,14105
-122,-114,13969
-122,-113,13851
-122,-112,13777
-122,-111,13659
-122,-110,13523
-122,-109,13403
-122,-108,13267
-122,-107,13147
-122,-106,13011
-122,-105,12889
-122,-104,12755
-122,-103,12633
-122,-102,12497
-122,-101,12377
-122,-100,12241
-122,-99,12121
