A,B,OUT
-128,32,-3910
-128,33,-4040
-128,34,-4168
-128,35,-4296
-128,36,-4422
-128,37,-4552
-128,38,-4680
-128,39,-4808
-128,40,-4934
-128,41,-5064
-128,42,-5192
-128,43,-5320
-128,44,-5446
-128,45,-5576
-128,46,-5704
-128,47,-5832
-128,48,-5958
-128,49,-6088
-128,50,-6216
-128,51,-6344
-128,52,-6470
-128,53,-6600
-128,54,-6728
-128,55,-6856
-128,56,-6982
-128,57,-7112
-128,58,-7240
-128,59,-7368
-128,60,-7494
-128,61,-7624
-128,62,-7752
-128,63,-7888
-128,64,-8005
-128,65,-8135
-128,66,-8263
-128,67,-8391
-128,68,-8517
-128,69,-8647
-128,70,-8775
-128,71,-8903
-128,72,-9029
-128,73,-9159
-128,74,-9287
-128,75,-9415
-128,76,-9541
-128,77,-9671
-128,78,-9799
-128,79,-9935
-128,80,-10053
-128,81,-10183
-128,82,-10311
-128,83,-10439
-128,84,-10565
-128,85,-10695
-128,86,-10823
-128,87,-10959
-128,88,-11077
-128,89,-11215
-128,90,-11343
-128,91,-11471
-128,92,-11597
-128,93,-11727
-128,94,-11855
-128,95,-11983
-128,96,-12101
-128,97,-12231
-128,98,-12359
-128,99,-12487
-128,100,-12613
-128,101,-12743
-128,102,-12871
-128,103,-13007
-128,104,-13125
-128,105,-13263
-128,106,-13391
-128,107,-13519
-128,108,-13645
-128,109,-13775
-128,110,-13903
-128,111,-14031
-128,112,-14149
-128,113,-14287
-128,114,-14415
-128,115,-14543
-128,116,-14669
-128,117,-14799
-128,118,-14927
-128,119,-15055
-128,120,-15181
-128,121,-15311
-128,122,-15439
-128,123,-15567
-128,124,-15693
-128,125,-15823
-128,126,-15951
-128,127,-16079
-127,-128,16434
-127,-127,16304
-127,-126,16176
-127,-125,16048
-127,-124,15922
-127,-123,15792
-127,-122,15664
-127,-121,15536
-127,-120,15410
-127,-119,15280
-127,-118,15152
-127,-117,15024
-127,-116,14898
-127,-115,14768
-127,-114,14640
-127,-113,14520
-127,-112,14386
-127,-111,14256
-127,-110,14128
-127,-109,14000
-127,-108,13874
-127,-107,13744
-127,-106,13616
-127,-105,13496
-127,-104,13362
-127,-103,13240
-127,-102,13112
-127,-101,12984
-127,-100,12858
-127,-99,12728
-127,-98,12600
-127,-97,12472
-127,-96,12338
-127,-95,12208
-127,-94,12080
-127,-93,11952
-127,-92,11826
-127,-91,11696
-127,-90,11568
-127,-89,11448
-127,-88,11314
-127,-87,11192
-127,-86,11064
-127,-85,10936
-127,-84,10810
-127,-83,10680
-127,-82,10552
-127,-81,10424
-127,-80,10290
-127,-79,10168
-127,-78,10040
-127,-77,9912
-127,-76,9786
-127,-75,9656
-127,-74,9528
-127,-73,9400
-127,-72,9274
-127,-71,9144
-127,-70,9016
-127,-69,8888
-127,-68,8762
-127,-67,8632
-127,-66,8504
-127,-65,8376
-127,-64,8242
-127,-63,8120
-127,-62,7992
-127,-61,7864
-127,-60,7738
-127,-59,7608
-127,-58,7480
-127,-57,7352
-127,-56,7226
-127,-55,7096
-127,-54,6968
-127,-53,6840
-127,-52,6714
-127,-51,6584
-127,-50,6456
-127,-49,6328
-127,-48,6202
-127,-47,6072
-127,-46,5944
-127,-45,5816
-127,-44,5690
-127,-43,5560
-127,-42,5432
-127,-41,5304
-127,-40,5178
-127,-39,5048
-127,-38,4920
-127,-37,4792
-127,-36,4666
-127,-35,4536
-127,-34,4408
-127,-33,4280
-127,-32,4154
-127,-31,4024
-127,-30,3896
-127,-29,3768
-127,-28,3642
-127,-27,3512
-127,-26,3384
-127,-25,3256
-127,-24,3130
-127,-23,3000
-127,-22,2872
-127,-21,2744
-127,-20,2618
-127,-19,2488
-127,-18,2360
-127,-17,2232
-127,-16,2106
-127,-15,1976
-127,-14,1848
-127,-13,1720
-127,-12,1594
-127,-11,1464
-127,-10,1336
-127,-9,1208
-127,-8,1082
-127,-7,952
-127,-6,824
-127,-5,696
-127,-4,570
-127,-3,440
-127,-2,312
-127,-1,176
-127,0,178
-127,1,56
-127,2,-72
-127,3,-200
-127,4,-326
-127,5,-456
-127,6,-584
-127,7,-712
-127,8,-838
-127,9,-968
-127,10,-1096
-127,11,-1224
-127,12,-1350
-127,13,-1480
-127,14,-1608
-127,15,-1736
-127,16,-1862
-127,17,-1992
-127,18,-2120
-127,19,-2248
-127,20,-2374
-127,21,-2504
-127,22,-2632
-127,23,-2760
-127,24,-2886
-127,25,-3016
-127,26,-3144
-127,27,-3272
-127,28,-3398
-127,29,-3528
-127,30,-3656
-127,31,-3784
-127,32,-3910
-127,33,-4040
-127,34,-4168
-127,35,-4296
-127,36,-4422
-127,37,-4552
-127,38,-4680
-127,39,-4808
-127,40,-4934
-127,41,-5064
-127,42,-5192
-127,43,-5320
-127,44,-5446
-127,45,-5576
-127,46,-5704
-127,47,-5832
-127,48,-5958
-127,49,-6088
-127,50,-6216
-127,51,-6344
-127,52,-6470
-127,53,-6600
-127,54,-6728
-127,55,-6856
-127,56,-6982
-127,57,-7112
-127,58,-7240
-127,59,-7368
-127,60,-7494
-127,61,-7624
-127,62,-7752
-127,63,-7888
-127,64,-8005
-127,65,-8135
-127,66,-8263
-127,67,-8391
-127,68,-8517
-127,69,-8647
-127,70,-8775
-127,71,-8903
-127,72,-9029
-127,73,-9159
-127,74,-9287
-127,75,-9415
-127,76,-9541
-127,77,-9671
-127,78,-9799
-127,79,-9935
-127,80,-10053
-127,81,-10183
-127,82,-10311
-127,83,-10439
-127,84,-10565
-127,85,-10695
-127,86,-10823
-127,87,-10959
-127,88,-11077
-127,89,-11215
-127,90,-11343
-127,91,-11471
-127,92,-11597
-127,93,-11727
-127,94,-11855
-127,95,-11983
-127,96,-12101
-127,97,-12231
-127,98,-12359
-127,99,-12487
-127,100,-12613
-127,101,-12743
-127,102,-12871
-127,103,-13007
-127,104,-13125
-127,105,-13263
-127,106,-13391
-127,107,-13519
-127,108,-13645
-127,109,-13775
-127,110,-13903
-127,111,-14031
-127,112,-14149
-127,113,-14287
-127,114,-14415
-127,115,-14543
-127,116,-14669
-127,117,-14799
-127,118,-14927
-127,119,-15055
-127,120,-15181
-127,121,-15311
-127,122,-15439
-127,123,-15567
-127,124,-15693
-127,125,-15823
-127,126,-15951
-127,127,-16079
-126,-128,16178
-126,-127,16048
-126,-126,15920
-126,-125,15792
-126,-124,15666
-126,-123,15536
-126,-122,15408
-126,-121,15280
-126,-120,15154
-126,-119,15024
-126,-118,14896
-126,-117,14768
-126,-116,14642
-126,-115,14512
-126,-114,14384
-126,-113,14264
-126,-112,14130
-126,-111,14000
-126,-110,13872
-126,-109,13744
-126,-108,13618
-126,-107,13488
-126,-106,13360
-126,-105,13240
-126,-104,13106
-126,-103,12984
-126,-102,12856
-126,-101,12728
-126,-100,12602
-126,-99,12472
-126,-98,12344
-126,-97,12216
-126,-96,12210
-126,-95,12080
-126,-94,11952
-126,-93,11824
-126,-92,11698
-126,-91,11568
-126,-90,11440
-126,-89,11320
-126,-88,11186
-126,-87,11064
-126,-86,10936
-126,-85,10808
-126,-84,10682
-126,-83,10552
-126,-82,10424
-126,-81,10296
-126,-80,10162
-126,-79,10040
-126,-78,9912
-126,-77,9784
-126,-76,9658
-126,-75,9528
-126,-74,9400
-126,-73,9272
-126,-72,9146
-126,-71,9016
-126,-70,8888
-126,-69,8760
-126,-68,8634
-126,-67,8504
-126,-66,8376
-126,-65,8248
-126,-64,7986
-126,-63,7864
-126,-62,7736
-126,-61,7608
-126,-60,7482
-126,-59,7352
-126,-58,7224
-126,-57,7096
-126,-56,6970
-126,-55,6840
-126,-54,6712
-126,-53,6584
-126,-52,6458
-126,-51,6328
-126,-50,6200
-126,-49,6072
-126,-48,5946
-126,-47,5816
-126,-46,5688
-126,-45,5560
-126,-44,5434
-126,-43,5304
-126,-42,5176
-126,-41,5048
-126,-40,4922
-126,-39,4792
-126,-38,4664
-126,-37,4536
-126,-36,4410
-126,-35,4280
-126,-34,4152
-126,-33,4024
-126,-32,4026
-126,-31,3896
-126,-30,3768
-126,-29,3640
-126,-28,3514
-126,-27,3384
-126,-26,3256
-126,-25,3128
-126,-24,3002
-126,-23,2872
-126,-22,2744
-126,-21,2616
-126,-20,2490
-126,-19,2360
-126,-18,2232
-126,-17,2104
-126,-16,1978
-126,-15,1848
-126,-14,1720
-126,-13,1592
-126,-12,1466
-126,-11,1336
-126,-10,1208
-126,-9,1080
-126,-8,954
-126,-7,824
-126,-6,696
-126,-5,568
-126,-4,442
-126,-3,312
-126,-2,184
-126,-1,48
-126,0,178
-126,1,56
-126,2,-72
-126,3,-200
-126,4,-326
-126,5,-456
-126,6,-584
-126,7,-712
-126,8,-838
-126,9,-968
-126,10,-1096
-126,11,-1224
-126,12,-1350
-126,13,-1480
-126,14,-1608
-126,15,-1736
-126,16,-1862
-126,17,-1992
-126,18,-2120
-126,19,-2248
-126,20,-2374
-126,21,-2504
-126,22,-2632
-126,23,-2760
-126,24,-2886
-126,25,-3016
-126,26,-3144
-126,27,-3272
-126,28,-3398
-126,29,-3528
-126,30,-3656
-126,31,-3784
-126,32,-3782
-126,33,-3912
-126,34,-4040
-126,35,-4168
-126,36,-4294
-126,37,-4424
-126,38,-4552
-126,39,-4680
-126,40,-4806
-126,41,-4936
-126,42,-5064
-126,43,-5192
-126,44,-5318
-126,45,-5448
-126,46,-5576
-126,47,-5704
-126,48,-5830
-126,49,-5960
-126,50,-6088
-126,51,-6216
-126,52,-6342
-126,53,-6472
-126,54,-6600
-126,55,-6728
-126,56,-6854
-126,57,-6984
-126,58,-7112
-126,59,-7240
-126,60,-7366
-126,61,-7496
-126,62,-7624
-126,63,-7760
-126,64,-8005
-126,65,-8135
-126,66,-8263
-126,67,-8391
-126,68,-8517
-126,69,-8647
-126,70,-8775
-126,71,-8903
-126,72,-9029
-126,73,-9159
-126,74,-9287
-126,75,-9415
-126,76,-9541
-126,77,-9671
-126,78,-9799
-126,79,-9935
-126,80,-10053
-126,81,-10183
-126,82,-10311
-126,83,-10439
-126,84,-10565
-126,85,-10695
-126,86,-10823
-126,87,-10959
-126,88,-11077
-126,89,-11215
-126,90,-11343
-126,91,-11471
-126,92,-11597
-126,93,-11727
-126,94,-11855
-126,95,-11983
-126,96,-11973
-126,97,-12103
-126,98,-12231
-126,99,-12359
-126,100,-12485
-126,101,-12615
-126,102,-12743
-126,103,-12879
-126,104,-12997
-126,105,-13135
-126,106,-13263
-126,107,-13391
-126,108,-13517
-126,109,-13647
-126,110,-13775
-126,111,-13903
-126,112,-14021
-126,113,-14159
-126,114,-14287
-126,115,-14415
-126,116,-14541
-126,117,-14671
-126,118,-14799
-126,119,-14927
-126,120,-15053
-126,121,-15183
-126,122,-15311
-126,123,-15439
-126,124,-15565
-126,125,-15695
-126,126,-15823
-126,127,-15951
-125,-128,16178
-125,-127,16048
-125,-126,15920
-125,-125,15792
-125,-124,15666
-125,-123,15536
-125,-122,15408
-125,-121,15280
-125,-120,15154
-125,-119,15024
-125,-118,14896
-125,-117,14768
-125,-116,14642
-125,-115,14512
-125,-114,14384
-125,-113,14264
-125,-112,14130
-125,-111,14000
-125,-110,13872
-125,-109,13744
-125,-108,13618
-125,-107,13488
-125,-106,13360
-125,-105,13240
-125,-104,13106
-125,-103,12984
-125,-102,12856
-125,-101,12728
-125,-100,12602
-125,-99,12472
-125,-98,12344
-125,-97,12216
-125,-96,12210
-125,-95,12080
-125,-94,11952
-125,-93,11824
-125,-92,11698
-125,-91,11568
-125,-90,11440
-125,-89,11320
-125,-88,11186
-125,-87,11064
-125,-86,10936
-125,-85,10808
-125,-84,10682
-125,-83,10552
-125,-82,10424
-125,-81,10296
-125,-80,10162
-125,-79,10040
-125,-78,9912
-125,-77,9784
-125,-76,9658
-125,-75,9528
-125,-74,9400
-125,-73,9272
-125,-72,9146
-125,-71,9016
-125,-70,8888
-125,-69,8760
-125,-68,8634
-125,-67,8504
-125,-66,8376
-125,-65,8248
-125,-64,7986
-125,-63,7864
-125,-62,7736
-125,-61,7608
-125,-60,7482
-125,-59,7352
-125,-58,7224
-125,-57,7096
-125,-56,6970
-125,-55,6840
-125,-54,6712
-125,-53,6584
-125,-52,6458
-125,-51,6328
-125,-50,6200
-125,-49,6072
-125,-48,5946
-125,-47,5816
-125,-46,5688
-125,-45,5560
-125,-44,5434
-125,-43,5304
-125,-42,5176
-125,-41,5048
-125,-40,4922
-125,-39,4792
-125,-38,4664
-125,-37,4536
-125,-36,4410
-125,-35,4280
-125,-34,4152
-125,-33,4024
-125,-32,4026
-125,-31,3896
-125,-30,3768
-125,-29,3640
-125,-28,3514
-125,-27,3384
-125,-26,3256
-125,-25,3128
-125,-24,3002
-125,-23,2872
-125,-22,2744
-125,-21,2616
-125,-20,2490
-125,-19,2360
-125,-18,2232
-125,-17,2104
-125,-16,1978
-125,-15,1848
-125,-14,1720
-125,-13,1592
-125,-12,1466
-125,-11,1336
-125,-10,1208
-125,-9,1080
-125,-8,954
-125,-7,824
-125,-6,696
-125,-5,568
-125,-4,442
-125,-3,312
-125,-2,184
-125,-1,48
-125,0,178
-125,1,56
-125,2,-72
-125,3,-200
-125,4,-326
-125,5,-456
-125,6,-584
-125,7,-712
-125,8,-838
-125,9,-968
-125,10,-1096
-125,11,-1224
-125,12,-1350
-125,13,-1480
-125,14,-1608
-125,15,-1736
-125,16,-1862
-125,17,-1992
-125,18,-2120
-125,19,-2248
-125,20,-2374
-125,21,-2504
-125,22,-2632
-125,23,-2760
-125,24,-2886
-125,25,-3016
-125,26,-3144
-125,27,-3272
-125,28,-3398
-125,29,-3528
-125,30,-3656
-125,31,-3784
-125,32,-3782
-125,33,-3912
-125,34,-4040
-125,35,-4168
-125,36,-4294
-125,37,-4424
-125,38,-4552
-125,39,-4680
-125,40,-4806
-125,41,-4936
-125,42,-5064
-125,43,-5192
-125,44,-5318
-125,45,-5448
-125,46,-5576
-125,47,-5704
-125,48,-5830
-125,49,-5960
-125,50,-6088
-125,51,-6216
-125,52,-6342
-125,53,-6472
-125,54,-6600
-125,55,-6728
-125,56,-6854
-125,57,-6984
-125,58,-7112
-125,59,-7240
-125,60,-7366
-125,61,-7496
-125,62,-7624
-125,63,-7760
-125,64,-8005
-125,65,-8135
-125,66,-8263
-125,67,-8391
-125,68,-8517
-125,69,-8647
-125,70,-8775
-125,71,-8903
-125,72,-9029
-125,73,-9159
-125,74,-9287
-125,75,-9415
-125,76,-9541
-125,77,-9671
-125,78,-9799
-125,79,-9935
-125,80,-10053
-125,81,-10183
-125,82,-10311
-125,83,-10439
-125,84,-10565
-125,85,-10695
-125,86,-10823
-125,87,-10959
-125,88,-11077
-125,89,-11215
-125,90,-11343
-125,91,-11471
-125,92,-11597
-125,93,-11727
-125,94,-11855
-125,95,-11983
-125,96,-11973
-125,97,-12103
-125,98,-12231
-125,99,-12359
-125,100,-12485
-125,101,-12615
-125,102,-12743
-125,103,-12879
-125,104,-12997
-125,105,-13135
-125,106,-13263
-125,107,-13391
-125,108,-13517
-125,109,-13647
-125,110,-13775
-125,111,-13903
-125,112,-14021
-125,113,-14159
-125,114,-14287
-125,115,-14415
-125,116,-14541
-125,117,-14671
-125,118,-14799
-125,119,-14927
-125,120,-15053
-125,121,-15183
-125,122,-15311
-125,123,-15439
-125,124,-15565
-125,125,-15695
-125,126,-15823
-125,127,-15951
-124,-128,15922
-124,-127,15792
-124,-126,15664
-124,-125,15536
-124,-124,15410
-124,-123,15280
-124,-122,15152
-124,-121,15024
-124,-120,14898
-124,-119,14768
-124,-118,14640
-124,-117,14512
-124,-116,14386
-124,-115,14256
-124,-114,14128
-124,-113,14008
-124,-112,14002
-124,-111,13872
-124,-110,13744
-124,-109,13616
-124,-108,13490
-124,-107,13360
-124,-106,13232
-124,-105,13112
-124,-104,12978
-124,-103,12856
-124,-102,12728
-124,-101,12600
-124,-100,12474
-124,-99,12344
-124,-98,12216
-124,-97,12088
-124,-96,11826
-124,-95,11696
-124,-94,11568
-124,-93,11440
-124,-92,11314
-124,-91,11184
-124,-90,11056
-124,-89,10936
-124,-88,10802
-124,-87,10680
-124,-86,10552
-124,-85,10424
-124,-84,10298
-124,-83,10168
-124,-82,10040
-124,-81,9912
-124,-80,9906
-124,-79,9784
-124,-78,9656
-124,-77,9528
-124,-76,9402
-124,-75,9272
-124,-74,9144
-124,-73,9016
-124,-72,8890
-124,-71,8760
-124,-70,8632
-124,-69,8504
-124,-68,8378
-124,-67,8248
-124,-66,8120
-124,-65,7992
-124,-64,7986
-124,-63,7864
-124,-62,7736
-124,-61,7608
-124,-60,7482
-124,-59,7352
-124,-58,7224
-124,-57,7096
-124,-56,6970
-124,-55,6840
-124,-54,6712
-124,-53,6584
-124,-52,6458
-124,-51,6328
-124,-50,6200
-124,-49,6072
-124,-48,6074
-124,-47,5944
-124,-46,5816
-124,-45,5688
-124,-44,5562
-124,-43,5432
-124,-42,5304
-124,-41,5176
-124,-40,5050
-124,-39,4920
-124,-38,4792
-124,-37,4664
-124,-36,4538
-124,-35,4408
-124,-34,4280
-124,-33,4152
-124,-32,3898
-124,-31,3768
-124,-30,3640
-124,-29,3512
-124,-28,3386
-124,-27,3256
-124,-26,3128
-124,-25,3000
-124,-24,2874
-124,-23,2744
-124,-22,2616
-124,-21,2488
-124,-20,2362
-124,-19,2232
-124,-18,2104
-124,-17,1976
-124,-16,1978
-124,-15,1848
-124,-14,1720
-124,-13,1592
-124,-12,1466
-124,-11,1336
-124,-10,1208
-124,-9,1080
-124,-8,954
-124,-7,824
-124,-6,696
-124,-5,568
-124,-4,442
-124,-3,312
-124,-2,184
-124,-1,48
-124,0,178
-124,1,56
-124,2,-72
-124,3,-200
-124,4,-326
-124,5,-456
-124,6,-584
-124,7,-712
-124,8,-838
-124,9,-968
-124,10,-1096
-124,11,-1224
-124,12,-1350
-124,13,-1480
-124,14,-1608
-124,15,-1736
-124,16,-1734
-124,17,-1864
-124,18,-1992
-124,19,-2120
-124,20,-2246
-124,21,-2376
-124,22,-2504
-124,23,-2632
-124,24,-2758
-124,25,-2888
-124,26,-3016
-124,27,-3144
-124,28,-3270
-124,29,-3400
-124,30,-3528
-124,31,-3656
-124,32,-3910
-124,33,-4040
-124,34,-4168
-124,35,-4296
-124,36,-4422
-124,37,-4552
-124,38,-4680
-124,39,-4808
-124,40,-4934
-124,41,-5064
-124,42,-5192
-124,43,-5320
-124,44,-5446
-124,45,-5576
-124,46,-5704
-124,47,-5832
-124,48,-5830
-124,49,-5960
-124,50,-6088
-124,51,-6216
-124,52,-6342
-124,53,-6472
-124,54,-6600
-124,55,-6728
-124,56,-6854
-124,57,-6984
-124,58,-7112
-124,59,-7240
-124,60,-7366
-124,61,-7496
-124,62,-7624
-124,63,-7760
-124,64,-7749
-124,65,-7879
-124,66,-8007
-124,67,-8135
-124,68,-8261
-124,69,-8391
-124,70,-8519
-124,71,-8647
-124,72,-8773
-124,73,-8903
-124,74,-9031
-124,75,-9159
-124,76,-9285
-124,77,-9415
-124,78,-9543
-124,79,-9679
-124,80,-9669
-124,81,-9799
-124,82,-9927
-124,83,-10055
-124,84,-10181
-124,85,-10311
-124,86,-10439
-124,87,-10575
-124,88,-10693
-124,89,-10831
-124,90,-10959
-124,91,-11087
-124,92,-11213
-124,93,-11343
-124,94,-11471
-124,95,-11599
-124,96,-11845
-124,97,-11975
-124,98,-12103
-124,99,-12231
-124,100,-12357
-124,101,-12487
-124,102,-12615
-124,103,-12751
-124,104,-12869
-124,105,-13007
-124,106,-13135
-124,107,-13263
-124,108,-13389
-124,109,-13519
-124,110,-13647
-124,111,-13775
-124,112,-13765
-124,113,-13903
-124,114,-14031
-124,115,-14159
-124,116,-14285
-124,117,-14415
-124,118,-14543
-124,119,-14671
-124,120,-14797
-124,121,-14927
-124,122,-15055
-124,123,-15183
-124,124,-15309
-124,125,-15439
-124,126,-15567
-124,127,-15695
-123,-128,15922
-123,-127,15792
-123,-126,15664
-123,-125,15536
-123,-124,15410
-123,-123,15280
-123,-122,15152
-123,-121,15024
-123,-120,14898
-123,-119,14768
-123,-118,14640
-123,-117,14512
-123,-116,14386
-123,-115,14256
-123,-114,14128
-123,-113,14008
-123,-112,14002
-123,-111,13872
-123,-110,13744
-123,-109,13616
-123,-108,13490
-123,-107,13360
-123,-106,13232
-123,-105,13112
-123,-104,12978
-123,-103,12856
-123,-102,12728
-123,-101,12600
-123,-100,12474
-123,-99,12344
-123,-98,12216
-123,-97,12088
-123,-96,11826
-123,-95,11696
-123,-94,11568
-123,-93,11440
-123,-92,11314
-123,-91,11184
-123,-90,11056
-123,-89,10936
-123,-88,10802
-123,-87,10680
-123,-86,10552
-123,-85,10424
-123,-84,10298
-123,-83,10168
-123,-82,10040
-123,-81,9912
-123,-80,9906
-123,-79,9784
-123,-78,9656
-123,-77,9528
-123,-76,9402
-123,-75,9272
-123,-74,9144
-123,-73,9016
-123,-72,8890
-123,-71,8760
-123,-70,8632
-123,-69,8504
-123,-68,8378
-123,-67,8248
-123,-66,8120
-123,-65,7992
-123,-64,7986
-123,-63,7864
-123,-62,7736
-123,-61,7608
-123,-60,7482
-123,-59,7352
-123,-58,7224
-123,-57,7096
-123,-56,6970
-123,-55,6840
-123,-54,6712
-123,-53,6584
-123,-52,6458
-123,-51,6328
-123,-50,6200
-123,-49,6072
-123,-48,6074
-123,-47,5944
-123,-46,5816
-123,-45,5688
-123,-44,5562
-123,-43,5432
-123,-42,5304
-123,-41,5176
-123,-40,5050
-123,-39,4920
-123,-38,4792
-123,-37,4664
-123,-36,4538
-123,-35,4408
-123,-34,4280
-123,-33,4152
-123,-32,3898
-123,-31,3768
-123,-30,3640
-123,-29,3512
-123,-28,3386
-123,-27,3256
-123,-26,3128
-123,-25,3000
-123,-24,2874
-123,-23,2744
-123,-22,2616
-123,-21,2488
-123,-20,2362
-123,-19,2232
-123,-18,2104
-123,-17,1976
-123,-16,1978
-123,-15,1848
-123,-14,1720
-123,-13,1592
-123,-12,1466
-123,-11,1336
-123,-10,1208
-123,-9,1080
-123,-8,954
-123,-7,824
-123,-6,696
-123,-5,568
-123,-4,442
-123,-3,312
-123,-2,184
-123,-1,48
-123,0,178
-123,1,56
-123,2,-72
-123,3,-200
-123,4,-326
-123,5,-456
-123,6,-584
-123,7,-712
-123,8,-838
-123,9,-968
-123,10,-1096
-123,11,-1224
-123,12,-1350
-123,13,-1480
-123,14,-1608
-123,15,-1736
-123,16,-1734
-123,17,-1864
-123,18,-1992
-123,19,-2120
-123,20,-2246
-123,21,-2376
-123,22,-2504
-123,23,-2632
-123,24,-2758
-123,25,-2888
-123,26,-3016
-123,27,-3144
-123,28,-3270
-123,29,-3400
-123,30,-3528
-123,31,-3656
-123,32,-3910
-123,33,-4040
-123,34,-4168
-123,35,-4296
-123,36,-4422
-123,37,-4552
-123,38,-4680
-123,39,-4808
-123,40,-4934
-123,41,-5064
-123,42,-5192
-123,43,-5320
-123,44,-5446
-123,45,-5576
-123,46,-5704
-123,47,-5832
-123,48,-5830
-123,49,-5960
-123,50,-6088
-123,51,-6216
-123,52,-6342
-123,53,-6472
-123,54,-6600
-123,55,-6728
-123,56,-6854
-123,57,-6984
-123,58,-7112
-123,59,-7240
-123,60,-7366
-123,61,-7496
-123,62,-7624
-123,63,-7760
-123,64,-7749
-123,65,-7879
-123,66,-8007
-123,67,-8135
-123,68,-8261
-123,69,-8391
-123,70,-8519
-123,71,-8647
-123,72,-8773
-123,73,-8903
-123,74,-9031
-123,75,-9159
-123,76,-9285
-123,77,-9415
-123,78,-9543
-123,79,-9679
-123,80,-9669
-123,81,-9799
-123,82,-9927
-123,83,-10055
-123,84,-10181
-123,85,-10311
-123,86,-10439
-123,87,-10575
-123,88,-10693
-123,89,-10831
-123,90,-10959
-123,91,-11087
-123,92,-11213
-123,93,-11343
-123,94,-11471
-123,95,-11599
-123,96,-11845
-123,97,-11975
-123,98,-12103
-123,99,-12231
-123,100,-12357
-123,101,-12487
-123,102,-12615
-123,103,-12751
-123,104,-12869
-123,105,-13007
-123,106,-13135
-123,107,-13263
-123,108,-13389
-123,109,-13519
-123,110,-13647
-123,111,-13775
-123,112,-13765
-123,113,-13903
-123,114,-14031
-123,115,-14159
-123,116,-14285
-123,117,-14415
-123,118,-14543
-123,119,-14671
-123,120,-14797
-123,121,-14927
-123,122,-15055
-123,123,-15183
-123,124,-15309
-123,125,-15439
-123,126,-15567
-123,127,-15695
-122,-128,15666
-122,-127,15536
-122,-126,15408
-122,-125,15280
-122,-124,15154
-122,-123,15024
-122,-122,14896
-122,-121,14768
-122,-120,14642
-122,-119,14512
-122,-118,14384
-122,-117,14256
-122,-116,14130
-122,-115,14000
-122,-114,13872
-122,-113,13752
-122,-112,13746
-122,-111,13616
-122,-110,13488
-122,-109,13360
-122,-108,13234
-122,-107,13104
-122,-106,12976
-122,-105,12856
-122,-104,12722
-122,-103,12600
-122,-102,12472
-122,-101,12344
-122,-100,12218
-122,-99,12088
