A,B,OUT
-128,95,-11385
-128,96,-11764
-128,97,-11762
-128,98,-11764
-128,99,-11762
-128,100,-12148
-128,101,-12146
-128,102,-12148
-128,103,-12146
-128,104,-13243
-128,105,-13241
-128,106,-13243
-128,107,-13241
-128,108,-13627
-128,109,-13625
-128,110,-13627
-128,111,-13625
-128,112,-13756
-128,113,-13754
-128,114,-13756
-128,115,-13754
-128,116,-14140
-128,117,-14138
-128,118,-14140
-128,119,-14138
-128,120,-15099
-128,121,-15097
-128,122,-15099
-128,123,-15097
-128,124,-15483
-128,125,-15481
-128,126,-15483
-128,127,-15481
-127,-128,15916
-127,-127,15918
-127,-126,15916
-127,-125,15918
-127,-124,15532
-127,-123,15534
-127,-122,15532
-127,-121,15534
-127,-120,14445
-127,-119,14447
-127,-118,14445
-127,-117,14447
-127,-116,14061
-127,-115,14063
-127,-114,14061
-127,-113,14063
-127,-112,13932
-127,-111,13934
-127,-110,13932
-127,-109,13934
-127,-108,13548
-127,-107,13550
-127,-106,13548
-127,-105,13550
-127,-104,12597
-127,-103,12599
-127,-102,12597
-127,-101,12599
-127,-100,12213
-127,-99,12215
-127,-98,12213
-127,-97,12215
-127,-96,11820
-127,-95,11822
-127,-94,11820
-127,-93,11822
-127,-92,11436
-127,-91,11438
-127,-90,11436
-127,-89,11438
-127,-88,10341
-127,-87,10343
-127,-86,10341
-127,-85,10343
-127,-84,9957
-127,-83,9959
-127,-82,9957
-127,-81,9959
-127,-80,9828
-127,-79,9830
-127,-78,9828
-127,-77,9830
-127,-76,9444
-127,-75,9446
-127,-74,9444
-127,-73,9446
-127,-72,8501
-127,-71,8503
-127,-70,8501
-127,-69,8503
-127,-68,8117
-127,-67,8119
-127,-66,8117
-127,-65,8119
-127,-64,7716
-127,-63,7718
-127,-62,7716
-127,-61,7718
-127,-60,7332
-127,-59,7334
-127,-58,7332
-127,-57,7334
-127,-56,6245
-127,-55,6247
-127,-54,6245
-127,-53,6247
-127,-52,5861
-127,-51,5863
-127,-50,5861
-127,-49,5863
-127,-48,5732
-127,-47,5734
-127,-46,5732
-127,-45,5734
-127,-44,5348
-127,-43,5350
-127,-42,5348
-127,-41,5350
-127,-40,4413
-127,-39,4415
-127,-38,4413
-127,-37,4415
-127,-36,4029
-127,-35,4031
-127,-34,4029
-127,-33,4031
-127,-32,3620
-127,-31,3622
-127,-30,3620
-127,-29,3622
-127,-28,3236
-127,-27,3238
-127,-26,3236
-127,-25,3238
-127,-24,2157
-127,-23,2159
-127,-22,2157
-127,-21,2159
-127,-20,1773
-127,-19,1775
-127,-18,1773
-127,-17,1775
-127,-16,1644
-127,-15,1646
-127,-14,1644
-127,-13,1646
-127,-12,1260
-127,-11,1262
-127,-10,1260
-127,-9,1262
-127,-8,317
-127,-7,319
-127,-6,317
-127,-5,319
-127,-4,-67
-127,-3,-65
-127,-2,-67
-127,-1,-65
-127,0,516
-127,1,518
-127,2,516
-127,3,518
-127,4,132
-127,5,134
-127,6,132
-127,7,134
-127,8,-955
-127,9,-953
-127,10,-955
-127,11,-953
-127,12,-1339
-127,13,-1337
-127,14,-1339
-127,15,-1337
-127,16,-1468
-127,17,-1466
-127,18,-1468
-127,19,-1466
-127,20,-1852
-127,21,-1850
-127,22,-1852
-127,23,-1850
-127,24,-2803
-127,25,-2801
-127,26,-2803
-127,27,-2801
-127,28,-3187
-127,29,-3185
-127,30,-3187
-127,31,-3185
-127,32,-3580
-127,33,-3578
-127,34,-3580
-127,35,-3578
-127,36,-3964
-127,37,-3962
-127,38,-3964
-127,39,-3962
-127,40,-5043
-127,41,-5041
-127,42,-5043
-127,43,-5041
-127,44,-5427
-127,45,-5425
-127,46,-5427
-127,47,-5425
-127,48,-5556
-127,49,-5554
-127,50,-5556
-127,51,-5554
-127,52,-5940
-127,53,-5938
-127,54,-5940
-127,55,-5938
-127,56,-6899
-127,57,-6897
-127,58,-6899
-127,59,-6897
-127,60,-7283
-127,61,-7281
-127,62,-7283
-127,63,-7281
-127,64,-7668
-127,65,-7666
-127,66,-7668
-127,67,-7666
-127,68,-8052
-127,69,-8050
-127,70,-8052
-127,71,-8050
-127,72,-9139
-127,73,-9137
-127,74,-9139
-127,75,-9137
-127,76,-9523
-127,77,-9521
-127,78,-9523
-127,79,-9521
-127,80,-9652
-127,81,-9650
-127,82,-9652
-127,83,-9650
-127,84,-10036
-127,85,-10034
-127,86,-10036
-127,87,-10034
-127,88,-11003
-127,89,-11001
-127,90,-11003
-127,91,-11001
-127,92,-11387
-127,93,-11385
-127,94,-11387
-127,95,-11385
-127,96,-11764
-127,97,-11762
-127,98,-11764
-127,99,-11762
-127,100,-12148
-127,101,-12146
-127,102,-12148
-127,103,-12146
-127,104,-13243
-127,105,-13241
-127,106,-13243
-127,107,-13241
-127,108,-13627
-127,109,-13625
-127,110,-13627
-127,111,-13625
-127,112,-13756
-127,113,-13754
-127,114,-13756
-127,115,-13754
-127,116,-14140
-127,117,-14138
-127,118,-14140
-127,119,-14138
-127,120,-15099
-127,121,-15097
-127,122,-15099
-127,123,-15097
-127,124,-15483
-127,125,-15481
-127,126,-15483
-127,127,-15481
-126,-128,15916
-126,-127,15918
-126,-126,15916
-126,-125,15918
-126,-124,15532
-126,-123,15534
-126,-122,15532
-126,-121,15534
-126,-120,14445
-126,-119,14447
-126,-118,14445
-126,-117,14447
-126,-116,14061
-126,-115,14063
-126,-114,14061
-126,-113,14063
-126,-112,13932
-126,-111,13934
-126,-110,13932
-126,-109,13934
-126,-108,13548
-126,-107,13550
-126,-106,13548
-126,-105,13550
-126,-104,12597
-126,-103,12599
-126,-102,12597
-126,-101,12599
-126,-100,12213
-126,-99,12215
-126,-98,12213
-126,-97,12215
-126,-96,11820
-126,-95,11822
-126,-94,11820
-126,-93,11822
-126,-92,11436
-126,-91,11438
-126,-90,11436
-126,-89,11438
-126,-88,10341
-126,-87,10343
-126,-86,10341
-126,-85,10343
-126,-84,9957
-126,-83,9959
-126,-82,9957
-126,-81,9959
-126,-80,9828
-126,-79,9830
-126,-78,9828
-126,-77,9830
-126,-76,9444
-126,-75,9446
-126,-74,9444
-126,-73,9446
-126,-72,8501
-126,-71,8503
-126,-70,8501
-126,-69,8503
-126,-68,8117
-126,-67,8119
-126,-66,8117
-126,-65,8119
-126,-64,7716
-126,-63,7718
-126,-62,7716
-126,-61,7718
-126,-60,7332
-126,-59,7334
-126,-58,7332
-126,-57,7334
-126,-56,6245
-126,-55,6247
-126,-54,6245
-126,-53,6247
-126,-52,5861
-126,-51,5863
-126,-50,5861
-126,-49,5863
-126,-48,5732
-126,-47,5734
-126,-46,5732
-126,-45,5734
-126,-44,5348
-126,-43,5350
-126,-42,5348
-126,-41,5350
-126,-40,4413
-126,-39,4415
-126,-38,4413
-126,-37,4415
-126,-36,4029
-126,-35,4031
-126,-34,4029
-126,-33,4031
-126,-32,3620
-126,-31,3622
-126,-30,3620
-126,-29,3622
-126,-28,3236
-126,-27,3238
-126,-26,3236
-126,-25,3238
-126,-24,2157
-126,-23,2159
-126,-22,2157
-126,-21,2159
-126,-20,1773
-126,-19,1775
-126,-18,1773
-126,-17,1775
-126,-16,1644
-126,-15,1646
-126,-14,1644
-126,-13,1646
-126,-12,1260
-126,-11,1262
-126,-10,1260
-126,-9,1262
-126,-8,317
-126,-7,319
-126,-6,317
-126,-5,319
-126,-4,-67
-126,-3,-65
-126,-2,-67
-126,-1,-65
-126,0,516
-126,1,518
-126,2,516
-126,3,518
-126,4,132
-126,5,134
-126,6,132
-126,7,134
-126,8,-955
-126,9,-953
-126,10,-955
-126,11,-953
-126,12,-1339
-126,13,-1337
-126,14,-1339
-126,15,-1337
-126,16,-1468
-126,17,-1466
-126,18,-1468
-126,19,-1466
-126,20,-1852
-126,21,-1850
-126,22,-1852
-126,23,-1850
-126,24,-2803
-126,25,-2801
-126,26,-2803
-126,27,-2801
-126,28,-3187
-126,29,-3185
-126,30,-3187
-126,31,-3185
-126,32,-3580
-126,33,-3578
-126,34,-3580
-126,35,-3578
-126,36,-3964
-126,37,-3962
-126,38,-3964
-126,39,-3962
-126,40,-5043
-126,41,-5041
-126,42,-5043
-126,43,-5041
-126,44,-5427
-126,45,-5425
-126,46,-5427
-126,47,-5425
-126,48,-5556
-126,49,-5554
-126,50,-5556
-126,51,-5554
-126,52,-5940
-126,53,-5938
-126,54,-5940
-126,55,-5938
-126,56,-6899
-126,57,-6897
-126,58,-6899
-126,59,-6897
-126,60,-7283
-126,61,-7281
-126,62,-7283
-126,63,-7281
-126,64,-7668
-126,65,-7666
-126,66,-7668
-126,67,-7666
-126,68,-8052
-126,69,-8050
-126,70,-8052
-126,71,-8050
-126,72,-9139
-126,73,-9137
-126,74,-9139
-126,75,-9137
-126,76,-9523
-126,77,-9521
-126,78,-9523
-126,79,-9521
-126,80,-9652
-126,81,-9650
-126,82,-9652
-126,83,-9650
-126,84,-10036
-126,85,-10034
-126,86,-10036
-126,87,-10034
-126,88,-11003
-126,89,-11001
-126,90,-11003
-126,91,-11001
-126,92,-11387
-126,93,-11385
-126,94,-11387
-126,95,-11385
-126,96,-11764
-126,97,-11762
-126,98,-11764
-126,99,-11762
-126,100,-12148
-126,101,-12146
-126,102,-12148
-126,103,-12146
-126,104,-13243
-126,105,-13241
-126,106,-13243
-126,107,-13241
-126,108,-13627
-126,109,-13625
-126,110,-13627
-126,111,-13625
-126,112,-13756
-126,113,-13754
-126,114,-13756
-126,115,-13754
-126,116,-14140
-126,117,-14138
-126,118,-14140
-126,119,-14138
-126,120,-15099
-126,121,-15097
-126,122,-15099
-126,123,-15097
-126,124,-15483
-126,125,-15481
-126,126,-15483
-126,127,-15481
-125,-128,15916
-125,-127,15918
-125,-126,15916
-125,-125,15918
-125,-124,15532
-125,-123,15534
-125,-122,15532
-125,-121,15534
-125,-120,14445
-125,-119,14447
-125,-118,14445
-125,-117,14447
-125,-116,14061
-125,-115,14063
-125,-114,14061
-125,-113,14063
-125,-112,13932
-125,-111,13934
-125,-110,13932
-125,-109,13934
-125,-108,13548
-125,-107,13550
-125,-106,13548
-125,-105,13550
-125,-104,12597
-125,-103,12599
-125,-102,12597
-125,-101,12599
-125,-100,12213
-125,-99,12215
-125,-98,12213
-125,-97,12215
-125,-96,11820
-125,-95,11822
-125,-94,11820
-125,-93,11822
-125,-92,11436
-125,-91,11438
-125,-90,11436
-125,-89,11438
-125,-88,10341
-125,-87,10343
-125,-86,10341
-125,-85,10343
-125,-84,9957
-125,-83,9959
-125,-82,9957
-125,-81,9959
-125,-80,9828
-125,-79,9830
-125,-78,9828
-125,-77,9830
-125,-76,9444
-125,-75,9446
-125,-74,9444
-125,-73,9446
-125,-72,8501
-125,-71,8503
-125,-70,8501
-125,-69,8503
-125,-68,8117
-125,-67,8119
-125,-66,8117
-125,-65,8119
-125,-64,7716
-125,-63,7718
-125,-62,7716
-125,-61,7718
-125,-60,7332
-125,-59,7334
-125,-58,7332
-125,-57,7334
-125,-56,6245
-125,-55,6247
-125,-54,6245
-125,-53,6247
-125,-52,5861
-125,-51,5863
-125,-50,5861
-125,-49,5863
-125,-48,5732
-125,-47,5734
-125,-46,5732
-125,-45,5734
-125,-44,5348
-125,-43,5350
-125,-42,5348
-125,-41,5350
-125,-40,4413
-125,-39,4415
-125,-38,4413
-125,-37,4415
-125,-36,4029
-125,-35,4031
-125,-34,4029
-125,-33,4031
-125,-32,3620
-125,-31,3622
-125,-30,3620
-125,-29,3622
-125,-28,3236
-125,-27,3238
-125,-26,3236
-125,-25,3238
-125,-24,2157
-125,-23,2159
-125,-22,2157
-125,-21,2159
-125,-20,1773
-125,-19,1775
-125,-18,1773
-125,-17,1775
-125,-16,1644
-125,-15,1646
-125,-14,1644
-125,-13,1646
-125,-12,1260
-125,-11,1262
-125,-10,1260
-125,-9,1262
-125,-8,317
-125,-7,319
-125,-6,317
-125,-5,319
-125,-4,-67
-125,-3,-65
-125,-2,-67
-125,-1,-65
-125,0,516
-125,1,518
-125,2,516
-125,3,518
-125,4,132
-125,5,134
-125,6,132
-125,7,134
-125,8,-955
-125,9,-953
-125,10,-955
-125,11,-953
-125,12,-1339
-125,13,-1337
-125,14,-1339
-125,15,-1337
-125,16,-1468
-125,17,-1466
-125,18,-1468
-125,19,-1466
-125,20,-1852
-125,21,-1850
-125,22,-1852
-125,23,-1850
-125,24,-2803
-125,25,-2801
-125,26,-2803
-125,27,-2801
-125,28,-3187
-125,29,-3185
-125,30,-3187
-125,31,-3185
-125,32,-3580
-125,33,-3578
-125,34,-3580
-125,35,-3578
-125,36,-3964
-125,37,-3962
-125,38,-3964
-125,39,-3962
-125,40,-5043
-125,41,-5041
-125,42,-5043
-125,43,-5041
-125,44,-5427
-125,45,-5425
-125,46,-5427
-125,47,-5425
-125,48,-5556
-125,49,-5554
-125,50,-5556
-125,51,-5554
-125,52,-5940
-125,53,-5938
-125,54,-5940
-125,55,-5938
-125,56,-6899
-125,57,-6897
-125,58,-6899
-125,59,-6897
-125,60,-7283
-125,61,-7281
-125,62,-7283
-125,63,-7281
-125,64,-7668
-125,65,-7666
-125,66,-7668
-125,67,-7666
-125,68,-8052
-125,69,-8050
-125,70,-8052
-125,71,-8050
-125,72,-9139
-125,73,-9137
-125,74,-9139
-125,75,-9137
-125,76,-9523
-125,77,-9521
-125,78,-9523
-125,79,-9521
-125,80,-9652
-125,81,-9650
-125,82,-9652
-125,83,-9650
-125,84,-10036
-125,85,-10034
-125,86,-10036
-125,87,-10034
-125,88,-11003
-125,89,-11001
-125,90,-11003
-125,91,-11001
-125,92,-11387
-125,93,-11385
-125,94,-11387
-125,95,-11385
-125,96,-11764
-125,97,-11762
-125,98,-11764
-125,99,-11762
-125,100,-12148
-125,101,-12146
-125,102,-12148
-125,103,-12146
-125,104,-13243
-125,105,-13241
-125,106,-13243
-125,107,-13241
-125,108,-13627
-125,109,-13625
-125,110,-13627
-125,111,-13625
-125,112,-13756
-125,113,-13754
-125,114,-13756
-125,115,-13754
-125,116,-14140
-125,117,-14138
-125,118,-14140
-125,119,-14138
-125,120,-15099
-125,121,-15097
-125,122,-15099
-125,123,-15097
-125,124,-15483
-125,125,-15481
-125,126,-15483
-125,127,-15481
-124,-128,15916
-124,-127,15918
-124,-126,15916
-124,-125,15918
-124,-124,15532
-124,-123,15534
-124,-122,15532
-124,-121,15534
-124,-120,14445
-124,-119,14447
-124,-118,14445
-124,-117,14447
-124,-116,14061
-124,-115,14063
-124,-114,14061
-124,-113,14063
-124,-112,13932
-124,-111,13934
-124,-110,13932
-124,-109,13934
-124,-108,13548
-124,-107,13550
-124,-106,13548
-124,-105,13550
-124,-104,12597
-124,-103,12599
-124,-102,12597
-124,-101,12599
-124,-100,12213
-124,-99,12215
-124,-98,12213
-124,-97,12215
-124,-96,11820
-124,-95,11822
-124,-94,11820
-124,-93,11822
-124,-92,11436
-124,-91,11438
-124,-90,11436
-124,-89,11438
-124,-88,10341
-124,-87,10343
-124,-86,10341
-124,-85,10343
-124,-84,9957
-124,-83,9959
-124,-82,9957
-124,-81,9959
-124,-80,9828
-124,-79,9830
-124,-78,9828
-124,-77,9830
-124,-76,9444
-124,-75,9446
-124,-74,9444
-124,-73,9446
-124,-72,8501
-124,-71,8503
-124,-70,8501
-124,-69,8503
-124,-68,8117
-124,-67,8119
-124,-66,8117
-124,-65,8119
-124,-64,7716
-124,-63,7718
-124,-62,7716
-124,-61,7718
-124,-60,7332
-124,-59,7334
-124,-58,7332
-124,-57,7334
-124,-56,6245
-124,-55,6247
-124,-54,6245
-124,-53,6247
-124,-52,5861
-124,-51,5863
-124,-50,5861
-124,-49,5863
-124,-48,5732
-124,-47,5734
-124,-46,5732
-124,-45,5734
-124,-44,5348
-124,-43,5350
-124,-42,5348
-124,-41,5350
-124,-40,4413
-124,-39,4415
-124,-38,4413
-124,-37,4415
-124,-36,4029
-124,-35,4031
-124,-34,4029
-124,-33,4031
-124,-32,3620
-124,-31,3622
-124,-30,3620
-124,-29,3622
-124,-28,3236
-124,-27,3238
-124,-26,3236
-124,-25,3238
-124,-24,2157
-124,-23,2159
-124,-22,2157
-124,-21,2159
-124,-20,1773
-124,-19,1775
-124,-18,1773
-124,-17,1775
-124,-16,1644
-124,-15,1646
-124,-14,1644
-124,-13,1646
-124,-12,1260
-124,-11,1262
-124,-10,1260
-124,-9,1262
-124,-8,317
-124,-7,319
-124,-6,317
-124,-5,319
-124,-4,-67
-124,-3,-65
-124,-2,-67
-124,-1,-65
-124,0,516
-124,1,518
-124,2,516
-124,3,518
-124,4,132
-124,5,134
-124,6,132
-124,7,134
-124,8,-955
-124,9,-953
-124,10,-955
-124,11,-953
-124,12,-1339
-124,13,-1337
-124,14,-1339
-124,15,-1337
-124,16,-1468
-124,17,-1466
-124,18,-1468
-124,19,-1466
-124,20,-1852
-124,21,-1850
-124,22,-1852
-124,23,-1850
-124,24,-2803
-124,25,-2801
-124,26,-2803
-124,27,-2801
-124,28,-3187
-124,29,-3185
-124,30,-3187
-124,31,-3185
-124,32,-3580
-124,33,-3578
-124,34,-3580
-124,35,-3578
-124,36,-3964
-124,37,-3962
-124,38,-3964
-124,39,-3962
-124,40,-5043
-124,41,-5041
-124,42,-5043
-124,43,-5041
-124,44,-5427
-124,45,-5425
-124,46,-5427
-124,47,-5425
-124,48,-5556
-124,49,-5554
-124,50,-5556
-124,51,-5554
-124,52,-5940
-124,53,-5938
-124,54,-5940
-124,55,-5938
-124,56,-6899
-124,57,-6897
-124,58,-6899
-124,59,-6897
-124,60,-7283
-124,61,-7281
-124,62,-7283
-124,63,-7281
-124,64,-7668
-124,65,-7666
-124,66,-7668
-124,67,-7666
-124,68,-8052
-124,69,-8050
-124,70,-8052
-124,71,-8050
-124,72,-9139
-124,73,-9137
-124,74,-9139
-124,75,-9137
-124,76,-9523
-124,77,-9521
-124,78,-9523
-124,79,-9521
-124,80,-9652
-124,81,-9650
-124,82,-9652
-124,83,-9650
-124,84,-10036
-124,85,-10034
-124,86,-10036
-124,87,-10034
-124,88,-11003
-124,89,-11001
-124,90,-11003
-124,91,-11001
-124,92,-11387
-124,93,-11385
-124,94,-11387
-124,95,-11385
-124,96,-11764
-124,97,-11762
-124,98,-11764
-124,99,-11762
-124,100,-12148
-124,101,-12146
-124,102,-12148
-124,103,-12146
-124,104,-13243
-124,105,-13241
-124,106,-13243
-124,107,-13241
-124,108,-13627
-124,109,-13625
-124,110,-13627
-124,111,-13625
-124,112,-13756
-124,113,-13754
-124,114,-13756
-124,115,-13754
-124,116,-14140
-124,117,-14138
-124,118,-14140
-124,119,-14138
-124,120,-15099
-124,121,-15097
-124,122,-15099
-124,123,-15097
-124,124,-15483
-124,125,-15481
-124,126,-15483
-124,127,-15481
-123,-128,15916
-123,-127,15918
-123,-126,15916
-123,-125,15918
-123,-124,15532
-123,-123,15534
-123,-122,15532
-123,-121,15534
-123,-120,14445
-123,-119,14447
-123,-118,14445
-123,-117,14447
-123,-116,14061
-123,-115,14063
-123,-114,14061
-123,-113,14063
-123,-112,13932
-123,-111,13934
-123,-110,13932
-123,-109,13934
-123,-108,13548
-123,-107,13550
-123,-106,13548
-123,-105,13550
-123,-104,12597
-123,-103,12599
-123,-102,12597
-123,-101,12599
-123,-100,12213
-123,-99,12215
-123,-98,12213
-123,-97,12215
-123,-96,11820
-123,-95,11822
-123,-94,11820
-123,-93,11822
-123,-92,11436
-123,-91,11438
-123,-90,11436
-123,-89,11438
-123,-88,10341
-123,-87,10343
-123,-86,10341
-123,-85,10343
-123,-84,9957
-123,-83,9959
-123,-82,9957
-123,-81,9959
-123,-80,9828
-123,-79,9830
-123,-78,9828
-123,-77,9830
-123,-76,9444
-123,-75,9446
-123,-74,9444
-123,-73,9446
-123,-72,8501
-123,-71,8503
-123,-70,8501
-123,-69,8503
-123,-68,8117
-123,-67,8119
-123,-66,8117
-123,-65,8119
-123,-64,7716
-123,-63,7718
-123,-62,7716
-123,-61,7718
-123,-60,7332
-123,-59,7334
-123,-58,7332
-123,-57,7334
-123,-56,6245
-123,-55,6247
-123,-54,6245
-123,-53,6247
-123,-52,5861
-123,-51,5863
-123,-50,5861
-123,-49,5863
-123,-48,5732
-123,-47,5734
-123,-46,5732
-123,-45,5734
-123,-44,5348
-123,-43,5350
-123,-42,5348
-123,-41,5350
-123,-40,4413
-123,-39,4415
-123,-38,4413
-123,-37,4415
-123,-36,4029
-123,-35,4031
-123,-34,4029
-123,-33,4031
-123,-32,3620
-123,-31,3622
-123,-30,3620
-123,-29,3622
-123,-28,3236
-123,-27,3238
-123,-26,3236
-123,-25,3238
-123,-24,2157
-123,-23,2159
-123,-22,2157
-123,-21,2159
-123,-20,1773
-123,-19,1775
-123,-18,1773
-123,-17,1775
-123,-16,1644
-123,-15,1646
-123,-14,1644
-123,-13,1646
-123,-12,1260
-123,-11,1262
-123,-10,1260
-123,-9,1262
-123,-8,317
-123,-7,319
-123,-6,317
-123,-5,319
-123,-4,-67
-123,-3,-65
-123,-2,-67
-123,-1,-65
-123,0,516
-123,1,518
-123,2,516
-123,3,518
-123,4,132
-123,5,134
-123,6,132
-123,7,134
-123,8,-955
-123,9,-953
-123,10,-955
-123,11,-953
-123,12,-1339
-123,13,-1337
-123,14,-1339
-123,15,-1337
-123,16,-1468
-123,17,-1466
-123,18,-1468
-123,19,-1466
-123,20,-1852
-123,21,-1850
-123,22,-1852
-123,23,-1850
-123,24,-2803
-123,25,-2801
-123,26,-2803
-123,27,-2801
-123,28,-3187
-123,29,-3185
-123,30,-3187
-123,31,-3185
-123,32,-3580
-123,33,-3578
-123,34,-3580
-123,35,-3578
-123,36,-3964
-123,37,-3962
-123,38,-3964
-123,39,-3962
-123,40,-5043
-123,41,-5041
-123,42,-5043
-123,43,-5041
-123,44,-5427
-123,45,-5425
-123,46,-5427
-123,47,-5425
-123,48,-5556
-123,49,-5554
-123,50,-5556
-123,51,-5554
-123,52,-5940
-123,53,-5938
-123,54,-5940
-123,55,-5938
-123,56,-6899
-123,57,-6897
-123,58,-6899
-123,59,-6897
-123,60,-7283
-123,61,-7281
-123,62,-7283
-123,63,-7281
-123,64,-7668
-123,65,-7666
-123,66,-7668
-123,67,-7666
-123,68,-8052
-123,69,-8050
-123,70,-8052
-123,71,-8050
-123,72,-9139
-123,73,-9137
-123,74,-9139
-123,75,-9137
-123,76,-9523
-123,77,-9521
-123,78,-9523
-123,79,-9521
-123,80,-9652
-123,81,-9650
-123,82,-9652
-123,83,-9650
-123,84,-10036
-123,85,-10034
-123,86,-10036
-123,87,-10034
-123,88,-11003
-123,89,-11001
-123,90,-11003
-123,91,-11001
-123,92,-11387
-123,93,-11385
-123,94,-11387
-123,95,-11385
-123,96,-11764
-123,97,-11762
-123,98,-11764
-123,99,-11762
-123,100,-12148
-123,101,-12146
-123,102,-12148
-123,103,-12146
-123,104,-13243
-123,105,-13241
-123,106,-13243
-123,107,-13241
-123,108,-13627
-123,109,-13625
-123,110,-13627
-123,111,-13625
-123,112,-13756
-123,113,-13754
-123,114,-13756
-123,115,-13754
-123,116,-14140
-123,117,-14138
-123,118,-14140
-123,119,-14138
-123,120,-15099
-123,121,-15097
-123,122,-15099
-123,123,-15097
-123,124,-15483
-123,125,-15481
-123,126,-15483
-123,127,-15481
-122,-128,15916
-122,-127,15918
-122,-126,15916
-122,-125,15918
-122,-124,15532
-122,-123,15534
-122,-122,15532
-122,-121,15534
-122,-120,14445
-122,-119,14447
-122,-118,14445
-122,-117,14447
-122,-116,14061
-122,-115,14063
-122,-114,14061
-122,-113,14063
-122,-112,13932
-122,-111,13934
-122,-110,13932
-122,-109,13934
-122,-108,13548
-122,-107,13550
-122,-106,13548
-122,-105,13550
-122,-104,12597
-122,-103,12599
-122,-102,12597
-122,-101,12599
-122,-100,12213
-122,-99,12215
-122,-98,12213
-122,-97,12215
-122,-96,11820
