A,B,OUT
-127,-43,5469
-127,-42,5341
-127,-41,5213
-127,-40,5079
-127,-39,4951
-127,-38,4823
-127,-37,4695
-127,-36,4575
-127,-35,4447
-127,-34,4319
-127,-33,4191
-127,-32,4087
-127,-31,3959
-127,-30,3831
-127,-29,3703
-127,-28,3583
-127,-27,3455
-127,-26,3327
-127,-25,3199
-127,-24,3061
-127,-23,2933
-127,-22,2805
-127,-21,2677
-127,-20,2557
-127,-19,2429
-127,-18,2301
-127,-17,2173
-127,-16,2037
-127,-15,1909
-127,-14,1781
-127,-13,1653
-127,-12,1533
-127,-11,1405
-127,-10,1277
-127,-9,1149
-127,-8,1015
-127,-7,887
-127,-6,759
-127,-5,631
-127,-4,511
-127,-3,383
-127,-2,255
-127,-1,127
-127,0,23
-127,1,-105
-127,2,-233
-127,3,-361
-127,4,-481
-127,5,-609
-127,6,-737
-127,7,-865
-127,8,-1003
-127,9,-1131
-127,10,-1259
-127,11,-1387
-127,12,-1507
-127,13,-1635
-127,14,-1763
-127,15,-1891
-127,16,-2027
-127,17,-2155
-127,18,-2283
-127,19,-2411
-127,20,-2531
-127,21,-2659
-127,22,-2787
-127,23,-2915
-127,24,-3049
-127,25,-3177
-127,26,-3305
-127,27,-3433
-127,28,-3553
-127,29,-3681
-127,30,-3809
-127,31,-3937
-127,32,-4041
-127,33,-4169
-127,34,-4297
-127,35,-4425
-127,36,-4545
-127,37,-4673
-127,38,-4801
-127,39,-4929
-127,40,-5067
-127,41,-5195
-127,42,-5323
-127,43,-5451
-127,44,-5571
-127,45,-5699
-127,46,-5827
-127,47,-5955
-127,48,-6091
-127,49,-6219
-127,50,-6347
-127,51,-6475
-127,52,-6595
-127,53,-6723
-127,54,-6851
-127,55,-6979
-127,56,-7113
-127,57,-7241
-127,58,-7369
-127,59,-7497
-127,60,-7617
-127,61,-7745
-127,62,-7873
-127,63,-8001
-127,64,-8105
-127,65,-8233
-127,66,-8361
-127,67,-8489
-127,68,-8609
-127,69,-8737
-127,70,-8865
-127,71,-8993
-127,72,-9131
-127,73,-9259
-127,74,-9387
-127,75,-9515
-127,76,-9635
-127,77,-9763
-127,78,-9891
-127,79,-10019
-127,80,-10155
-127,81,-10283
-127,82,-10411
-127,83,-10539
-127,84,-10659
-127,85,-10787
-127,86,-10915
-127,87,-11043
-127,88,-11177
-127,89,-11305
-127,90,-11433
-127,91,-11561
-127,92,-11681
-127,93,-11809
-127,94,-11937
-127,95,-12065
-127,96,-12169
-127,97,-12297
-127,98,-12425
-127,99,-12553
-127,100,-12673
-127,101,-12801
-127,102,-12929
-127,103,-13057
-127,104,-13195
-127,105,-13323
-127,106,-13451
-127,107,-13579
-127,108,-13699
-127,109,-13827
-127,110,-13955
-127,111,-14083
-127,112,-14219
-127,113,-14347
-127,114,-14475
-127,115,-14603
-127,116,-14723
-127,117,-14851
-127,118,-14979
-127,119,-15107
-127,120,-15241
-127,121,-15369
-127,122,-15497
-127,123,-15625
-127,124,-15745
-127,125,-15873
-127,126,-16001
-127,127,-16129
-126,-128,16151
-126,-127,16023
-126,-126,15895
-126,-125,15767
-126,-124,15647
-126,-123,15519
-126,-122,15391
-126,-121,15263
-126,-120,15141
-126,-119,15013
-126,-118,14885
-126,-117,14757
-126,-116,14637
-126,-115,14509
-126,-114,14381
-126,-113,14253
-126,-112,14133
-126,-111,14005
-126,-110,13877
-126,-109,13749
-126,-108,13629
-126,-107,13501
-126,-106,13373
-126,-105,13245
-126,-104,13127
-126,-103,12999
-126,-102,12871
-126,-101,12743
-126,-100,12623
-126,-99,12495
-126,-98,12367
-126,-97,12239
-126,-96,12119
-126,-95,11991
-126,-94,11863
-126,-93,11735
-126,-92,11615
-126,-91,11487
-126,-90,11359
-126,-89,11231
-126,-88,11109
-126,-87,10981
-126,-86,10853
-126,-85,10725
-126,-84,10605
-126,-83,10477
-126,-82,10349
-126,-81,10221
-126,-80,10101
-126,-79,9973
-126,-78,9845
-126,-77,9717
-126,-76,9597
-126,-75,9469
-126,-74,9341
-126,-73,9213
-126,-72,9095
-126,-71,8967
-126,-70,8839
-126,-69,8711
-126,-68,8591
-126,-67,8463
-126,-66,8335
-126,-65,8207
-126,-64,8087
-126,-63,7959
-126,-62,7831
-126,-61,7703
-126,-60,7583
-126,-59,7455
-126,-58,7327
-126,-57,7199
-126,-56,7077
-126,-55,6949
-126,-54,6821
-126,-53,6693
-126,-52,6573
-126,-51,6445
-126,-50,6317
-126,-49,6189
-126,-48,6069
-126,-47,5941
-126,-46,5813
-126,-45,5685
-126,-44,5565
-126,-43,5437
-126,-42,5309
-126,-41,5181
-126,-40,5063
-126,-39,4935
-126,-38,4807
-126,-37,4679
-126,-36,4559
-126,-35,4431
-126,-34,4303
-126,-33,4175
-126,-32,4055
-126,-31,3927
-126,-30,3799
-126,-29,3671
-126,-28,3551
-126,-27,3423
-126,-26,3295
-126,-25,3167
-126,-24,3045
-126,-23,2917
-126,-22,2789
-126,-21,2661
-126,-20,2541
-126,-19,2413
-126,-18,2285
-126,-17,2157
-126,-16,2037
-126,-15,1909
-126,-14,1781
-126,-13,1653
-126,-12,1533
-126,-11,1405
-126,-10,1277
-126,-9,1149
-126,-8,1031
-126,-7,903
-126,-6,775
-126,-5,647
-126,-4,527
-126,-3,399
-126,-2,271
-126,-1,143
-126,0,23
-126,1,-105
-126,2,-233
-126,3,-361
-126,4,-481
-126,5,-609
-126,6,-737
-126,7,-865
-126,8,-987
-126,9,-1115
-126,10,-1243
-126,11,-1371
-126,12,-1491
-126,13,-1619
-126,14,-1747
-126,15,-1875
-126,16,-1995
-126,17,-2123
-126,18,-2251
-126,19,-2379
-126,20,-2499
-126,21,-2627
-126,22,-2755
-126,23,-2883
-126,24,-3001
-126,25,-3129
-126,26,-3257
-126,27,-3385
-126,28,-3505
-126,29,-3633
-126,30,-3761
-126,31,-3889
-126,32,-4009
-126,33,-4137
-126,34,-4265
-126,35,-4393
-126,36,-4513
-126,37,-4641
-126,38,-4769
-126,39,-4897
-126,40,-5019
-126,41,-5147
-126,42,-5275
-126,43,-5403
-126,44,-5523
-126,45,-5651
-126,46,-5779
-126,47,-5907
-126,48,-6027
-126,49,-6155
-126,50,-6283
-126,51,-6411
-126,52,-6531
-126,53,-6659
-126,54,-6787
-126,55,-6915
-126,56,-7033
-126,57,-7161
-126,58,-7289
-126,59,-7417
-126,60,-7537
-126,61,-7665
-126,62,-7793
-126,63,-7921
-126,64,-8041
-126,65,-8169
-126,66,-8297
-126,67,-8425
-126,68,-8545
-126,69,-8673
-126,70,-8801
-126,71,-8929
-126,72,-9051
-126,73,-9179
-126,74,-9307
-126,75,-9435
-126,76,-9555
-126,77,-9683
-126,78,-9811
-126,79,-9939
-126,80,-10059
-126,81,-10187
-126,82,-10315
-126,83,-10443
-126,84,-10563
-126,85,-10691
-126,86,-10819
-126,87,-10947
-126,88,-11065
-126,89,-11193
-126,90,-11321
-126,91,-11449
-126,92,-11569
-126,93,-11697
-126,94,-11825
-126,95,-11953
-126,96,-12073
-126,97,-12201
-126,98,-12329
-126,99,-12457
-126,100,-12577
-126,101,-12705
-126,102,-12833
-126,103,-12961
-126,104,-13083
-126,105,-13211
-126,106,-13339
-126,107,-13467
-126,108,-13587
-126,109,-13715
-126,110,-13843
-126,111,-13971
-126,112,-14091
-126,113,-14219
-126,114,-14347
-126,115,-14475
-126,116,-14595
-126,117,-14723
-126,118,-14851
-126,119,-14979
-126,120,-15097
-126,121,-15225
-126,122,-15353
-126,123,-15481
-126,124,-15601
-126,125,-15729
-126,126,-15857
-126,127,-15985
-125,-128,16023
-125,-127,15895
-125,-126,15767
-125,-125,15639
-125,-124,15519
-125,-123,15391
-125,-122,15263
-125,-121,15135
-125,-120,15013
-125,-119,14885
-125,-118,14757
-125,-117,14629
-125,-116,14509
-125,-115,14381
-125,-114,14253
-125,-113,14125
-125,-112,14005
-125,-111,13877
-125,-110,13749
-125,-109,13621
-125,-108,13501
-125,-107,13373
-125,-106,13245
-125,-105,13117
-125,-104,13030
-125,-103,12902
-125,-102,12774
-125,-101,12646
-125,-100,12526
-125,-99,12398
-125,-98,12270
-125,-97,12142
-125,-96,12023
-125,-95,11895
-125,-94,11767
-125,-93,11639
-125,-92,11519
-125,-91,11391
-125,-90,11263
-125,-89,11135
-125,-88,11013
-125,-87,10885
-125,-86,10757
-125,-85,10629
-125,-84,10509
-125,-83,10381
-125,-82,10253
-125,-81,10125
-125,-80,10005
-125,-79,9877
-125,-78,9749
-125,-77,9621
-125,-76,9501
-125,-75,9373
-125,-74,9245
-125,-73,9117
-125,-72,9015
-125,-71,8887
-125,-70,8759
-125,-69,8631
-125,-68,8511
-125,-67,8383
-125,-66,8255
-125,-65,8127
-125,-64,8023
-125,-63,7895
-125,-62,7767
-125,-61,7639
-125,-60,7519
-125,-59,7391
-125,-58,7263
-125,-57,7135
-125,-56,7013
-125,-55,6885
-125,-54,6757
-125,-53,6629
-125,-52,6509
-125,-51,6381
-125,-50,6253
-125,-49,6125
-125,-48,6005
-125,-47,5877
-125,-46,5749
-125,-45,5621
-125,-44,5501
-125,-43,5373
-125,-42,5245
-125,-41,5117
-125,-40,5030
-125,-39,4902
-125,-38,4774
-125,-37,4646
-125,-36,4526
-125,-35,4398
-125,-34,4270
-125,-33,4142
-125,-32,4023
-125,-31,3895
-125,-30,3767
-125,-29,3639
-125,-28,3519
-125,-27,3391
-125,-26,3263
-125,-25,3135
-125,-24,3013
-125,-23,2885
-125,-22,2757
-125,-21,2629
-125,-20,2509
-125,-19,2381
-125,-18,2253
-125,-17,2125
-125,-16,2005
-125,-15,1877
-125,-14,1749
-125,-13,1621
-125,-12,1501
-125,-11,1373
-125,-10,1245
-125,-9,1117
-125,-8,1015
-125,-7,887
-125,-6,759
-125,-5,631
-125,-4,511
-125,-3,383
-125,-2,255
-125,-1,127
-125,0,23
-125,1,-105
-125,2,-233
-125,3,-361
-125,4,-481
-125,5,-609
-125,6,-737
-125,7,-865
-125,8,-987
-125,9,-1115
-125,10,-1243
-125,11,-1371
-125,12,-1491
-125,13,-1619
-125,14,-1747
-125,15,-1875
-125,16,-1995
-125,17,-2123
-125,18,-2251
-125,19,-2379
-125,20,-2499
-125,21,-2627
-125,22,-2755
-125,23,-2883
-125,24,-2970
-125,25,-3098
-125,26,-3226
-125,27,-3354
-125,28,-3474
-125,29,-3602
-125,30,-3730
-125,31,-3858
-125,32,-3977
-125,33,-4105
-125,34,-4233
-125,35,-4361
-125,36,-4481
-125,37,-4609
-125,38,-4737
-125,39,-4865
-125,40,-4987
-125,41,-5115
-125,42,-5243
-125,43,-5371
-125,44,-5491
-125,45,-5619
-125,46,-5747
-125,47,-5875
-125,48,-5995
-125,49,-6123
-125,50,-6251
-125,51,-6379
-125,52,-6499
-125,53,-6627
-125,54,-6755
-125,55,-6883
-125,56,-6985
-125,57,-7113
-125,58,-7241
-125,59,-7369
-125,60,-7489
-125,61,-7617
-125,62,-7745
-125,63,-7873
-125,64,-7977
-125,65,-8105
-125,66,-8233
-125,67,-8361
-125,68,-8481
-125,69,-8609
-125,70,-8737
-125,71,-8865
-125,72,-8987
-125,73,-9115
-125,74,-9243
-125,75,-9371
-125,76,-9491
-125,77,-9619
-125,78,-9747
-125,79,-9875
-125,80,-9995
-125,81,-10123
-125,82,-10251
-125,83,-10379
-125,84,-10499
-125,85,-10627
-125,86,-10755
-125,87,-10883
-125,88,-10970
-125,89,-11098
-125,90,-11226
-125,91,-11354
-125,92,-11474
-125,93,-11602
-125,94,-11730
-125,95,-11858
-125,96,-11977
-125,97,-12105
-125,98,-12233
-125,99,-12361
-125,100,-12481
-125,101,-12609
-125,102,-12737
-125,103,-12865
-125,104,-12987
-125,105,-13115
-125,106,-13243
-125,107,-13371
-125,108,-13491
-125,109,-13619
-125,110,-13747
-125,111,-13875
-125,112,-13995
-125,113,-14123
-125,114,-14251
-125,115,-14379
-125,116,-14499
-125,117,-14627
-125,118,-14755
-125,119,-14883
-125,120,-14985
-125,121,-15113
-125,122,-15241
-125,123,-15369
-125,124,-15489
-125,125,-15617
-125,126,-15745
-125,127,-15873
-124,-128,15895
-124,-127,15767
-124,-126,15639
-124,-125,15511
-124,-124,15407
-124,-123,15279
-124,-122,15151
-124,-121,15023
-124,-120,14901
-124,-119,14773
-124,-118,14645
-124,-117,14517
-124,-116,14413
-124,-115,14285
-124,-114,14157
-124,-113,14029
-124,-112,13909
-124,-111,13781
-124,-110,13653
-124,-109,13525
-124,-108,13421
-124,-107,13293
-124,-106,13165
-124,-105,13037
-124,-104,12919
-124,-103,12791
-124,-102,12663
-124,-101,12535
-124,-100,12431
-124,-99,12303
-124,-98,12175
-124,-97,12047
-124,-96,11927
-124,-95,11799
-124,-94,11671
-124,-93,11543
-124,-92,11439
-124,-91,11311
-124,-90,11183
-124,-89,11055
-124,-88,10933
-124,-87,10805
-124,-86,10677
-124,-85,10549
-124,-84,10445
-124,-83,10317
-124,-82,10189
-124,-81,10061
-124,-80,9941
-124,-79,9813
-124,-78,9685
-124,-77,9557
-124,-76,9453
-124,-75,9325
-124,-74,9197
-124,-73,9069
-124,-72,8951
-124,-71,8823
-124,-70,8695
-124,-69,8567
-124,-68,8463
-124,-67,8335
-124,-66,8207
-124,-65,8079
-124,-64,7959
-124,-63,7831
-124,-62,7703
-124,-61,7575
-124,-60,7471
-124,-59,7343
-124,-58,7215
-124,-57,7087
-124,-56,6965
-124,-55,6837
-124,-54,6709
-124,-53,6581
-124,-52,6477
-124,-51,6349
-124,-50,6221
-124,-49,6093
-124,-48,5973
-124,-47,5845
-124,-46,5717
-124,-45,5589
-124,-44,5485
-124,-43,5357
-124,-42,5229
-124,-41,5101
-124,-40,4983
-124,-39,4855
-124,-38,4727
-124,-37,4599
-124,-36,4495
-124,-35,4367
-124,-34,4239
-124,-33,4111
-124,-32,3991
-124,-31,3863
-124,-30,3735
-124,-29,3607
-124,-28,3503
-124,-27,3375
-124,-26,3247
-124,-25,3119
-124,-24,2997
-124,-23,2869
-124,-22,2741
-124,-21,2613
-124,-20,2509
-124,-19,2381
-124,-18,2253
-124,-17,2125
-124,-16,2005
-124,-15,1877
-124,-14,1749
-124,-13,1621
-124,-12,1517
-124,-11,1389
-124,-10,1261
-124,-9,1133
-124,-8,1015
-124,-7,887
-124,-6,759
-124,-5,631
-124,-4,527
-124,-3,399
-124,-2,271
-124,-1,143
-124,0,23
-124,1,-105
-124,2,-233
-124,3,-361
-124,4,-465
-124,5,-593
-124,6,-721
-124,7,-849
-124,8,-971
-124,9,-1099
-124,10,-1227
-124,11,-1355
-124,12,-1459
-124,13,-1587
-124,14,-1715
-124,15,-1843
-124,16,-1963
-124,17,-2091
-124,18,-2219
-124,19,-2347
-124,20,-2451
-124,21,-2579
-124,22,-2707
-124,23,-2835
-124,24,-2953
-124,25,-3081
-124,26,-3209
-124,27,-3337
-124,28,-3441
-124,29,-3569
-124,30,-3697
-124,31,-3825
-124,32,-3945
-124,33,-4073
-124,34,-4201
-124,35,-4329
-124,36,-4433
-124,37,-4561
-124,38,-4689
-124,39,-4817
-124,40,-4939
-124,41,-5067
-124,42,-5195
-124,43,-5323
-124,44,-5427
-124,45,-5555
-124,46,-5683
-124,47,-5811
-124,48,-5931
-124,49,-6059
-124,50,-6187
-124,51,-6315
-124,52,-6419
-124,53,-6547
-124,54,-6675
-124,55,-6803
-124,56,-6921
-124,57,-7049
-124,58,-7177
-124,59,-7305
-124,60,-7409
-124,61,-7537
-124,62,-7665
-124,63,-7793
-124,64,-7913
-124,65,-8041
-124,66,-8169
-124,67,-8297
-124,68,-8401
-124,69,-8529
-124,70,-8657
-124,71,-8785
-124,72,-8907
-124,73,-9035
-124,74,-9163
-124,75,-9291
-124,76,-9395
-124,77,-9523
-124,78,-9651
-124,79,-9779
-124,80,-9899
-124,81,-10027
-124,82,-10155
-124,83,-10283
-124,84,-10387
-124,85,-10515
-124,86,-10643
-124,87,-10771
-124,88,-10889
-124,89,-11017
-124,90,-11145
-124,91,-11273
-124,92,-11377
-124,93,-11505
-124,94,-11633
-124,95,-11761
-124,96,-11881
-124,97,-12009
-124,98,-12137
-124,99,-12265
-124,100,-12369
-124,101,-12497
-124,102,-12625
-124,103,-12753
-124,104,-12875
-124,105,-13003
-124,106,-13131
-124,107,-13259
-124,108,-13363
-124,109,-13491
-124,110,-13619
-124,111,-13747
-124,112,-13867
-124,113,-13995
-124,114,-14123
-124,115,-14251
-124,116,-14355
-124,117,-14483
-124,118,-14611
-124,119,-14739
-124,120,-14857
-124,121,-14985
-124,122,-15113
-124,123,-15241
-124,124,-15345
-124,125,-15473
-124,126,-15601
-124,127,-15729
-123,-128,15767
-123,-127,15639
-123,-126,15511
-123,-125,15383
-123,-124,15279
-123,-123,15151
-123,-122,15023
-123,-121,14895
-123,-120,14773
-123,-119,14645
-123,-118,14517
-123,-117,14389
-123,-116,14285
-123,-115,14157
-123,-114,14029
-123,-113,13901
-123,-112,13781
-123,-111,13653
-123,-110,13525
-123,-109,13397
-123,-108,13293
-123,-107,13165
-123,-106,13037
-123,-105,12909
-123,-104,12791
-123,-103,12663
-123,-102,12535
-123,-101,12407
-123,-100,12303
-123,-99,12175
-123,-98,12047
-123,-97,11919
-123,-96,11831
-123,-95,11703
-123,-94,11575
-123,-93,11447
-123,-92,11343
-123,-91,11215
-123,-90,11087
-123,-89,10959
-123,-88,10837
-123,-87,10709
-123,-86,10581
-123,-85,10453
-123,-84,10349
-123,-83,10221
-123,-82,10093
-123,-81,9965
-123,-80,9845
-123,-79,9717
-123,-78,9589
-123,-77,9461
-123,-76,9357
-123,-75,9229
-123,-74,9101
-123,-73,8973
-123,-72,8855
-123,-71,8727
-123,-70,8599
-123,-69,8471
-123,-68,8367
-123,-67,8239
-123,-66,8111
-123,-65,7983
-123,-64,7895
-123,-63,7767
-123,-62,7639
-123,-61,7511
-123,-60,7407
-123,-59,7279
-123,-58,7151
-123,-57,7023
-123,-56,6901
-123,-55,6773
-123,-54,6645
-123,-53,6517
-123,-52,6413
-123,-51,6285
-123,-50,6157
-123,-49,6029
-123,-48,5909
-123,-47,5781
-123,-46,5653
-123,-45,5525
-123,-44,5421
-123,-43,5293
-123,-42,5165
-123,-41,5037
-123,-40,4919
-123,-39,4791
-123,-38,4663
-123,-37,4535
-123,-36,4431
-123,-35,4303
-123,-34,4175
-123,-33,4047
-123,-32,3959
-123,-31,3831
-123,-30,3703
-123,-29,3575
-123,-28,3471
-123,-27,3343
-123,-26,3215
-123,-25,3087
-123,-24,2965
-123,-23,2837
-123,-22,2709
-123,-21,2581
-123,-20,2477
-123,-19,2349
-123,-18,2221
-123,-17,2093
-123,-16,1973
-123,-15,1845
-123,-14,1717
-123,-13,1589
-123,-12,1485
-123,-11,1357
-123,-10,1229
-123,-9,1101
-123,-8,983
-123,-7,855
-123,-6,727
-123,-5,599
-123,-4,495
-123,-3,367
-123,-2,239
-123,-1,111
-123,0,23
-123,1,-105
-123,2,-233
-123,3,-361
-123,4,-465
-123,5,-593
-123,6,-721
-123,7,-849
-123,8,-971
-123,9,-1099
-123,10,-1227
-123,11,-1355
-123,12,-1459
-123,13,-1587
-123,14,-1715
-123,15,-1843
-123,16,-1963
-123,17,-2091
-123,18,-2219
-123,19,-2347
-123,20,-2451
-123,21,-2579
-123,22,-2707
-123,23,-2835
-123,24,-2953
-123,25,-3081
-123,26,-3209
-123,27,-3337
-123,28,-3441
-123,29,-3569
-123,30,-3697
-123,31,-3825
-123,32,-3913
-123,33,-4041
-123,34,-4169
-123,35,-4297
-123,36,-4401
-123,37,-4529
-123,38,-4657
-123,39,-4785
-123,40,-4907
-123,41,-5035
-123,42,-5163
-123,43,-5291
-123,44,-5395
-123,45,-5523
-123,46,-5651
-123,47,-5779
-123,48,-5899
-123,49,-6027
-123,50,-6155
-123,51,-6283
-123,52,-6387
-123,53,-6515
-123,54,-6643
-123,55,-6771
-123,56,-6889
-123,57,-7017
-123,58,-7145
-123,59,-7273
-123,60,-7377
-123,61,-7505
-123,62,-7633
-123,63,-7761
-123,64,-7849
-123,65,-7977
-123,66,-8105
-123,67,-8233
-123,68,-8337
-123,69,-8465
-123,70,-8593
-123,71,-8721
-123,72,-8843
-123,73,-8971
-123,74,-9099
-123,75,-9227
-123,76,-9331
-123,77,-9459
-123,78,-9587
-123,79,-9715
-123,80,-9835
-123,81,-9963
-123,82,-10091
-123,83,-10219
-123,84,-10323
-123,85,-10451
-123,86,-10579
-123,87,-10707
-123,88,-10825
-123,89,-10953
-123,90,-11081
-123,91,-11209
-123,92,-11313
-123,93,-11441
-123,94,-11569
-123,95,-11697
-123,96,-11785
-123,97,-11913
-123,98,-12041
-123,99,-12169
-123,100,-12273
-123,101,-12401
-123,102,-12529
-123,103,-12657
-123,104,-12779
-123,105,-12907
-123,106,-13035
-123,107,-13163
-123,108,-13267
-123,109,-13395
-123,110,-13523
-123,111,-13651
-123,112,-13771
-123,113,-13899
-123,114,-14027
-123,115,-14155
-123,116,-14259
-123,117,-14387
-123,118,-14515
-123,119,-14643
-123,120,-14761
-123,121,-14889
-123,122,-15017
-123,123,-15145
-123,124,-15249
-123,125,-15377
-123,126,-15505
-123,127,-15633
-122,-128,15639
-122,-127,15511
-122,-126,15383
-122,-125,15255
-122,-124,15151
-122,-123,15023
-122,-122,14895
-122,-121,14767
-122,-120,14661
-122,-119,14533
-122,-118,14405
-122,-117,14277
-122,-116,14173
-122,-115,14045
-122,-114,13917
-122,-113,13789
-122,-112,13685
-122,-111,13557
-122,-110,13429
-122,-109,13301
-122,-108,13197
-122,-107,13069
-122,-106,12941
-122,-105,12813
-122,-104,12711
-122,-103,12583
-122,-102,12455
-122,-101,12327
-122,-100,12223
