A,B,OUT
-127,-122,15525
-127,-121,15397
-127,-120,15268
-127,-119,15140
-127,-118,15012
-127,-117,14884
-127,-116,14756
-127,-115,14628
-127,-114,14500
-127,-113,14368
-127,-112,14244
-127,-111,14116
-127,-110,13988
-127,-109,13860
-127,-108,13732
-127,-107,13604
-127,-106,13476
-127,-105,13344
-127,-104,13217
-127,-103,13093
-127,-102,12965
-127,-101,12837
-127,-100,12709
-127,-99,12581
-127,-98,12453
-127,-97,12325
-127,-96,12196
-127,-95,12068
-127,-94,11940
-127,-93,11812
-127,-92,11684
-127,-91,11556
-127,-90,11428
-127,-89,11296
-127,-88,11169
-127,-87,11045
-127,-86,10917
-127,-85,10789
-127,-84,10661
-127,-83,10533
-127,-82,10405
-127,-81,10277
-127,-80,10145
-127,-79,10021
-127,-78,9893
-127,-77,9765
-127,-76,9637
-127,-75,9509
-127,-74,9381
-127,-73,9253
-127,-72,9124
-127,-71,8996
-127,-70,8868
-127,-69,8740
-127,-68,8612
-127,-67,8484
-127,-66,8356
-127,-65,8224
-127,-64,8161
-127,-63,8037
-127,-62,7909
-127,-61,7781
-127,-60,7653
-127,-59,7525
-127,-58,7397
-127,-57,7269
-127,-56,7140
-127,-55,7012
-127,-54,6884
-127,-53,6756
-127,-52,6628
-127,-51,6500
-127,-50,6372
-127,-49,6240
-127,-48,6116
-127,-47,5988
-127,-46,5860
-127,-45,5732
-127,-44,5604
-127,-43,5476
-127,-42,5348
-127,-41,5216
-127,-40,5089
-127,-39,4965
-127,-38,4837
-127,-37,4709
-127,-36,4581
-127,-35,4453
-127,-34,4325
-127,-33,4197
-127,-32,4068
-127,-31,3940
-127,-30,3812
-127,-29,3684
-127,-28,3556
-127,-27,3428
-127,-26,3300
-127,-25,3168
-127,-24,3041
-127,-23,2917
-127,-22,2789
-127,-21,2661
-127,-20,2533
-127,-19,2405
-127,-18,2277
-127,-17,2149
-127,-16,2017
-127,-15,1893
-127,-14,1765
-127,-13,1637
-127,-12,1509
-127,-11,1381
-127,-10,1253
-127,-9,1125
-127,-8,996
-127,-7,868
-127,-6,740
-127,-5,612
-127,-4,484
-127,-3,356
-127,-2,228
-127,-1,96
-127,0,35
-127,1,-89
-127,2,-217
-127,3,-345
-127,4,-473
-127,5,-601
-127,6,-729
-127,7,-857
-127,8,-986
-127,9,-1114
-127,10,-1242
-127,11,-1370
-127,12,-1498
-127,13,-1626
-127,14,-1754
-127,15,-1886
-127,16,-2010
-127,17,-2138
-127,18,-2266
-127,19,-2394
-127,20,-2522
-127,21,-2650
-127,22,-2778
-127,23,-2910
-127,24,-3037
-127,25,-3161
-127,26,-3289
-127,27,-3417
-127,28,-3545
-127,29,-3673
-127,30,-3801
-127,31,-3929
-127,32,-4058
-127,33,-4186
-127,34,-4314
-127,35,-4442
-127,36,-4570
-127,37,-4698
-127,38,-4826
-127,39,-4958
-127,40,-5085
-127,41,-5209
-127,42,-5337
-127,43,-5465
-127,44,-5593
-127,45,-5721
-127,46,-5849
-127,47,-5977
-127,48,-6109
-127,49,-6233
-127,50,-6361
-127,51,-6489
-127,52,-6617
-127,53,-6745
-127,54,-6873
-127,55,-7001
-127,56,-7130
-127,57,-7258
-127,58,-7386
-127,59,-7514
-127,60,-7642
-127,61,-7770
-127,62,-7898
-127,63,-8030
-127,64,-8093
-127,65,-8217
-127,66,-8345
-127,67,-8473
-127,68,-8601
-127,69,-8729
-127,70,-8857
-127,71,-8985
-127,72,-9114
-127,73,-9242
-127,74,-9370
-127,75,-9498
-127,76,-9626
-127,77,-9754
-127,78,-9882
-127,79,-10014
-127,80,-10138
-127,81,-10266
-127,82,-10394
-127,83,-10522
-127,84,-10650
-127,85,-10778
-127,86,-10906
-127,87,-11038
-127,88,-11165
-127,89,-11289
-127,90,-11417
-127,91,-11545
-127,92,-11673
-127,93,-11801
-127,94,-11929
-127,95,-12057
-127,96,-12186
-127,97,-12314
-127,98,-12442
-127,99,-12570
-127,100,-12698
-127,101,-12826
-127,102,-12954
-127,103,-13086
-127,104,-13213
-127,105,-13337
-127,106,-13465
-127,107,-13593
-127,108,-13721
-127,109,-13849
-127,110,-13977
-127,111,-14105
-127,112,-14237
-127,113,-14361
-127,114,-14489
-127,115,-14617
-127,116,-14745
-127,117,-14873
-127,118,-15001
-127,119,-15129
-127,120,-15258
-127,121,-15386
-127,122,-15514
-127,123,-15642
-127,124,-15770
-127,125,-15898
-127,126,-16026
-127,127,-16158
-126,-128,16161
-126,-127,16037
-126,-126,15909
-126,-125,15781
-126,-124,15653
-126,-123,15525
-126,-122,15397
-126,-121,15269
-126,-120,15140
-126,-119,15012
-126,-118,14884
-126,-117,14756
-126,-116,14628
-126,-115,14500
-126,-114,14372
-126,-113,14240
-126,-112,14148
-126,-111,14020
-126,-110,13892
-126,-109,13764
-126,-108,13636
-126,-107,13508
-126,-106,13380
-126,-105,13248
-126,-104,13121
-126,-103,12997
-126,-102,12869
-126,-101,12741
-126,-100,12613
-126,-99,12485
-126,-98,12357
-126,-97,12229
-126,-96,12132
-126,-95,12004
-126,-94,11876
-126,-93,11748
-126,-92,11620
-126,-91,11492
-126,-90,11364
-126,-89,11232
-126,-88,11105
-126,-87,10981
-126,-86,10853
-126,-85,10725
-126,-84,10597
-126,-83,10469
-126,-82,10341
-126,-81,10213
-126,-80,10113
-126,-79,9989
-126,-78,9861
-126,-77,9733
-126,-76,9605
-126,-75,9477
-126,-74,9349
-126,-73,9221
-126,-72,9092
-126,-71,8964
-126,-70,8836
-126,-69,8708
-126,-68,8580
-126,-67,8452
-126,-66,8324
-126,-65,8192
-126,-64,8105
-126,-63,7981
-126,-62,7853
-126,-61,7725
-126,-60,7597
-126,-59,7469
-126,-58,7341
-126,-57,7213
-126,-56,7084
-126,-55,6956
-126,-54,6828
-126,-53,6700
-126,-52,6572
-126,-51,6444
-126,-50,6316
-126,-49,6184
-126,-48,6092
-126,-47,5964
-126,-46,5836
-126,-45,5708
-126,-44,5580
-126,-43,5452
-126,-42,5324
-126,-41,5192
-126,-40,5065
-126,-39,4941
-126,-38,4813
-126,-37,4685
-126,-36,4557
-126,-35,4429
-126,-34,4301
-126,-33,4173
-126,-32,4076
-126,-31,3948
-126,-30,3820
-126,-29,3692
-126,-28,3564
-126,-27,3436
-126,-26,3308
-126,-25,3176
-126,-24,3049
-126,-23,2925
-126,-22,2797
-126,-21,2669
-126,-20,2541
-126,-19,2413
-126,-18,2285
-126,-17,2157
-126,-16,2057
-126,-15,1933
-126,-14,1805
-126,-13,1677
-126,-12,1549
-126,-11,1421
-126,-10,1293
-126,-9,1165
-126,-8,1036
-126,-7,908
-126,-6,780
-126,-5,652
-126,-4,524
-126,-3,396
-126,-2,268
-126,-1,136
-126,0,35
-126,1,-89
-126,2,-217
-126,3,-345
-126,4,-473
-126,5,-601
-126,6,-729
-126,7,-857
-126,8,-986
-126,9,-1114
-126,10,-1242
-126,11,-1370
-126,12,-1498
-126,13,-1626
-126,14,-1754
-126,15,-1886
-126,16,-1978
-126,17,-2106
-126,18,-2234
-126,19,-2362
-126,20,-2490
-126,21,-2618
-126,22,-2746
-126,23,-2878
-126,24,-3005
-126,25,-3129
-126,26,-3257
-126,27,-3385
-126,28,-3513
-126,29,-3641
-126,30,-3769
-126,31,-3897
-126,32,-3994
-126,33,-4122
-126,34,-4250
-126,35,-4378
-126,36,-4506
-126,37,-4634
-126,38,-4762
-126,39,-4894
-126,40,-5021
-126,41,-5145
-126,42,-5273
-126,43,-5401
-126,44,-5529
-126,45,-5657
-126,46,-5785
-126,47,-5913
-126,48,-6013
-126,49,-6137
-126,50,-6265
-126,51,-6393
-126,52,-6521
-126,53,-6649
-126,54,-6777
-126,55,-6905
-126,56,-7034
-126,57,-7162
-126,58,-7290
-126,59,-7418
-126,60,-7546
-126,61,-7674
-126,62,-7802
-126,63,-7934
-126,64,-8029
-126,65,-8153
-126,66,-8281
-126,67,-8409
-126,68,-8537
-126,69,-8665
-126,70,-8793
-126,71,-8921
-126,72,-9050
-126,73,-9178
-126,74,-9306
-126,75,-9434
-126,76,-9562
-126,77,-9690
-126,78,-9818
-126,79,-9950
-126,80,-10042
-126,81,-10170
-126,82,-10298
-126,83,-10426
-126,84,-10554
-126,85,-10682
-126,86,-10810
-126,87,-10942
-126,88,-11069
-126,89,-11193
-126,90,-11321
-126,91,-11449
-126,92,-11577
-126,93,-11705
-126,94,-11833
-126,95,-11961
-126,96,-12058
-126,97,-12186
-126,98,-12314
-126,99,-12442
-126,100,-12570
-126,101,-12698
-126,102,-12826
-126,103,-12958
-126,104,-13085
-126,105,-13209
-126,106,-13337
-126,107,-13465
-126,108,-13593
-126,109,-13721
-126,110,-13849
-126,111,-13977
-126,112,-14077
-126,113,-14201
-126,114,-14329
-126,115,-14457
-126,116,-14585
-126,117,-14713
-126,118,-14841
-126,119,-14969
-126,120,-15098
-126,121,-15226
-126,122,-15354
-126,123,-15482
-126,124,-15610
-126,125,-15738
-126,126,-15866
-126,127,-15998
-125,-128,16033
-125,-127,15909
-125,-126,15781
-125,-125,15653
-125,-124,15525
-125,-123,15397
-125,-122,15269
-125,-121,15141
-125,-120,15012
-125,-119,14884
-125,-118,14756
-125,-117,14628
-125,-116,14500
-125,-115,14372
-125,-114,14244
-125,-113,14112
-125,-112,14020
-125,-111,13892
-125,-110,13764
-125,-109,13636
-125,-108,13508
-125,-107,13380
-125,-106,13252
-125,-105,13120
-125,-104,12993
-125,-103,12869
-125,-102,12741
-125,-101,12613
-125,-100,12485
-125,-99,12357
-125,-98,12229
-125,-97,12101
-125,-96,12004
-125,-95,11876
-125,-94,11748
-125,-93,11620
-125,-92,11492
-125,-91,11364
-125,-90,11236
-125,-89,11104
-125,-88,10977
-125,-87,10853
-125,-86,10725
-125,-85,10597
-125,-84,10469
-125,-83,10341
-125,-82,10213
-125,-81,10085
-125,-80,10049
-125,-79,9925
-125,-78,9797
-125,-77,9669
-125,-76,9541
-125,-75,9413
-125,-74,9285
-125,-73,9157
-125,-72,9028
-125,-71,8900
-125,-70,8772
-125,-69,8644
-125,-68,8516
-125,-67,8388
-125,-66,8260
-125,-65,8128
-125,-64,8033
-125,-63,7909
-125,-62,7781
-125,-61,7653
-125,-60,7525
-125,-59,7397
-125,-58,7269
-125,-57,7141
-125,-56,7012
-125,-55,6884
-125,-54,6756
-125,-53,6628
-125,-52,6500
-125,-51,6372
-125,-50,6244
-125,-49,6112
-125,-48,6020
-125,-47,5892
-125,-46,5764
-125,-45,5636
-125,-44,5508
-125,-43,5380
-125,-42,5252
-125,-41,5120
-125,-40,4993
-125,-39,4869
-125,-38,4741
-125,-37,4613
-125,-36,4485
-125,-35,4357
-125,-34,4229
-125,-33,4101
-125,-32,4004
-125,-31,3876
-125,-30,3748
-125,-29,3620
-125,-28,3492
-125,-27,3364
-125,-26,3236
-125,-25,3104
-125,-24,2977
-125,-23,2853
-125,-22,2725
-125,-21,2597
-125,-20,2469
-125,-19,2341
-125,-18,2213
-125,-17,2085
-125,-16,2049
-125,-15,1925
-125,-14,1797
-125,-13,1669
-125,-12,1541
-125,-11,1413
-125,-10,1285
-125,-9,1157
-125,-8,1028
-125,-7,900
-125,-6,772
-125,-5,644
-125,-4,516
-125,-3,388
-125,-2,260
-125,-1,128
-125,0,35
-125,1,-89
-125,2,-217
-125,3,-345
-125,4,-473
-125,5,-601
-125,6,-729
-125,7,-857
-125,8,-986
-125,9,-1114
-125,10,-1242
-125,11,-1370
-125,12,-1498
-125,13,-1626
-125,14,-1754
-125,15,-1886
-125,16,-1978
-125,17,-2106
-125,18,-2234
-125,19,-2362
-125,20,-2490
-125,21,-2618
-125,22,-2746
-125,23,-2878
-125,24,-3005
-125,25,-3129
-125,26,-3257
-125,27,-3385
-125,28,-3513
-125,29,-3641
-125,30,-3769
-125,31,-3897
-125,32,-3994
-125,33,-4122
-125,34,-4250
-125,35,-4378
-125,36,-4506
-125,37,-4634
-125,38,-4762
-125,39,-4894
-125,40,-5021
-125,41,-5145
-125,42,-5273
-125,43,-5401
-125,44,-5529
-125,45,-5657
-125,46,-5785
-125,47,-5913
-125,48,-5949
-125,49,-6073
-125,50,-6201
-125,51,-6329
-125,52,-6457
-125,53,-6585
-125,54,-6713
-125,55,-6841
-125,56,-6970
-125,57,-7098
-125,58,-7226
-125,59,-7354
-125,60,-7482
-125,61,-7610
-125,62,-7738
-125,63,-7870
-125,64,-7965
-125,65,-8089
-125,66,-8217
-125,67,-8345
-125,68,-8473
-125,69,-8601
-125,70,-8729
-125,71,-8857
-125,72,-8986
-125,73,-9114
-125,74,-9242
-125,75,-9370
-125,76,-9498
-125,77,-9626
-125,78,-9754
-125,79,-9886
-125,80,-9978
-125,81,-10106
-125,82,-10234
-125,83,-10362
-125,84,-10490
-125,85,-10618
-125,86,-10746
-125,87,-10878
-125,88,-11005
-125,89,-11129
-125,90,-11257
-125,91,-11385
-125,92,-11513
-125,93,-11641
-125,94,-11769
-125,95,-11897
-125,96,-11994
-125,97,-12122
-125,98,-12250
-125,99,-12378
-125,100,-12506
-125,101,-12634
-125,102,-12762
-125,103,-12894
-125,104,-13021
-125,105,-13145
-125,106,-13273
-125,107,-13401
-125,108,-13529
-125,109,-13657
-125,110,-13785
-125,111,-13913
-125,112,-13949
-125,113,-14073
-125,114,-14201
-125,115,-14329
-125,116,-14457
-125,117,-14585
-125,118,-14713
-125,119,-14841
-125,120,-14970
-125,121,-15098
-125,122,-15226
-125,123,-15354
-125,124,-15482
-125,125,-15610
-125,126,-15738
-125,127,-15870
-124,-128,15905
-124,-127,15781
-124,-126,15653
-124,-125,15525
-124,-124,15397
-124,-123,15269
-124,-122,15141
-124,-121,15013
-124,-120,14916
-124,-119,14788
-124,-118,14660
-124,-117,14532
-124,-116,14404
-124,-115,14276
-124,-114,14148
-124,-113,14016
-124,-112,13924
-124,-111,13796
-124,-110,13668
-124,-109,13540
-124,-108,13412
-124,-107,13284
-124,-106,13156
-124,-105,13024
-124,-104,12929
-124,-103,12805
-124,-102,12677
-124,-101,12549
-124,-100,12421
-124,-99,12293
-124,-98,12165
-124,-97,12037
-124,-96,11948
-124,-95,11820
-124,-94,11692
-124,-93,11564
-124,-92,11436
-124,-91,11308
-124,-90,11180
-124,-89,11048
-124,-88,10953
-124,-87,10829
-124,-86,10701
-124,-85,10573
-124,-84,10445
-124,-83,10317
-124,-82,10189
-124,-81,10061
-124,-80,9961
-124,-79,9837
-124,-78,9709
-124,-77,9581
-124,-76,9453
-124,-75,9325
-124,-74,9197
-124,-73,9069
-124,-72,8972
-124,-71,8844
-124,-70,8716
-124,-69,8588
-124,-68,8460
-124,-67,8332
-124,-66,8204
-124,-65,8072
-124,-64,7969
-124,-63,7845
-124,-62,7717
-124,-61,7589
-124,-60,7461
-124,-59,7333
-124,-58,7205
-124,-57,7077
-124,-56,6980
-124,-55,6852
-124,-54,6724
-124,-53,6596
-124,-52,6468
-124,-51,6340
-124,-50,6212
-124,-49,6080
-124,-48,5988
-124,-47,5860
-124,-46,5732
-124,-45,5604
-124,-44,5476
-124,-43,5348
-124,-42,5220
-124,-41,5088
-124,-40,4993
-124,-39,4869
-124,-38,4741
-124,-37,4613
-124,-36,4485
-124,-35,4357
-124,-34,4229
-124,-33,4101
-124,-32,4012
-124,-31,3884
-124,-30,3756
-124,-29,3628
-124,-28,3500
-124,-27,3372
-124,-26,3244
-124,-25,3112
-124,-24,3017
-124,-23,2893
-124,-22,2765
-124,-21,2637
-124,-20,2509
-124,-19,2381
-124,-18,2253
-124,-17,2125
-124,-16,2025
-124,-15,1901
-124,-14,1773
-124,-13,1645
-124,-12,1517
-124,-11,1389
-124,-10,1261
-124,-9,1133
-124,-8,1036
-124,-7,908
-124,-6,780
-124,-5,652
-124,-4,524
-124,-3,396
-124,-2,268
-124,-1,136
-124,0,35
-124,1,-89
-124,2,-217
-124,3,-345
-124,4,-473
-124,5,-601
-124,6,-729
-124,7,-857
-124,8,-954
-124,9,-1082
-124,10,-1210
-124,11,-1338
-124,12,-1466
-124,13,-1594
-124,14,-1722
-124,15,-1854
-124,16,-1946
-124,17,-2074
-124,18,-2202
-124,19,-2330
-124,20,-2458
-124,21,-2586
-124,22,-2714
-124,23,-2846
-124,24,-2941
-124,25,-3065
-124,26,-3193
-124,27,-3321
-124,28,-3449
-124,29,-3577
-124,30,-3705
-124,31,-3833
-124,32,-3930
-124,33,-4058
-124,34,-4186
-124,35,-4314
-124,36,-4442
-124,37,-4570
-124,38,-4698
-124,39,-4830
-124,40,-4925
-124,41,-5049
-124,42,-5177
-124,43,-5305
-124,44,-5433
-124,45,-5561
-124,46,-5689
-124,47,-5817
-124,48,-5917
-124,49,-6041
-124,50,-6169
-124,51,-6297
-124,52,-6425
-124,53,-6553
-124,54,-6681
-124,55,-6809
-124,56,-6906
-124,57,-7034
-124,58,-7162
-124,59,-7290
-124,60,-7418
-124,61,-7546
-124,62,-7674
-124,63,-7806
-124,64,-7901
-124,65,-8025
-124,66,-8153
-124,67,-8281
-124,68,-8409
-124,69,-8537
-124,70,-8665
-124,71,-8793
-124,72,-8890
-124,73,-9018
-124,74,-9146
-124,75,-9274
-124,76,-9402
-124,77,-9530
-124,78,-9658
-124,79,-9790
-124,80,-9882
-124,81,-10010
-124,82,-10138
-124,83,-10266
-124,84,-10394
-124,85,-10522
-124,86,-10650
-124,87,-10782
-124,88,-10877
-124,89,-11001
-124,90,-11129
-124,91,-11257
-124,92,-11385
-124,93,-11513
-124,94,-11641
-124,95,-11769
-124,96,-11866
-124,97,-11994
-124,98,-12122
-124,99,-12250
-124,100,-12378
-124,101,-12506
-124,102,-12634
-124,103,-12766
-124,104,-12861
-124,105,-12985
-124,106,-13113
-124,107,-13241
-124,108,-13369
-124,109,-13497
-124,110,-13625
-124,111,-13753
-124,112,-13853
-124,113,-13977
-124,114,-14105
-124,115,-14233
-124,116,-14361
-124,117,-14489
-124,118,-14617
-124,119,-14745
-124,120,-14842
-124,121,-14970
-124,122,-15098
-124,123,-15226
-124,124,-15354
-124,125,-15482
-124,126,-15610
-124,127,-15742
-123,-128,15777
-123,-127,15653
-123,-126,15525
-123,-125,15397
-123,-124,15269
-123,-123,15141
-123,-122,15013
-123,-121,14885
-123,-120,14788
-123,-119,14660
-123,-118,14532
-123,-117,14404
-123,-116,14276
-123,-115,14148
-123,-114,14020
-123,-113,13888
-123,-112,13796
-123,-111,13668
-123,-110,13540
-123,-109,13412
-123,-108,13284
-123,-107,13156
-123,-106,13028
-123,-105,12896
-123,-104,12801
-123,-103,12677
-123,-102,12549
-123,-101,12421
-123,-100,12293
-123,-99,12165
-123,-98,12037
-123,-97,11909
-123,-96,11812
-123,-95,11684
-123,-94,11556
-123,-93,11428
-123,-92,11300
-123,-91,11172
-123,-90,11044
-123,-89,10912
-123,-88,10881
-123,-87,10757
-123,-86,10629
-123,-85,10501
-123,-84,10373
-123,-83,10245
-123,-82,10117
-123,-81,9989
-123,-80,9825
-123,-79,9701
-123,-78,9573
-123,-77,9445
-123,-76,9317
-123,-75,9189
-123,-74,9061
-123,-73,8933
-123,-72,8900
-123,-71,8772
-123,-70,8644
-123,-69,8516
-123,-68,8388
-123,-67,8260
-123,-66,8132
-123,-65,8000
-123,-64,7905
-123,-63,7781
-123,-62,7653
-123,-61,7525
-123,-60,7397
-123,-59,7269
-123,-58,7141
-123,-57,7013
-123,-56,6916
-123,-55,6788
-123,-54,6660
-123,-53,6532
-123,-52,6404
-123,-51,6276
-123,-50,6148
-123,-49,6016
-123,-48,5924
-123,-47,5796
-123,-46,5668
-123,-45,5540
-123,-44,5412
-123,-43,5284
-123,-42,5156
-123,-41,5024
-123,-40,4929
-123,-39,4805
-123,-38,4677
-123,-37,4549
-123,-36,4421
-123,-35,4293
-123,-34,4165
-123,-33,4037
-123,-32,3940
-123,-31,3812
-123,-30,3684
-123,-29,3556
-123,-28,3428
-123,-27,3300
-123,-26,3172
-123,-25,3040
-123,-24,3009
-123,-23,2885
-123,-22,2757
-123,-21,2629
-123,-20,2501
-123,-19,2373
-123,-18,2245
-123,-17,2117
-123,-16,1953
-123,-15,1829
-123,-14,1701
-123,-13,1573
-123,-12,1445
-123,-11,1317
-123,-10,1189
-123,-9,1061
-123,-8,1028
-123,-7,900
-123,-6,772
-123,-5,644
-123,-4,516
-123,-3,388
-123,-2,260
-123,-1,128
-123,0,35
-123,1,-89
-123,2,-217
-123,3,-345
-123,4,-473
-123,5,-601
-123,6,-729
-123,7,-857
-123,8,-954
-123,9,-1082
-123,10,-1210
-123,11,-1338
-123,12,-1466
-123,13,-1594
-123,14,-1722
-123,15,-1854
-123,16,-1946
-123,17,-2074
-123,18,-2202
-123,19,-2330
-123,20,-2458
-123,21,-2586
-123,22,-2714
-123,23,-2846
-123,24,-2941
-123,25,-3065
-123,26,-3193
-123,27,-3321
-123,28,-3449
-123,29,-3577
-123,30,-3705
-123,31,-3833
-123,32,-3930
-123,33,-4058
-123,34,-4186
-123,35,-4314
-123,36,-4442
-123,37,-4570
-123,38,-4698
-123,39,-4830
-123,40,-4861
-123,41,-4985
-123,42,-5113
-123,43,-5241
-123,44,-5369
-123,45,-5497
-123,46,-5625
-123,47,-5753
-123,48,-5917
-123,49,-6041
-123,50,-6169
-123,51,-6297
-123,52,-6425
-123,53,-6553
-123,54,-6681
-123,55,-6809
-123,56,-6842
-123,57,-6970
-123,58,-7098
-123,59,-7226
-123,60,-7354
-123,61,-7482
-123,62,-7610
-123,63,-7742
-123,64,-7837
-123,65,-7961
-123,66,-8089
-123,67,-8217
-123,68,-8345
-123,69,-8473
-123,70,-8601
-123,71,-8729
-123,72,-8826
-123,73,-8954
-123,74,-9082
-123,75,-9210
-123,76,-9338
-123,77,-9466
-123,78,-9594
-123,79,-9726
-123,80,-9818
-123,81,-9946
-123,82,-10074
-123,83,-10202
-123,84,-10330
-123,85,-10458
-123,86,-10586
-123,87,-10718
-123,88,-10813
-123,89,-10937
-123,90,-11065
-123,91,-11193
-123,92,-11321
-123,93,-11449
-123,94,-11577
-123,95,-11705
-123,96,-11802
-123,97,-11930
-123,98,-12058
-123,99,-12186
-123,100,-12314
-123,101,-12442
-123,102,-12570
-123,103,-12702
-123,104,-12733
-123,105,-12857
-123,106,-12985
-123,107,-13113
-123,108,-13241
-123,109,-13369
-123,110,-13497
-123,111,-13625
-123,112,-13789
-123,113,-13913
-123,114,-14041
-123,115,-14169
-123,116,-14297
-123,117,-14425
-123,118,-14553
-123,119,-14681
-123,120,-14714
-123,121,-14842
-123,122,-14970
-123,123,-15098
-123,124,-15226
-123,125,-15354
-123,126,-15482
-123,127,-15614
-122,-128,15649
-122,-127,15525
-122,-126,15397
-122,-125,15269
-122,-124,15141
-122,-123,15013
-122,-122,14885
-122,-121,14757
-122,-120,14660
-122,-119,14532
-122,-118,14404
-122,-117,14276
-122,-116,14148
-122,-115,14020
-122,-114,13892
-122,-113,13760
-122,-112,13700
-122,-111,13572
-122,-110,13444
-122,-109,13316
-122,-108,13188
-122,-107,13060
-122,-106,12932
-122,-105,12800
-122,-104,12737
-122,-103,12613
-122,-102,12485
-122,-101,12357
-122,-100,12229
