A,B,OUT
-76,33,-2854
-76,34,-2854
-76,35,-2854
-76,36,-3112
-76,37,-3112
-76,38,-3112
-76,39,-3112
-76,40,-3249
-76,41,-3249
-76,42,-3249
-76,43,-3249
-76,44,-3505
-76,45,-3505
-76,46,-3505
-76,47,-3505
-76,48,-4031
-76,49,-4031
-76,50,-4031
-76,51,-4031
-76,52,-4255
-76,53,-4255
-76,54,-4255
-76,55,-4255
-76,56,-4633
-76,57,-4633
-76,58,-4633
-76,59,-4633
-76,60,-4889
-76,61,-4889
-76,62,-4889
-76,63,-4889
-76,64,-5137
-76,65,-5137
-76,66,-5137
-76,67,-5137
-76,68,-5393
-76,69,-5393
-76,70,-5393
-76,71,-5393
-76,72,-5523
-76,73,-5523
-76,74,-5523
-76,75,-5523
-76,76,-5779
-76,77,-5779
-76,78,-5779
-76,79,-5779
-76,80,-6313
-76,81,-6313
-76,82,-6313
-76,83,-6313
-76,84,-6569
-76,85,-6569
-76,86,-6569
-76,87,-6569
-76,88,-6954
-76,89,-6954
-76,90,-6954
-76,91,-6954
-76,92,-7212
-76,93,-7212
-76,94,-7212
-76,95,-7212
-76,96,-7713
-76,97,-7713
-76,98,-7713
-76,99,-7713
-76,100,-7971
-76,101,-7971
-76,102,-7971
-76,103,-7971
-76,104,-8102
-76,105,-8102
-76,106,-8102
-76,107,-8102
-76,108,-8326
-76,109,-8326
-76,110,-8326
-76,111,-8326
-76,112,-8844
-76,113,-8844
-76,114,-8844
-76,115,-8844
-76,116,-9100
-76,117,-9100
-76,118,-9100
-76,119,-9100
-76,120,-9502
-76,121,-9502
-76,122,-9502
-76,123,-9502
-76,124,-9758
-76,125,-9758
-76,126,-9758
-76,127,-9758
-75,-128,9179
-75,-127,9179
-75,-126,9179
-75,-125,9179
-75,-124,8923
-75,-123,8923
-75,-122,8923
-75,-121,8923
-75,-120,8793
-75,-119,8793
-75,-118,8793
-75,-117,8793
-75,-116,8537
-75,-115,8537
-75,-114,8537
-75,-113,8537
-75,-112,8051
-75,-111,8051
-75,-110,8051
-75,-109,8051
-75,-108,7795
-75,-107,7795
-75,-106,7795
-75,-105,7795
-75,-104,7410
-75,-103,7410
-75,-102,7410
-75,-101,7410
-75,-100,7152
-75,-99,7152
-75,-98,7152
-75,-97,7152
-75,-96,6651
-75,-95,6651
-75,-94,6651
-75,-93,6651
-75,-92,6393
-75,-91,6393
-75,-90,6393
-75,-89,6393
-75,-88,6254
-75,-87,6254
-75,-86,6254
-75,-85,6254
-75,-84,5966
-75,-83,5966
-75,-82,5966
-75,-81,5966
-75,-80,5440
-75,-79,5440
-75,-78,5440
-75,-77,5440
-75,-76,5184
-75,-75,5184
-75,-74,5184
-75,-73,5184
-75,-72,4806
-75,-71,4806
-75,-70,4806
-75,-69,4806
-75,-68,4550
-75,-67,4550
-75,-66,4550
-75,-65,4550
-75,-64,4302
-75,-63,4302
-75,-62,4302
-75,-61,4302
-75,-60,4078
-75,-59,4078
-75,-58,4078
-75,-57,4078
-75,-56,3948
-75,-55,3948
-75,-54,3948
-75,-53,3948
-75,-52,3692
-75,-51,3692
-75,-50,3692
-75,-49,3692
-75,-48,3174
-75,-47,3174
-75,-46,3174
-75,-45,3174
-75,-44,2918
-75,-43,2918
-75,-42,2918
-75,-41,2918
-75,-40,3047
-75,-39,3047
-75,-38,3047
-75,-37,3047
-75,-36,2789
-75,-35,2789
-75,-34,2789
-75,-33,2789
-75,-32,1742
-75,-31,1742
-75,-30,1742
-75,-29,1742
-75,-28,1484
-75,-27,1484
-75,-26,1484
-75,-25,1484
-75,-24,1371
-75,-23,1371
-75,-22,1371
-75,-21,1371
-75,-20,1115
-75,-19,1115
-75,-18,1115
-75,-17,1115
-75,-16,597
-75,-15,597
-75,-14,597
-75,-13,597
-75,-12,341
-75,-11,341
-75,-10,341
-75,-9,341
-75,-8,467
-75,-7,467
-75,-6,467
-75,-5,467
-75,-4,211
-75,-3,211
-75,-2,211
-75,-1,211
-75,0,-262
-75,1,-262
-75,2,-262
-75,3,-262
-75,4,-518
-75,5,-518
-75,6,-518
-75,7,-518
-75,8,-648
-75,9,-648
-75,10,-648
-75,11,-648
-75,12,-904
-75,13,-904
-75,14,-904
-75,15,-904
-75,16,-1422
-75,17,-1422
-75,18,-1422
-75,19,-1422
-75,20,-1678
-75,21,-1678
-75,22,-1678
-75,23,-1678
-75,24,-2093
-75,25,-2093
-75,26,-2093
-75,27,-2093
-75,28,-2351
-75,29,-2351
-75,30,-2351
-75,31,-2351
-75,32,-2854
-75,33,-2854
-75,34,-2854
-75,35,-2854
-75,36,-3112
-75,37,-3112
-75,38,-3112
-75,39,-3112
-75,40,-3249
-75,41,-3249
-75,42,-3249
-75,43,-3249
-75,44,-3505
-75,45,-3505
-75,46,-3505
-75,47,-3505
-75,48,-4031
-75,49,-4031
-75,50,-4031
-75,51,-4031
-75,52,-4255
-75,53,-4255
-75,54,-4255
-75,55,-4255
-75,56,-4633
-75,57,-4633
-75,58,-4633
-75,59,-4633
-75,60,-4889
-75,61,-4889
-75,62,-4889
-75,63,-4889
-75,64,-5137
-75,65,-5137
-75,66,-5137
-75,67,-5137
-75,68,-5393
-75,69,-5393
-75,70,-5393
-75,71,-5393
-75,72,-5523
-75,73,-5523
-75,74,-5523
-75,75,-5523
-75,76,-5779
-75,77,-5779
-75,78,-5779
-75,79,-5779
-75,80,-6313
-75,81,-6313
-75,82,-6313
-75,83,-6313
-75,84,-6569
-75,85,-6569
-75,86,-6569
-75,87,-6569
-75,88,-6954
-75,89,-6954
-75,90,-6954
-75,91,-6954
-75,92,-7212
-75,93,-7212
-75,94,-7212
-75,95,-7212
-75,96,-7713
-75,97,-7713
-75,98,-7713
-75,99,-7713
-75,100,-7971
-75,101,-7971
-75,102,-7971
-75,103,-7971
-75,104,-8102
-75,105,-8102
-75,106,-8102
-75,107,-8102
-75,108,-8326
-75,109,-8326
-75,110,-8326
-75,111,-8326
-75,112,-8844
-75,113,-8844
-75,114,-8844
-75,115,-8844
-75,116,-9100
-75,117,-9100
-75,118,-9100
-75,119,-9100
-75,120,-9502
-75,121,-9502
-75,122,-9502
-75,123,-9502
-75,124,-9758
-75,125,-9758
-75,126,-9758
-75,127,-9758
-74,-128,9179
-74,-127,9179
-74,-126,9179
-74,-125,9179
-74,-124,8923
-74,-123,8923
-74,-122,8923
-74,-121,8923
-74,-120,8793
-74,-119,8793
-74,-118,8793
-74,-117,8793
-74,-116,8537
-74,-115,8537
-74,-114,8537
-74,-113,8537
-74,-112,8051
-74,-111,8051
-74,-110,8051
-74,-109,8051
-74,-108,7795
-74,-107,7795
-74,-106,7795
-74,-105,7795
-74,-104,7410
-74,-103,7410
-74,-102,7410
-74,-101,7410
-74,-100,7152
-74,-99,7152
-74,-98,7152
-74,-97,7152
-74,-96,6651
-74,-95,6651
-74,-94,6651
-74,-93,6651
-74,-92,6393
-74,-91,6393
-74,-90,6393
-74,-89,6393
-74,-88,6254
-74,-87,6254
-74,-86,6254
-74,-85,6254
-74,-84,5966
-74,-83,5966
-74,-82,5966
-74,-81,5966
-74,-80,5440
-74,-79,5440
-74,-78,5440
-74,-77,5440
-74,-76,5184
-74,-75,5184
-74,-74,5184
-74,-73,5184
-74,-72,4806
-74,-71,4806
-74,-70,4806
-74,-69,4806
-74,-68,4550
-74,-67,4550
-74,-66,4550
-74,-65,4550
-74,-64,4302
-74,-63,4302
-74,-62,4302
-74,-61,4302
-74,-60,4078
-74,-59,4078
-74,-58,4078
-74,-57,4078
-74,-56,3948
-74,-55,3948
-74,-54,3948
-74,-53,3948
-74,-52,3692
-74,-51,3692
-74,-50,3692
-74,-49,3692
-74,-48,3174
-74,-47,3174
-74,-46,3174
-74,-45,3174
-74,-44,2918
-74,-43,2918
-74,-42,2918
-74,-41,2918
-74,-40,2535
-74,-39,2535
-74,-38,2535
-74,-37,2535
-74,-36,2277
-74,-35,2277
-74,-34,2277
-74,-33,2277
-74,-32,1742
-74,-31,1742
-74,-30,1742
-74,-29,1742
-74,-28,1484
-74,-27,1484
-74,-26,1484
-74,-25,1484
-74,-24,1371
-74,-23,1371
-74,-22,1371
-74,-21,1371
-74,-20,1115
-74,-19,1115
-74,-18,1115
-74,-17,1115
-74,-16,597
-74,-15,597
-74,-14,597
-74,-13,597
-74,-12,341
-74,-11,341
-74,-10,341
-74,-9,341
-74,-8,-13
-74,-7,-13
-74,-6,-13
-74,-5,-13
-74,-4,-269
-74,-3,-269
-74,-2,-269
-74,-1,-269
-74,0,-6
-74,1,-6
-74,2,-6
-74,3,-6
-74,4,-262
-74,5,-262
-74,6,-262
-74,7,-262
-74,8,-392
-74,9,-392
-74,10,-392
-74,11,-392
-74,12,-648
-74,13,-648
-74,14,-648
-74,15,-648
-74,16,-1166
-74,17,-1166
-74,18,-1166
-74,19,-1166
-74,20,-1422
-74,21,-1422
-74,22,-1422
-74,23,-1422
-74,24,-1805
-74,25,-1805
-74,26,-1805
-74,27,-1805
-74,28,-2095
-74,29,-2095
-74,30,-2095
-74,31,-2095
-74,32,-2598
-74,33,-2598
-74,34,-2598
-74,35,-2598
-74,36,-2856
-74,37,-2856
-74,38,-2856
-74,39,-2856
-74,40,-2993
-74,41,-2993
-74,42,-2993
-74,43,-2993
-74,44,-3249
-74,45,-3249
-74,46,-3249
-74,47,-3249
-74,48,-3775
-74,49,-3775
-74,50,-3775
-74,51,-3775
-74,52,-4031
-74,53,-4031
-74,54,-4031
-74,55,-4031
-74,56,-4377
-74,57,-4377
-74,58,-4377
-74,59,-4377
-74,60,-4633
-74,61,-4633
-74,62,-4633
-74,63,-4633
-74,64,-4881
-74,65,-4881
-74,66,-4881
-74,67,-4881
-74,68,-5137
-74,69,-5137
-74,70,-5137
-74,71,-5137
-74,72,-5267
-74,73,-5267
-74,74,-5267
-74,75,-5267
-74,76,-5523
-74,77,-5523
-74,78,-5523
-74,79,-5523
-74,80,-6025
-74,81,-6025
-74,82,-6025
-74,83,-6025
-74,84,-6313
-74,85,-6313
-74,86,-6313
-74,87,-6313
-74,88,-6698
-74,89,-6698
-74,90,-6698
-74,91,-6698
-74,92,-6956
-74,93,-6956
-74,94,-6956
-74,95,-6956
-74,96,-7457
-74,97,-7457
-74,98,-7457
-74,99,-7457
-74,100,-7715
-74,101,-7715
-74,102,-7715
-74,103,-7715
-74,104,-7846
-74,105,-7846
-74,106,-7846
-74,107,-7846
-74,108,-8102
-74,109,-8102
-74,110,-8102
-74,111,-8102
-74,112,-8588
-74,113,-8588
-74,114,-8588
-74,115,-8588
-74,116,-8844
-74,117,-8844
-74,118,-8844
-74,119,-8844
-74,120,-9246
-74,121,-9246
-74,122,-9246
-74,123,-9246
-74,124,-9502
-74,125,-9502
-74,126,-9502
-74,127,-9502
-73,-128,9179
-73,-127,9179
-73,-126,9179
-73,-125,9179
-73,-124,8923
-73,-123,8923
-73,-122,8923
-73,-121,8923
-73,-120,8793
-73,-119,8793
-73,-118,8793
-73,-117,8793
-73,-116,8537
-73,-115,8537
-73,-114,8537
-73,-113,8537
-73,-112,8051
-73,-111,8051
-73,-110,8051
-73,-109,8051
-73,-108,7795
-73,-107,7795
-73,-106,7795
-73,-105,7795
-73,-104,7410
-73,-103,7410
-73,-102,7410
-73,-101,7410
-73,-100,7152
-73,-99,7152
-73,-98,7152
-73,-97,7152
-73,-96,6651
-73,-95,6651
-73,-94,6651
-73,-93,6651
-73,-92,6393
-73,-91,6393
-73,-90,6393
-73,-89,6393
-73,-88,6254
-73,-87,6254
-73,-86,6254
-73,-85,6254
-73,-84,5966
-73,-83,5966
-73,-82,5966
-73,-81,5966
-73,-80,5440
-73,-79,5440
-73,-78,5440
-73,-77,5440
-73,-76,5184
-73,-75,5184
-73,-74,5184
-73,-73,5184
-73,-72,4806
-73,-71,4806
-73,-70,4806
-73,-69,4806
-73,-68,4550
-73,-67,4550
-73,-66,4550
-73,-65,4550
-73,-64,4302
-73,-63,4302
-73,-62,4302
-73,-61,4302
-73,-60,4078
-73,-59,4078
-73,-58,4078
-73,-57,4078
-73,-56,3948
-73,-55,3948
-73,-54,3948
-73,-53,3948
-73,-52,3692
-73,-51,3692
-73,-50,3692
-73,-49,3692
-73,-48,3174
-73,-47,3174
-73,-46,3174
-73,-45,3174
-73,-44,2918
-73,-43,2918
-73,-42,2918
-73,-41,2918
-73,-40,2535
-73,-39,2535
-73,-38,2535
-73,-37,2535
-73,-36,2277
-73,-35,2277
-73,-34,2277
-73,-33,2277
-73,-32,1742
-73,-31,1742
-73,-30,1742
-73,-29,1742
-73,-28,1484
-73,-27,1484
-73,-26,1484
-73,-25,1484
-73,-24,1371
-73,-23,1371
-73,-22,1371
-73,-21,1371
-73,-20,1115
-73,-19,1115
-73,-18,1115
-73,-17,1115
-73,-16,597
-73,-15,597
-73,-14,597
-73,-13,597
-73,-12,341
-73,-11,341
-73,-10,341
-73,-9,341
-73,-8,-13
-73,-7,-13
-73,-6,-13
-73,-5,-13
-73,-4,-269
-73,-3,-269
-73,-2,-269
-73,-1,-269
-73,0,-6
-73,1,-6
-73,2,-6
-73,3,-6
-73,4,-262
-73,5,-262
-73,6,-262
-73,7,-262
-73,8,-392
-73,9,-392
-73,10,-392
-73,11,-392
-73,12,-648
-73,13,-648
-73,14,-648
-73,15,-648
-73,16,-1166
-73,17,-1166
-73,18,-1166
-73,19,-1166
-73,20,-1422
-73,21,-1422
-73,22,-1422
-73,23,-1422
-73,24,-1805
-73,25,-1805
-73,26,-1805
-73,27,-1805
-73,28,-2095
-73,29,-2095
-73,30,-2095
-73,31,-2095
-73,32,-2598
-73,33,-2598
-73,34,-2598
-73,35,-2598
-73,36,-2856
-73,37,-2856
-73,38,-2856
-73,39,-2856
-73,40,-2993
-73,41,-2993
-73,42,-2993
-73,43,-2993
-73,44,-3249
-73,45,-3249
-73,46,-3249
-73,47,-3249
-73,48,-3775
-73,49,-3775
-73,50,-3775
-73,51,-3775
-73,52,-4031
-73,53,-4031
-73,54,-4031
-73,55,-4031
-73,56,-4377
-73,57,-4377
-73,58,-4377
-73,59,-4377
-73,60,-4633
-73,61,-4633
-73,62,-4633
-73,63,-4633
-73,64,-4881
-73,65,-4881
-73,66,-4881
-73,67,-4881
-73,68,-5137
-73,69,-5137
-73,70,-5137
-73,71,-5137
-73,72,-5267
-73,73,-5267
-73,74,-5267
-73,75,-5267
-73,76,-5523
-73,77,-5523
-73,78,-5523
-73,79,-5523
-73,80,-6025
-73,81,-6025
-73,82,-6025
-73,83,-6025
-73,84,-6313
-73,85,-6313
-73,86,-6313
-73,87,-6313
-73,88,-6698
-73,89,-6698
-73,90,-6698
-73,91,-6698
-73,92,-6956
-73,93,-6956
-73,94,-6956
-73,95,-6956
-73,96,-7457
-73,97,-7457
-73,98,-7457
-73,99,-7457
-73,100,-7715
-73,101,-7715
-73,102,-7715
-73,103,-7715
-73,104,-7846
-73,105,-7846
-73,106,-7846
-73,107,-7846
-73,108,-8102
-73,109,-8102
-73,110,-8102
-73,111,-8102
-73,112,-8588
-73,113,-8588
-73,114,-8588
-73,115,-8588
-73,116,-8844
-73,117,-8844
-73,118,-8844
-73,119,-8844
-73,120,-9246
-73,121,-9246
-73,122,-9246
-73,123,-9246
-73,124,-9502
-73,125,-9502
-73,126,-9502
-73,127,-9502
-72,-128,8603
-72,-127,8603
-72,-126,8603
-72,-125,8603
-72,-124,8347
-72,-123,8347
-72,-122,8347
-72,-121,8347
-72,-120,8217
-72,-119,8217
-72,-118,8217
-72,-117,8217
-72,-116,7993
-72,-115,7993
-72,-114,7993
-72,-113,7993
-72,-112,7475
-72,-111,7475
-72,-110,7475
-72,-109,7475
-72,-108,7219
-72,-107,7219
-72,-106,7219
-72,-105,7219
-72,-104,6834
-72,-103,6834
-72,-102,6834
-72,-101,6834
-72,-100,6576
-72,-99,6576
-72,-98,6576
-72,-97,6576
-72,-96,6459
-72,-95,6459
-72,-94,6459
-72,-93,6459
-72,-92,6201
-72,-91,6201
-72,-90,6201
-72,-89,6201
-72,-88,6190
-72,-87,6190
-72,-86,6190
-72,-85,6190
-72,-84,5902
-72,-83,5902
-72,-82,5902
-72,-81,5902
-72,-80,5376
-72,-79,5376
-72,-78,5376
-72,-77,5376
-72,-76,5120
-72,-75,5120
-72,-74,5120
-72,-73,5120
-72,-72,4614
-72,-71,4614
-72,-70,4614
-72,-69,4614
-72,-68,4358
-72,-67,4358
-72,-66,4358
-72,-65,4358
-72,-64,4014
-72,-63,4014
-72,-62,4014
-72,-61,4014
-72,-60,3758
-72,-59,3758
-72,-58,3758
-72,-57,3758
-72,-56,3628
-72,-55,3628
-72,-54,3628
-72,-53,3628
-72,-52,3372
-72,-51,3372
-72,-50,3372
-72,-49,3372
-72,-48,2870
-72,-47,2870
-72,-46,2870
-72,-45,2870
-72,-44,2614
-72,-43,2614
-72,-42,2614
-72,-41,2614
-72,-40,2231
-72,-39,2231
-72,-38,2231
-72,-37,2231
-72,-36,1941
-72,-35,1941
-72,-34,1941
-72,-33,1941
-72,-32,1822
-72,-31,1822
-72,-30,1822
-72,-29,1822
-72,-28,1564
-72,-27,1564
-72,-26,1564
-72,-25,1564
-72,-24,1563
-72,-23,1563
-72,-22,1563
-72,-21,1563
-72,-20,1307
-72,-19,1307
-72,-18,1307
-72,-17,1307
-72,-16,789
-72,-15,789
-72,-14,789
-72,-13,789
-72,-12,533
-72,-11,533
-72,-10,533
-72,-9,533
-72,-8,3
-72,-7,3
-72,-6,3
-72,-5,3
-72,-4,-221
-72,-3,-221
-72,-2,-221
-72,-1,-221
-72,0,-326
-72,1,-326
-72,2,-326
-72,3,-326
-72,4,-582
-72,5,-582
-72,6,-582
-72,7,-582
-72,8,-712
-72,9,-712
-72,10,-712
-72,11,-712
-72,12,-968
-72,13,-968
-72,14,-968
-72,15,-968
-72,16,-1486
-72,17,-1486
-72,18,-1486
-72,19,-1486
-72,20,-1742
-72,21,-1742
-72,22,-1742
-72,23,-1742
-72,24,-2157
-72,25,-2157
-72,26,-2157
-72,27,-2157
-72,28,-2415
-72,29,-2415
-72,30,-2415
-72,31,-2415
-72,32,-2534
-72,33,-2534
-72,34,-2534
-72,35,-2534
-72,36,-2792
-72,37,-2792
-72,38,-2792
-72,39,-2792
-72,40,-2801
-72,41,-2801
-72,42,-2801
-72,43,-2801
-72,44,-3057
-72,45,-3057
-72,46,-3057
-72,47,-3057
-72,48,-3583
-72,49,-3583
-72,50,-3583
-72,51,-3583
-72,52,-3839
-72,53,-3839
-72,54,-3839
-72,55,-3839
-72,56,-4313
-72,57,-4313
-72,58,-4313
-72,59,-4313
-72,60,-4569
-72,61,-4569
-72,62,-4569
-72,63,-4569
-72,64,-4945
-72,65,-4945
-72,66,-4945
-72,67,-4945
-72,68,-5201
-72,69,-5201
-72,70,-5201
-72,71,-5201
-72,72,-5331
-72,73,-5331
-72,74,-5331
-72,75,-5331
-72,76,-5587
-72,77,-5587
-72,78,-5587
-72,79,-5587
-72,80,-6089
-72,81,-6089
-72,82,-6089
-72,83,-6089
-72,84,-6377
-72,85,-6377
-72,86,-6377
-72,87,-6377
-72,88,-6762
-72,89,-6762
-72,90,-6762
-72,91,-6762
-72,92,-7020
-72,93,-7020
-72,94,-7020
-72,95,-7020
-72,96,-7137
-72,97,-7137
-72,98,-7137
-72,99,-7137
-72,100,-7395
-72,101,-7395
-72,102,-7395
-72,103,-7395
-72,104,-7398
-72,105,-7398
-72,106,-7398
-72,107,-7398
-72,108,-7654
-72,109,-7654
-72,110,-7654
-72,111,-7654
-72,112,-8172
-72,113,-8172
-72,114,-8172
-72,115,-8172
-72,116,-8396
-72,117,-8396
-72,118,-8396
-72,119,-8396
-72,120,-8926
-72,121,-8926
-72,122,-8926
-72,123,-8926
-72,124,-9182
-72,125,-9182
-72,126,-9182
-72,127,-9182
-71,-128,8603
-71,-127,8603
-71,-126,8603
-71,-125,8603
-71,-124,8347
-71,-123,8347
-71,-122,8347
-71,-121,8347
-71,-120,8217
-71,-119,8217
-71,-118,8217
-71,-117,8217
-71,-116,7993
-71,-115,7993
-71,-114,7993
-71,-113,7993
-71,-112,7475
-71,-111,7475
-71,-110,7475
-71,-109,7475
-71,-108,7219
-71,-107,7219
-71,-106,7219
-71,-105,7219
-71,-104,6834
-71,-103,6834
-71,-102,6834
-71,-101,6834
-71,-100,6576
-71,-99,6576
-71,-98,6576
-71,-97,6576
-71,-96,6459
-71,-95,6459
-71,-94,6459
-71,-93,6459
-71,-92,6201
-71,-91,6201
-71,-90,6201
-71,-89,6201
-71,-88,6190
-71,-87,6190
-71,-86,6190
-71,-85,6190
-71,-84,5902
-71,-83,5902
-71,-82,5902
-71,-81,5902
-71,-80,5376
-71,-79,5376
-71,-78,5376
-71,-77,5376
-71,-76,5120
-71,-75,5120
-71,-74,5120
-71,-73,5120
-71,-72,4614
-71,-71,4614
-71,-70,4614
-71,-69,4614
-71,-68,4358
-71,-67,4358
-71,-66,4358
-71,-65,4358
-71,-64,4014
-71,-63,4014
-71,-62,4014
-71,-61,4014
-71,-60,3758
-71,-59,3758
-71,-58,3758
-71,-57,3758
-71,-56,3628
-71,-55,3628
-71,-54,3628
-71,-53,3628
-71,-52,3372
-71,-51,3372
-71,-50,3372
-71,-49,3372
-71,-48,2870
-71,-47,2870
-71,-46,2870
-71,-45,2870
-71,-44,2614
-71,-43,2614
-71,-42,2614
-71,-41,2614
-71,-40,2231
-71,-39,2231
-71,-38,2231
-71,-37,2231
-71,-36,1941
-71,-35,1941
-71,-34,1941
-71,-33,1941
-71,-32,1822
-71,-31,1822
-71,-30,1822
-71,-29,1822
-71,-28,1564
-71,-27,1564
-71,-26,1564
-71,-25,1564
-71,-24,1563
-71,-23,1563
-71,-22,1563
-71,-21,1563
-71,-20,1307
-71,-19,1307
-71,-18,1307
-71,-17,1307
-71,-16,789
-71,-15,789
-71,-14,789
-71,-13,789
-71,-12,533
-71,-11,533
-71,-10,533
-71,-9,533
-71,-8,3
-71,-7,3
-71,-6,3
-71,-5,3
-71,-4,-221
-71,-3,-221
-71,-2,-221
-71,-1,-221
-71,0,-326
-71,1,-326
-71,2,-326
-71,3,-326
-71,4,-582
-71,5,-582
-71,6,-582
-71,7,-582
-71,8,-712
-71,9,-712
-71,10,-712
-71,11,-712
-71,12,-968
-71,13,-968
-71,14,-968
-71,15,-968
-71,16,-1486
-71,17,-1486
-71,18,-1486
-71,19,-1486
-71,20,-1742
-71,21,-1742
-71,22,-1742
-71,23,-1742
-71,24,-2157
-71,25,-2157
-71,26,-2157
-71,27,-2157
-71,28,-2415
-71,29,-2415
-71,30,-2415
-71,31,-2415
-71,32,-2534
-71,33,-2534
-71,34,-2534
-71,35,-2534
-71,36,-2792
-71,37,-2792
-71,38,-2792
-71,39,-2792
-71,40,-2801
-71,41,-2801
-71,42,-2801
-71,43,-2801
-71,44,-3057
-71,45,-3057
-71,46,-3057
-71,47,-3057
-71,48,-3583
-71,49,-3583
-71,50,-3583
-71,51,-3583
-71,52,-3839
-71,53,-3839
-71,54,-3839
-71,55,-3839
-71,56,-4313
-71,57,-4313
-71,58,-4313
-71,59,-4313
-71,60,-4569
-71,61,-4569
-71,62,-4569
-71,63,-4569
-71,64,-4945
-71,65,-4945
-71,66,-4945
-71,67,-4945
-71,68,-5201
-71,69,-5201
-71,70,-5201
-71,71,-5201
-71,72,-5331
-71,73,-5331
-71,74,-5331
-71,75,-5331
-71,76,-5587
-71,77,-5587
-71,78,-5587
-71,79,-5587
-71,80,-6089
-71,81,-6089
-71,82,-6089
-71,83,-6089
-71,84,-6377
-71,85,-6377
-71,86,-6377
-71,87,-6377
-71,88,-6762
-71,89,-6762
-71,90,-6762
-71,91,-6762
-71,92,-7020
-71,93,-7020
-71,94,-7020
-71,95,-7020
-71,96,-7137
-71,97,-7137
-71,98,-7137
-71,99,-7137
-71,100,-7395
-71,101,-7395
-71,102,-7395
-71,103,-7395
-71,104,-7398
-71,105,-7398
-71,106,-7398
-71,107,-7398
-71,108,-7654
-71,109,-7654
-71,110,-7654
-71,111,-7654
-71,112,-8172
-71,113,-8172
-71,114,-8172
-71,115,-8172
-71,116,-8396
-71,117,-8396
-71,118,-8396
-71,119,-8396
-71,120,-8926
-71,121,-8926
-71,122,-8926
-71,123,-8926
-71,124,-9182
-71,125,-9182
-71,126,-9182
-71,127,-9182
-70,-128,8603
-70,-127,8603
-70,-126,8603
-70,-125,8603
-70,-124,8347
-70,-123,8347
-70,-122,8347
-70,-121,8347
-70,-120,8217
-70,-119,8217
-70,-118,8217
-70,-117,8217
-70,-116,7993
-70,-115,7993
-70,-114,7993
-70,-113,7993
-70,-112,7475
-70,-111,7475
-70,-110,7475
-70,-109,7475
-70,-108,7219
-70,-107,7219
-70,-106,7219
-70,-105,7219
-70,-104,6834
-70,-103,6834
-70,-102,6834
-70,-101,6834
-70,-100,6576
-70,-99,6576
-70,-98,6576
-70,-97,6576
-70,-96,6459
-70,-95,6459
-70,-94,6459
-70,-93,6459
-70,-92,6201
-70,-91,6201
-70,-90,6201
-70,-89,6201
-70,-88,6190
-70,-87,6190
-70,-86,6190
-70,-85,6190
-70,-84,5902
-70,-83,5902
-70,-82,5902
-70,-81,5902
-70,-80,5376
-70,-79,5376
-70,-78,5376
-70,-77,5376
-70,-76,5120
-70,-75,5120
-70,-74,5120
-70,-73,5120
-70,-72,4614
-70,-71,4614
-70,-70,4614
-70,-69,4614
-70,-68,4358
-70,-67,4358
-70,-66,4358
-70,-65,4358
-70,-64,4014
-70,-63,4014
-70,-62,4014
-70,-61,4014
-70,-60,3758
-70,-59,3758
-70,-58,3758
-70,-57,3758
-70,-56,3628
-70,-55,3628
-70,-54,3628
-70,-53,3628
-70,-52,3372
-70,-51,3372
-70,-50,3372
-70,-49,3372
-70,-48,2870
-70,-47,2870
-70,-46,2870
-70,-45,2870
-70,-44,2614
-70,-43,2614
-70,-42,2614
-70,-41,2614
-70,-40,2231
-70,-39,2231
-70,-38,2231
-70,-37,2231
-70,-36,1941
-70,-35,1941
-70,-34,1941
-70,-33,1941
-70,-32,1822
-70,-31,1822
-70,-30,1822
-70,-29,1822
-70,-28,1564
-70,-27,1564
-70,-26,1564
-70,-25,1564
-70,-24,1563
-70,-23,1563
-70,-22,1563
-70,-21,1563
-70,-20,1307
-70,-19,1307
-70,-18,1307
-70,-17,1307
-70,-16,789
-70,-15,789
-70,-14,789
-70,-13,789
-70,-12,533
-70,-11,533
-70,-10,533
-70,-9,533
-70,-8,3
-70,-7,3
-70,-6,3
-70,-5,3
-70,-4,-221
-70,-3,-221
-70,-2,-221
-70,-1,-221
-70,0,-70
-70,1,-70
-70,2,-70
-70,3,-70
-70,4,-326
-70,5,-326
-70,6,-326
-70,7,-326
-70,8,-456
-70,9,-456
-70,10,-456
-70,11,-456
-70,12,-712
-70,13,-712
-70,14,-712
-70,15,-712
-70,16,-1230
-70,17,-1230
-70,18,-1230
-70,19,-1230
-70,20,-1486
-70,21,-1486
-70,22,-1486
-70,23,-1486
-70,24,-1869
-70,25,-1869
-70,26,-1869
-70,27,-1869
-70,28,-2159
-70,29,-2159
-70,30,-2159
-70,31,-2159
-70,32,-2278
-70,33,-2278
-70,34,-2278
-70,35,-2278
-70,36,-2536
-70,37,-2536
-70,38,-2536
-70,39,-2536
-70,40,-2545
-70,41,-2545
-70,42,-2545
-70,43,-2545
-70,44,-2801
-70,45,-2801
-70,46,-2801
-70,47,-2801
-70,48,-3327
-70,49,-3327
-70,50,-3327
-70,51,-3327
-70,52,-3583
-70,53,-3583
-70,54,-3583
-70,55,-3583
-70,56,-4089
-70,57,-4089
-70,58,-4089
-70,59,-4089
-70,60,-4313
-70,61,-4313
-70,62,-4313
-70,63,-4313
-70,64,-4689
-70,65,-4689
-70,66,-4689
-70,67,-4689
-70,68,-4945
