isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
1.00000000e-12,1.84183279e-11,1.00000000e-12,7.29315109e-13,1.00000000e-12,9.35461578e-16,1.00000000e-12,-4.71474822e-17,1.00000000e-12,-7.90178208e-19,1.00000000e-12,2.45071145e-17,1.00000000e-12,3.71346398e-17,1.00000000e-12,1.08392117e-18,1.00000000e-12,3.36209108e-13,1.00000000e-12,8.01111809e-01,1.00000000e-12,4.94563391e-02,1.00000000e-12,1.30190793e-01,1.00000000e-12,1.30190793e-01,1.00000000e-12,2.97433941e+12,1.00000000e-12,1.96890266e+04,1.00000000e-12,3.13360591e+03,1.00000000e-12,2.52542799e+01,1.0,.500,sky130
1.25000000e-12,2.44077842e-11,1.25000000e-12,9.67610803e-13,1.25000000e-12,9.29954025e-16,1.25000000e-12,-5.06584992e-17,1.25000000e-12,-6.73343863e-19,1.25000000e-12,2.63392798e-17,1.25000000e-12,3.97805056e-17,1.25000000e-12,9.42649214e-19,1.25000000e-12,3.86800098e-13,1.25000000e-12,8.01080055e-01,1.25000000e-12,4.94564021e-02,1.25000000e-12,1.41205281e-01,1.25000000e-12,1.41205281e-01,1.25000000e-12,2.58531475e+12,1.25000000e-12,2.62462267e+04,1.25000000e-12,4.17721672e+03,1.25000000e-12,2.52247950e+01,1.0,.500,sky130
1.50000000e-12,3.04733505e-11,1.50000000e-12,1.20933336e-12,1.50000000e-12,9.25893151e-16,1.50000000e-12,-5.36057865e-17,1.50000000e-12,-5.96586935e-19,1.50000000e-12,2.78617566e-17,1.50000000e-12,4.19986602e-17,1.50000000e-12,8.50638669e-19,1.50000000e-12,4.40674394e-13,1.50000000e-12,8.01054936e-01,1.50000000e-12,4.94564660e-02,1.50000000e-12,1.49918334e-01,1.50000000e-12,1.49918334e-01,1.50000000e-12,2.26924916e+12,1.50000000e-12,3.29123835e+04,1.50000000e-12,5.23816853e+03,1.50000000e-12,2.51984700e+01,1.0,.500,sky130
1.75000000e-12,3.65214951e-11,1.75000000e-12,1.45071917e-12,1.75000000e-12,9.22767841e-16,1.75000000e-12,-5.61361549e-17,1.75000000e-12,-5.41855280e-19,1.75000000e-12,2.91600163e-17,1.75000000e-12,4.39002843e-17,1.75000000e-12,7.85612258e-19,1.75000000e-12,4.95338897e-13,1.75000000e-12,8.01034392e-01,1.75000000e-12,4.94565298e-02,1.75000000e-12,1.57044214e-01,1.75000000e-12,1.57044214e-01,1.75000000e-12,2.01881985e+12,1.75000000e-12,3.95782054e+04,1.75000000e-12,6.29906703e+03,1.75000000e-12,2.51747518e+01,1.0,.500,sky130
2.00000000e-12,4.26000133e-11,2.00000000e-12,1.69364568e-12,2.00000000e-12,9.20244857e-16,2.00000000e-12,-5.83823748e-17,2.00000000e-12,-4.99929596e-19,2.00000000e-12,3.03067771e-17,2.00000000e-12,4.55859988e-17,2.00000000e-12,7.36238810e-19,2.00000000e-12,5.50582399e-13,2.00000000e-12,8.01016886e-01,2.00000000e-12,4.94565940e-02,2.00000000e-12,1.63116462e-01,2.00000000e-12,1.63116462e-01,2.00000000e-12,1.81625857e+12,2.00000000e-12,4.62920417e+04,2.00000000e-12,7.36760727e+03,2.00000000e-12,2.51528486e+01,1.0,.500,sky130
2.25000000e-12,4.86985376e-11,2.25000000e-12,1.93767818e-12,2.25000000e-12,9.18154206e-16,2.25000000e-12,-6.04084787e-17,2.25000000e-12,-4.66446651e-19,2.25000000e-12,3.13371659e-17,2.25000000e-12,4.71045234e-17,2.25000000e-12,6.97148993e-19,2.25000000e-12,6.06035270e-13,2.25000000e-12,8.01001645e-01,2.25000000e-12,4.94566584e-02,2.25000000e-12,1.68403143e-01,2.25000000e-12,1.68403143e-01,2.25000000e-12,1.65006898e+12,2.25000000e-12,5.30396063e+04,2.25000000e-12,8.44151552e+03,2.25000000e-12,2.51324178e+01,1.0,.500,sky130
2.50000000e-12,5.48150522e-11,2.50000000e-12,2.18271904e-12,2.50000000e-12,9.16385473e-16,2.50000000e-12,-6.22599096e-17,2.50000000e-12,-4.38844352e-19,2.50000000e-12,3.22757711e-17,2.50000000e-12,4.84904406e-17,2.50000000e-12,6.65196765e-19,2.50000000e-12,6.61550086e-13,2.50000000e-12,8.00988145e-01,2.50000000e-12,4.94567230e-02,2.50000000e-12,1.73085703e-01,2.50000000e-12,1.73085703e-01,2.50000000e-12,1.51160134e+12,2.50000000e-12,5.98165879e+04,2.50000000e-12,9.52010565e+03,2.50000000e-12,2.51131966e+01,1.0,.500,sky130
2.75000000e-12,6.09355754e-11,2.75000000e-12,2.42819317e-12,2.75000000e-12,9.14867515e-16,2.75000000e-12,-6.39655435e-17,2.75000000e-12,-4.15574559e-19,2.75000000e-12,3.31381965e-17,2.75000000e-12,4.97657776e-17,2.75000000e-12,6.38481114e-19,2.75000000e-12,7.16938831e-13,2.75000000e-12,8.00976050e-01,2.75000000e-12,4.94567878e-02,2.75000000e-12,1.77281066e-01,2.75000000e-12,1.77281066e-01,2.75000000e-12,1.39481914e+12,2.75000000e-12,6.66059013e+04,2.75000000e-12,1.06006584e+04,2.75000000e-12,2.50950280e+01,1.0,.500,sky130
3.00000000e-12,6.70621199e-11,3.00000000e-12,2.67416799e-12,3.00000000e-12,9.13546750e-16,3.00000000e-12,-6.55506106e-17,3.00000000e-12,-3.95563097e-19,3.00000000e-12,3.39378644e-17,3.00000000e-12,5.09497251e-17,3.00000000e-12,6.15689462e-19,3.00000000e-12,7.72192420e-13,3.00000000e-12,8.00965089e-01,3.00000000e-12,4.94568526e-02,3.00000000e-12,1.81083150e-01,3.00000000e-12,1.81083150e-01,3.00000000e-12,1.29501401e+12,3.00000000e-12,7.34085255e+04,3.00000000e-12,1.16833297e+04,3.00000000e-12,2.50777513e+01,1.0,.500,sky130
3.25000000e-12,7.31902158e-11,3.25000000e-12,2.92045251e-12,3.25000000e-12,9.12385717e-16,3.25000000e-12,-6.70326731e-17,3.25000000e-12,-3.78092810e-19,3.25000000e-12,3.46841090e-17,3.25000000e-12,5.20556594e-17,3.25000000e-12,5.95945897e-19,3.25000000e-12,8.27260538e-13,3.25000000e-12,8.00955072e-01,3.25000000e-12,4.94569175e-02,3.25000000e-12,1.84557746e-01,3.25000000e-12,1.84557746e-01,3.25000000e-12,1.20880902e+12,3.25000000e-12,8.02185024e+04,3.25000000e-12,1.27671712e+04,3.25000000e-12,2.50612587e+01,1.0,.500,sky130
