isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
1.00000000e-12,2.35834005e-11,1.00000000e-12,7.59454757e-13,1.00000000e-12,8.29773543e-16,1.00000000e-12,-6.29369016e-17,1.00000000e-12,-4.43583388e-20,1.00000000e-12,4.04474704e-17,1.00000000e-12,6.04580394e-17,1.00000000e-12,1.80232884e-19,1.00000000e-12,2.82146036e-13,1.00000000e-12,7.14166435e-01,1.00000000e-12,3.29190405e-02,1.00000000e-12,2.40380183e-01,1.00000000e-12,2.40380183e-01,1.00000000e-12,3.54426387e+12,1.00000000e-12,2.84214900e+04,1.00000000e-12,4.52342063e+03,1.00000000e-12,3.10530683e+01,1.0,.500,sky130
1.25000000e-12,3.10920045e-11,1.25000000e-12,1.00143972e-12,1.25000000e-12,8.30172949e-16,1.25000000e-12,-6.82806434e-17,1.25000000e-12,-2.50062754e-20,1.25000000e-12,4.36662944e-17,1.25000000e-12,6.52707087e-17,1.25000000e-12,1.65288989e-19,1.25000000e-12,3.63893295e-13,1.25000000e-12,7.14134305e-01,1.25000000e-12,3.29190683e-02,1.25000000e-12,2.49183941e-01,1.25000000e-12,2.49183941e-01,1.25000000e-12,2.74805833e+12,1.25000000e-12,3.74524424e+04,1.25000000e-12,5.96074134e+03,1.25000000e-12,3.10473051e+01,1.0,.500,sky130
1.50000000e-12,3.86775539e-11,1.50000000e-12,1.24596827e-12,1.50000000e-12,8.30814778e-16,1.50000000e-12,-7.28686769e-17,1.50000000e-12,-9.25327595e-21,1.50000000e-12,4.63987564e-17,1.50000000e-12,6.93569437e-17,1.50000000e-12,1.53699425e-19,1.50000000e-12,4.45349064e-13,1.50000000e-12,7.14108917e-01,1.50000000e-12,3.29190949e-02,1.50000000e-12,2.56140580e-01,1.50000000e-12,2.56140580e-01,1.50000000e-12,2.24542967e+12,1.50000000e-12,4.65537625e+04,1.50000000e-12,7.40926142e+03,1.50000000e-12,3.10421660e+01,1.0,.500,sky130
1.75000000e-12,4.62241466e-11,1.75000000e-12,1.48929796e-12,1.75000000e-12,8.31566517e-16,1.75000000e-12,-7.68736786e-17,1.75000000e-12,3.99660199e-21,1.75000000e-12,4.87623686e-17,1.75000000e-12,7.28920450e-17,1.75000000e-12,1.44315233e-19,1.75000000e-12,5.25530768e-13,1.75000000e-12,7.14088179e-01,1.75000000e-12,3.29191204e-02,1.75000000e-12,2.61822752e-01,1.75000000e-12,2.61822752e-01,1.75000000e-12,1.90283816e+12,1.75000000e-12,5.55868300e+04,1.75000000e-12,8.84691876e+03,1.75000000e-12,3.10375410e+01,1.0,.500,sky130
2.00000000e-12,5.37984244e-11,2.00000000e-12,1.73357247e-12,2.00000000e-12,8.32376409e-16,2.00000000e-12,-8.04779515e-17,2.00000000e-12,1.55978528e-20,2.00000000e-12,5.08734356e-17,2.00000000e-12,7.60497393e-17,2.00000000e-12,1.36348637e-19,2.00000000e-12,6.05320752e-13,2.00000000e-12,7.14070519e-01,2.00000000e-12,3.29191454e-02,2.00000000e-12,2.66661766e-01,2.00000000e-12,2.66661766e-01,2.00000000e-12,1.65201672e+12,2.00000000e-12,6.46323272e+04,2.00000000e-12,1.02865544e+04,2.00000000e-12,3.10332711e+01,1.0,.500,sky130
2.25000000e-12,6.14232611e-11,2.25000000e-12,1.97952636e-12,2.25000000e-12,8.33217426e-16,2.25000000e-12,-8.37802243e-17,2.25000000e-12,2.60026409e-20,2.25000000e-12,5.27950597e-17,2.25000000e-12,7.89242909e-17,2.25000000e-12,1.29386667e-19,2.25000000e-12,6.85068985e-13,2.25000000e-12,7.14055089e-01,2.25000000e-12,3.29191701e-02,2.25000000e-12,2.70889871e-01,2.25000000e-12,2.70889871e-01,2.25000000e-12,1.45970701e+12,2.25000000e-12,7.37181666e+04,2.25000000e-12,1.17326106e+04,2.25000000e-12,3.10292716e+01,1.0,.500,sky130
2.50000000e-12,6.90401143e-11,2.50000000e-12,2.22526849e-12,2.50000000e-12,8.34066534e-16,2.50000000e-12,-8.68170477e-17,2.50000000e-12,3.54089476e-20,2.50000000e-12,5.45521696e-17,2.50000000e-12,8.15529130e-17,2.50000000e-12,1.23230943e-19,2.50000000e-12,7.64245443e-13,2.50000000e-12,7.14041476e-01,2.50000000e-12,3.29191944e-02,2.50000000e-12,2.74619928e-01,2.50000000e-12,2.74619928e-01,2.50000000e-12,1.30848016e+12,2.50000000e-12,8.27753080e+04,2.50000000e-12,1.31740994e+04,2.50000000e-12,3.10255210e+01,1.0,.500,sky130
2.75000000e-12,7.66994620e-11,2.75000000e-12,2.47242506e-12,2.75000000e-12,8.34919661e-16,2.75000000e-12,-8.96535534e-17,2.75000000e-12,4.40725433e-20,2.75000000e-12,5.61850875e-17,2.75000000e-12,8.39958753e-17,2.75000000e-12,1.17669500e-19,2.75000000e-12,8.43437942e-13,2.75000000e-12,7.14029221e-01,2.75000000e-12,3.29192185e-02,2.75000000e-12,2.77977760e-01,2.75000000e-12,2.77977760e-01,2.75000000e-12,1.18562368e+12,2.75000000e-12,9.18644818e+04,2.75000000e-12,1.46206864e+04,2.75000000e-12,3.10219562e+01,1.0,.500,sky130
3.00000000e-12,8.43453949e-11,3.00000000e-12,2.71918997e-12,3.00000000e-12,8.35764830e-16,3.00000000e-12,-9.23025887e-17,3.00000000e-12,5.20692778e-20,3.00000000e-12,5.77031595e-17,3.00000000e-12,8.62671236e-17,3.00000000e-12,1.12622463e-19,3.00000000e-12,9.22117738e-13,3.00000000e-12,7.14018150e-01,3.00000000e-12,3.29192423e-02,3.00000000e-12,2.81011349e-01,3.00000000e-12,2.81011349e-01,3.00000000e-12,1.08446021e+12,3.00000000e-12,1.00920010e+05,3.00000000e-12,1.60619184e+04,3.00000000e-12,3.10185739e+01,1.0,.500,sky130
3.25000000e-12,9.19907705e-11,3.25000000e-12,2.96597612e-12,3.25000000e-12,8.36600075e-16,3.25000000e-12,-9.47957460e-17,3.25000000e-12,5.95210749e-20,3.25000000e-12,5.91260314e-17,3.25000000e-12,8.83960237e-17,3.25000000e-12,1.07989575e-19,3.25000000e-12,1.00045949e-12,3.25000000e-12,7.14008038e-01,3.25000000e-12,3.29192660e-02,3.25000000e-12,2.83781933e-01,3.25000000e-12,2.83781933e-01,3.25000000e-12,9.99540721e+11,3.25000000e-12,1.09957880e+05,3.25000000e-12,1.75003401e+04,3.25000000e-12,3.10153443e+01,1.0,.500,sky130
3.50000000e-12,9.96634839e-11,3.50000000e-12,3.21368245e-12,3.50000000e-12,8.37426395e-16,3.50000000e-12,-9.71623173e-17,3.50000000e-12,6.65342613e-20,3.50000000e-12,6.04715794e-17,3.50000000e-12,9.04093024e-17,3.50000000e-12,1.03687856e-19,3.50000000e-12,1.07878116e-12,3.50000000e-12,7.13998701e-01,3.50000000e-12,3.29192895e-02,3.50000000e-12,2.86340482e-01,3.50000000e-12,2.86340482e-01,3.50000000e-12,9.26972067e+11,3.50000000e-12,1.19011634e+05,3.50000000e-12,1.89412899e+04,3.50000000e-12,3.10122377e+01,1.0,.500,sky130
3.75000000e-12,1.07324941e-10,3.75000000e-12,3.46106160e-12,3.75000000e-12,8.38238482e-16,3.75000000e-12,-9.94068002e-17,3.75000000e-12,7.31362834e-20,3.75000000e-12,6.17432916e-17,3.75000000e-12,9.23121638e-17,3.75000000e-12,9.96874745e-20,3.75000000e-12,1.15671592e-12,3.75000000e-12,7.13990067e-01,3.75000000e-12,3.29193129e-02,3.75000000e-12,2.88706290e-01,3.75000000e-12,2.88706290e-01,3.75000000e-12,8.64516499e+11,3.75000000e-12,1.28036284e+05,3.75000000e-12,2.03776075e+04,3.75000000e-12,3.10092547e+01,1.0,.500,sky130
4.00000000e-12,1.15004102e-10,4.00000000e-12,3.70904739e-12,4.00000000e-12,8.39038836e-16,4.00000000e-12,-1.01551291e-16,4.00000000e-12,7.94030401e-20,4.00000000e-12,6.29544523e-17,4.00000000e-12,9.41244729e-17,4.00000000e-12,9.59321788e-20,4.00000000e-12,1.23458178e-12,4.00000000e-12,7.13982009e-01,4.00000000e-12,3.29193361e-02,4.00000000e-12,2.90914226e-01,4.00000000e-12,2.90914226e-01,4.00000000e-12,8.09990896e+11,4.00000000e-12,1.37066482e+05,4.00000000e-12,2.18148082e+04,4.00000000e-12,3.10063716e+01,1.0,.500,sky130
4.25000000e-12,1.22681235e-10,4.25000000e-12,3.95700151e-12,4.25000000e-12,8.39825164e-16,4.25000000e-12,-1.03601339e-16,4.25000000e-12,8.53591584e-20,4.25000000e-12,6.41088168e-17,4.25000000e-12,9.58518398e-17,4.25000000e-12,9.23991441e-20,4.25000000e-12,1.31219811e-12,4.25000000e-12,7.13974473e-01,4.25000000e-12,3.29193593e-02,4.25000000e-12,2.92979230e-01,4.25000000e-12,2.92979230e-01,4.25000000e-12,7.62080051e+11,4.25000000e-12,1.46079494e+05,4.25000000e-12,2.32492735e+04,4.25000000e-12,3.10035855e+01,1.0,.500,sky130
4.50000000e-12,1.30357313e-10,4.50000000e-12,4.20495427e-12,4.50000000e-12,8.40597614e-16,4.50000000e-12,-1.05566794e-16,4.50000000e-12,9.10400264e-20,4.50000000e-12,6.52124598e-17,4.50000000e-12,9.75033464e-17,4.50000000e-12,8.90607426e-20,4.50000000e-12,1.38959231e-12,4.50000000e-12,7.13967394e-01,4.50000000e-12,3.29193824e-02,4.50000000e-12,2.94918921e-01,4.50000000e-12,2.94918921e-01,4.50000000e-12,7.19635532e+11,4.50000000e-12,1.55076948e+05,4.50000000e-12,2.46812629e+04,4.50000000e-12,3.10008871e+01,1.0,.500,sky130
4.75000000e-12,1.38048903e-10,4.75000000e-12,4.45343991e-12,4.75000000e-12,8.41358004e-16,4.75000000e-12,-1.07459753e-16,4.75000000e-12,9.64859679e-20,4.75000000e-12,6.62726111e-17,4.75000000e-12,9.90898055e-17,4.75000000e-12,8.58879500e-20,4.75000000e-12,1.46694602e-12,4.75000000e-12,7.13960706e-01,4.75000000e-12,3.29194054e-02,4.75000000e-12,2.96751487e-01,4.75000000e-12,2.96751487e-01,4.75000000e-12,6.81688340e+11,4.75000000e-12,1.64078670e+05,4.75000000e-12,2.61139314e+04,4.75000000e-12,3.09982632e+01,1.0,.500,sky130
5.00000000e-12,1.45728632e-10,5.00000000e-12,4.70157325e-12,5.00000000e-12,8.42103903e-16,5.00000000e-12,-1.09280338e-16,5.00000000e-12,1.01701728e-19,5.00000000e-12,6.72897143e-17,5.00000000e-12,1.00611876e-16,5.00000000e-12,8.28735459e-20,5.00000000e-12,1.54399713e-12,5.00000000e-12,7.13954389e-01,5.00000000e-12,3.29194283e-02,5.00000000e-12,2.98482335e-01,5.00000000e-12,2.98482335e-01,5.00000000e-12,6.47669596e+11,5.00000000e-12,1.73053030e+05,5.00000000e-12,2.75422451e+04,5.00000000e-12,3.09957165e+01,1.0,.500,sky130
5.25000000e-12,1.53413655e-10,5.25000000e-12,4.94990770e-12,5.25000000e-12,8.42837336e-16,5.25000000e-12,-1.11038669e-16,5.25000000e-12,1.06719963e-19,5.25000000e-12,6.82697508e-17,5.25000000e-12,1.02078503e-16,5.25000000e-12,7.99948821e-20,5.25000000e-12,1.62092975e-12,5.25000000e-12,7.13948392e-01,5.25000000e-12,3.29194512e-02,5.25000000e-12,3.00125623e-01,5.25000000e-12,3.00125623e-01,5.25000000e-12,6.16929883e+11,5.25000000e-12,1.82020478e+05,5.25000000e-12,2.89694588e+04,5.25000000e-12,3.09932355e+01,1.0,.500,sky130
5.50000000e-12,1.61095191e-10,5.50000000e-12,5.19815871e-12,5.50000000e-12,8.43557839e-16,5.50000000e-12,-1.12737893e-16,5.50000000e-12,1.11552666e-19,5.50000000e-12,6.92147546e-17,5.50000000e-12,1.03492728e-16,5.50000000e-12,7.72419322e-20,5.50000000e-12,1.69766634e-12,5.50000000e-12,7.13942689e-01,5.50000000e-12,3.29194740e-02,5.50000000e-12,3.01688107e-01,5.50000000e-12,3.01688107e-01,5.50000000e-12,5.89043899e+11,5.50000000e-12,1.90971127e+05,5.50000000e-12,3.03939988e+04,5.50000000e-12,3.09908181e+01,1.0,.500,sky130
5.75000000e-12,1.68790676e-10,5.75000000e-12,5.44688917e-12,5.75000000e-12,8.44267415e-16,5.75000000e-12,-1.14386296e-16,5.75000000e-12,1.16225904e-19,5.75000000e-12,7.01295742e-17,5.75000000e-12,1.04861804e-16,5.75000000e-12,7.45971959e-20,5.75000000e-12,1.77439013e-12,5.75000000e-12,7.13937242e-01,5.75000000e-12,3.29194968e-02,5.75000000e-12,3.03180650e-01,5.75000000e-12,3.03180650e-01,5.75000000e-12,5.63573919e+11,5.75000000e-12,1.99925608e+05,5.75000000e-12,3.18191488e+04,5.75000000e-12,3.09884543e+01,1.0,.500,sky130
