isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
1.00000000e-09,3.18186835e-08,1.00000000e-09,9.99599925e-10,1.00000000e-09,8.25677652e-16,1.00000000e-09,-2.73019254e-16,1.00000000e-09,1.38729990e-18,1.00000000e-09,1.53191373e-16,1.00000000e-09,2.29213145e-16,1.00000000e-09,-6.09996962e-19,1.00000000e-09,6.48387024e-10,1.00000000e-09,6.84034648e-01,1.00000000e-09,3.36476359e-02,1.00000000e-09,4.00368654e-01,1.00000000e-09,4.00368653e-01,1.00000000e-09,1.54228873e+09,1.00000000e-09,3.85364475e+07,1.00000000e-09,6.13326611e+06,1.00000000e-09,3.18314184e+01,1.0,.300,sky130
1.50000000e-09,4.76301111e-08,1.50000000e-09,1.50574200e-09,1.50000000e-09,8.47579821e-16,1.50000000e-09,-3.04226790e-16,1.50000000e-09,1.55640440e-18,1.50000000e-09,1.69032075e-16,1.50000000e-09,2.52937411e-16,1.50000000e-09,-6.90277446e-19,1.50000000e-09,9.64012319e-10,1.50000000e-09,6.83948653e-01,1.50000000e-09,3.36591770e-02,1.50000000e-09,4.13021405e-01,1.50000000e-09,4.13021405e-01,1.50000000e-09,1.03733114e+09,1.50000000e-09,5.61954283e+07,1.50000000e-09,8.94378020e+06,1.50000000e-09,3.16323189e+01,1.0,.300,sky130
2.00000000e-09,6.33734180e-08,2.00000000e-09,2.01392423e-09,2.00000000e-09,8.64495759e-16,2.00000000e-09,-3.28052487e-16,2.00000000e-09,1.68498108e-18,2.00000000e-09,1.81016550e-16,2.00000000e-09,2.70887275e-16,2.00000000e-09,-7.50655947e-19,2.00000000e-09,1.27731981e-09,2.00000000e-09,6.83887252e-01,2.00000000e-09,3.36707096e-02,2.00000000e-09,4.22055565e-01,2.00000000e-09,4.22055565e-01,2.00000000e-09,7.82889292e+08,2.00000000e-09,7.33068003e+07,2.00000000e-09,1.16671396e+07,2.00000000e-09,3.14676278e+01,1.0,.300,sky130
2.50000000e-09,7.85107551e-08,2.50000000e-09,2.50596736e-09,2.50000000e-09,8.77973855e-16,2.50000000e-09,-3.46893108e-16,2.50000000e-09,1.78635311e-18,2.50000000e-09,1.90432784e-16,2.50000000e-09,2.84991080e-16,2.50000000e-09,-7.97896833e-19,2.50000000e-09,1.57807455e-09,2.50000000e-09,6.83840871e-01,2.50000000e-09,3.36818348e-02,2.50000000e-09,4.28879757e-01,2.50000000e-09,4.28879756e-01,2.50000000e-09,6.33683625e+08,2.50000000e-09,8.94226573e+07,2.50000000e-09,1.42320579e+07,2.50000000e-09,3.13295203e+01,1.0,.300,sky130
3.00000000e-09,9.36672799e-08,3.00000000e-09,3.00163206e-09,3.00000000e-09,8.89600306e-16,3.00000000e-09,-3.63056638e-16,3.00000000e-09,1.87311715e-18,3.00000000e-09,1.98471308e-16,3.00000000e-09,2.97031691e-16,3.00000000e-09,-8.38094644e-19,3.00000000e-09,1.87893495e-09,3.00000000e-09,6.83802414e-01,3.00000000e-09,3.36930080e-02,3.00000000e-09,4.34538175e-01,3.00000000e-09,4.34538174e-01,3.00000000e-09,5.32216403e+08,3.00000000e-09,1.05291420e+08,3.00000000e-09,1.67576500e+07,3.00000000e-09,3.12054502e+01,1.0,.300,sky130
3.50000000e-09,1.08844883e-07,3.50000000e-09,3.50072617e-09,3.50000000e-09,8.99866256e-16,3.50000000e-09,-3.77267393e-16,3.50000000e-09,1.94924799e-18,3.50000000e-09,2.05510037e-16,3.50000000e-09,3.07575008e-16,3.50000000e-09,-8.73197083e-19,3.50000000e-09,2.18006156e-09,3.50000000e-09,6.83769512e-01,3.50000000e-09,3.37042287e-02,3.50000000e-09,4.39379106e-01,3.50000000e-09,4.39379105e-01,3.50000000e-09,4.58702643e+08,3.50000000e-09,1.20956733e+08,3.50000000e-09,1.92508620e+07,3.50000000e-09,3.10920870e+01,1.0,.300,sky130
4.00000000e-09,1.23961432e-07,4.00000000e-09,4.00033129e-09,4.00000000e-09,9.09037061e-16,4.00000000e-09,-3.89917664e-16,4.00000000e-09,2.01690277e-18,4.00000000e-09,2.11754352e-16,4.00000000e-09,3.16928574e-16,4.00000000e-09,-9.04264795e-19,4.00000000e-09,2.47990547e-09,4.00000000e-09,6.83740875e-01,4.00000000e-09,3.37154341e-02,4.00000000e-09,4.43592609e-01,4.00000000e-09,4.43592608e-01,4.00000000e-09,4.03241177e+08,4.00000000e-09,1.36365652e+08,4.00000000e-09,2.17032676e+07,4.00000000e-09,3.09877914e+01,1.0,.300,sky130
4.50000000e-09,1.39011356e-07,4.50000000e-09,4.50006562e-09,4.50000000e-09,9.17335148e-16,4.50000000e-09,-4.01330536e-16,4.50000000e-09,2.07784760e-18,4.50000000e-09,2.17371199e-16,4.50000000e-09,3.25342389e-16,4.50000000e-09,-9.32153104e-19,4.50000000e-09,2.77841090e-09,4.50000000e-09,6.83715524e-01,4.50000000e-09,3.37266183e-02,4.50000000e-09,4.47322671e-01,4.50000000e-09,4.47322670e-01,4.50000000e-09,3.59917966e+08,4.50000000e-09,1.51538243e+08,4.50000000e-09,2.41180604e+07,4.50000000e-09,3.08909620e+01,1.0,.300,sky130
5.00000000e-09,1.53998856e-07,5.00000000e-09,4.99990232e-09,5.00000000e-09,9.24923511e-16,5.00000000e-09,-4.11741135e-16,5.00000000e-09,2.13336506e-18,5.00000000e-09,2.22481461e-16,5.00000000e-09,3.32997487e-16,5.00000000e-09,-9.57479489e-19,5.00000000e-09,3.07569886e-09,5.00000000e-09,6.83692771e-01,5.00000000e-09,3.37377825e-02,5.00000000e-09,4.50670378e-01,5.00000000e-09,4.50670377e-01,5.00000000e-09,3.25129359e+08,5.00000000e-09,1.66499018e+08,5.00000000e-09,2.64991417e+07,5.00000000e-09,3.08003730e+01,1.0,.300,sky130
5.50000000e-09,1.68926897e-07,5.50000000e-09,5.49979911e-09,5.50000000e-09,9.31921907e-16,5.50000000e-09,-4.21321446e-16,5.50000000e-09,2.18439209e-18,5.50000000e-09,2.27173278e-16,5.50000000e-09,3.40025866e-16,5.50000000e-09,-9.80693334e-19,5.50000000e-09,3.37185465e-09,5.50000000e-09,6.83672126e-01,5.50000000e-09,3.37489274e-02,5.50000000e-09,4.53707892e-01,5.50000000e-09,4.53707890e-01,5.50000000e-09,2.96572689e+08,5.50000000e-09,1.81267224e+08,5.50000000e-09,2.88495747e+07,5.50000000e-09,3.07151031e+01,1.0,.300,sky130
