 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.69595750e-09  0.00000000e+00  2.69595750e-09  0.00000000e+00  2.69595750e-09  0.00000000e+00  2.69595750e-09  0.00000000e+00  2.69595750e-09  0.00000000e+00  1.79999999e+00 
 5.00000000e-13  1.80000000e-02  5.00000000e-13  1.80000000e+00  5.00000000e-13  0.00000000e+00  5.00000000e-13  0.00000000e+00  5.00000000e-13  2.80159856e-09  5.00000000e-13  2.81722534e-09  5.00000000e-13  2.79082518e-09  5.00000000e-13  2.80599854e-09  5.00000000e-13  2.82286458e-09  5.00000000e-13  1.79999999e+00 
 1.00000000e-12  3.60000000e-02  1.00000000e-12  1.80000000e+00  1.00000000e-12  0.00000000e+00  1.00000000e-12  0.00000000e+00  1.00000000e-12  2.82021997e-09  1.00000000e-12  2.83848822e-09  1.00000000e-12  2.80813112e-09  1.00000000e-12  2.82440848e-09  1.00000000e-12  2.84410681e-09  1.00000000e-12  1.79999999e+00 
 2.00000000e-12  7.20000000e-02  2.00000000e-12  1.80000000e+00  2.00000000e-12  0.00000000e+00  2.00000000e-12  0.00000000e+00  2.00000000e-12  2.78435730e-09  2.00000000e-12  2.79805093e-09  2.00000000e-12  2.77711804e-09  2.00000000e-12  2.78539072e-09  2.00000000e-12  2.79999809e-09  2.00000000e-12  1.79999999e+00 
 4.00000000e-12  1.44000000e-01  4.00000000e-12  1.80000000e+00  4.00000000e-12  0.00000000e+00  4.00000000e-12  0.00000000e+00  4.00000000e-12  2.60763544e-09  4.00000000e-12  2.59627431e-09  4.00000000e-12  2.61929919e-09  4.00000000e-12  2.60185359e-09  4.00000000e-12  2.58930216e-09  4.00000000e-12  1.79999999e+00 
 8.00000000e-12  2.88000000e-01  8.00000000e-12  1.80000000e+00  8.00000000e-12  0.00000000e+00  8.00000000e-12  0.00000000e+00  8.00000000e-12  2.58386013e-09  8.00000000e-12  2.56797172e-09  8.00000000e-12  2.59346558e-09  8.00000000e-12  2.58295765e-09  8.00000000e-12  2.56625035e-09  8.00000000e-12  1.79999999e+00 
 1.60000000e-11  5.76000000e-01  1.60000000e-11  1.80000000e+00  1.60000000e-11  0.00000000e+00  1.60000000e-11  0.00000000e+00  1.60000000e-11  2.79556209e-09  1.60000000e-11  2.80493592e-09  1.60000000e-11  2.78243067e-09  1.60000000e-11  2.79942694e-09  1.60000000e-11  2.80944509e-09  1.60000000e-11  1.79999999e+00 
 3.20000000e-11  1.15200000e+00  3.20000000e-11  1.80000000e+00  3.20000000e-11  0.00000000e+00  3.20000000e-11  0.00000000e+00  3.20000000e-11  2.65584001e-09  3.20000000e-11  2.65562176e-09  3.20000000e-11  2.66392929e-09  3.20000000e-11  2.65200044e-09  3.20000000e-11  2.65221441e-09  3.20000000e-11  1.79999999e+00 
 5.00000000e-11  1.80000000e+00  5.00000000e-11  1.80000000e+00  5.00000000e-11  0.00000000e+00  5.00000000e-11  0.00000000e+00  5.00000000e-11  2.69755882e-09  5.00000000e-11  2.69494599e-09  5.00000000e-11  2.69500898e-09  5.00000000e-11  2.70096201e-09  5.00000000e-11  2.69701196e-09  5.00000000e-11  1.79999999e+00 
 5.32000000e-11  1.80000000e+00  5.32000000e-11  1.80000000e+00  5.32000000e-11  0.00000000e+00  5.32000000e-11  0.00000000e+00  5.32000000e-11  2.74079967e-09  5.32000000e-11  2.74541795e-09  5.32000000e-11  2.73547973e-09  5.32000000e-11  2.74293230e-09  5.32000000e-11  2.74754317e-09  5.32000000e-11  1.79999999e+00 
