isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
1.00000000e-09,2.14952826e-08,1.00000000e-09,9.99420249e-10,1.00000000e-09,7.13597290e-16,1.00000000e-09,-1.94420986e-16,1.00000000e-09,1.32508687e-19,1.00000000e-09,9.67553318e-17,1.00000000e-09,1.44878116e-16,1.00000000e-09,8.37430935e-20,1.00000000e-09,4.11774175e-10,1.00000000e-09,7.97057368e-01,1.00000000e-09,5.16573843e-02,1.00000000e-09,4.11830011e-01,1.00000000e-09,4.11830010e-01,1.00000000e-09,2.42851558e+09,1.00000000e-09,3.01224274e+07,1.00000000e-09,4.79413322e+06,1.00000000e-09,2.15077517e+01,1.0,.300,sky130
1.50000000e-09,3.13201576e-08,1.50000000e-09,1.50426602e-09,1.50000000e-09,7.26301004e-16,1.50000000e-09,-2.17187997e-16,1.50000000e-09,1.69939646e-19,1.50000000e-09,1.07577901e-16,1.50000000e-09,1.61093848e-16,1.50000000e-09,6.51530289e-20,1.50000000e-09,6.09757271e-10,1.50000000e-09,7.97018023e-01,1.50000000e-09,5.17332900e-02,1.50000000e-09,4.30780053e-01,1.50000000e-09,4.30780052e-01,1.50000000e-09,1.63999684e+09,1.50000000e-09,4.31228340e+07,1.50000000e-09,6.86321219e+06,1.50000000e-09,2.08208901e+01,1.0,.300,sky130
2.00000000e-09,4.07948421e-08,2.00000000e-09,2.01022220e-09,2.00000000e-09,7.36802041e-16,2.00000000e-09,-2.35196989e-16,2.00000000e-09,1.99020620e-19,2.00000000e-09,1.16102264e-16,2.00000000e-09,1.73866889e-16,2.00000000e-09,5.12567199e-20,2.00000000e-09,8.05152280e-10,2.00000000e-09,7.96989304e-01,2.00000000e-09,5.18087016e-02,2.00000000e-09,4.44611969e-01,2.00000000e-09,4.44611968e-01,2.00000000e-09,1.24200108e+09,2.00000000e-09,5.53674390e+07,2.00000000e-09,8.81200161e+06,2.00000000e-09,2.02936979e+01,1.0,.300,sky130
2.50000000e-09,4.97684317e-08,2.50000000e-09,2.50401982e-09,2.50000000e-09,7.45681285e-16,2.50000000e-09,-2.49997558e-16,2.50000000e-09,2.22666135e-19,2.50000000e-09,1.23085687e-16,2.50000000e-09,1.84331384e-16,2.50000000e-09,4.02394710e-20,2.50000000e-09,9.93604151e-10,2.50000000e-09,7.96967040e-01,2.50000000e-09,5.18817774e-02,2.50000000e-09,4.55335218e-01,2.50000000e-09,4.55335218e-01,2.50000000e-09,1.00643702e+09,2.50000000e-09,6.67422298e+07,2.50000000e-09,1.06223558e+07,2.50000000e-09,1.98754145e+01,1.0,.300,sky130
3.00000000e-09,5.85810280e-08,3.00000000e-09,3.00096749e-09,3.00000000e-09,7.53651943e-16,3.00000000e-09,-2.63014217e-16,3.00000000e-09,2.43312773e-19,3.00000000e-09,1.29211743e-16,3.00000000e-09,1.93511406e-16,3.00000000e-09,3.07934445e-20,3.00000000e-09,1.18141716e-09,3.00000000e-09,7.96948333e-01,3.00000000e-09,5.19548658e-02,3.00000000e-09,4.64344995e-01,3.00000000e-09,4.64344994e-01,3.00000000e-09,8.46441068e+08,3.00000000e-09,7.77295521e+07,3.00000000e-09,1.23710424e+07,3.00000000e-09,1.95207140e+01,1.0,.300,sky130
3.50000000e-09,6.72532554e-08,3.50000000e-09,3.50027046e-09,3.50000000e-09,7.60924324e-16,3.50000000e-09,-2.74702439e-16,3.50000000e-09,2.61755129e-19,3.50000000e-09,1.34700711e-16,3.50000000e-09,2.01736937e-16,3.50000000e-09,2.24750927e-20,3.50000000e-09,1.36853162e-09,3.50000000e-09,7.96932161e-01,3.50000000e-09,5.20278894e-02,3.50000000e-09,4.72133931e-01,3.50000000e-09,4.72133930e-01,3.50000000e-09,7.30710190e+08,3.50000000e-09,8.83836319e+07,3.50000000e-09,1.40666919e+07,3.50000000e-09,1.92137311e+01,1.0,.300,sky130
4.00000000e-09,7.57777730e-08,4.00000000e-09,3.99994295e-09,4.00000000e-09,7.67620290e-16,4.00000000e-09,-2.85326093e-16,4.00000000e-09,2.78450628e-19,4.00000000e-09,1.39680375e-16,4.00000000e-09,2.09199393e-16,4.00000000e-09,1.50307641e-20,4.00000000e-09,1.55438802e-09,4.00000000e-09,7.96917931e-01,4.00000000e-09,5.21005889e-02,4.00000000e-09,4.78987941e-01,4.00000000e-09,4.78987940e-01,4.00000000e-09,6.43340008e+08,4.00000000e-09,9.87177828e+07,4.00000000e-09,1.57114231e+07,4.00000000e-09,1.89447135e+01,1.0,.300,sky130
4.50000000e-09,8.41722234e-08,4.50000000e-09,4.49973614e-09,4.50000000e-09,7.73844544e-16,4.50000000e-09,-2.95095744e-16,4.50000000e-09,2.93755384e-19,4.50000000e-09,1.44252095e-16,4.50000000e-09,2.16050626e-16,4.50000000e-09,8.27138988e-21,4.50000000e-09,1.73904198e-09,4.50000000e-09,7.96905207e-01,4.50000000e-09,5.21729544e-02,4.50000000e-09,4.85116099e-01,4.50000000e-09,4.85116098e-01,4.50000000e-09,5.75029246e+08,4.50000000e-09,1.08771489e+08,4.50000000e-09,1.73115202e+07,4.50000000e-09,1.87060354e+01,1.0,.300,sky130
5.00000000e-09,9.24533678e-08,5.00000000e-09,4.99960999e-09,5.00000000e-09,7.79675165e-16,5.00000000e-09,-3.04164268e-16,5.00000000e-09,3.07925346e-19,5.00000000e-09,1.48489360e-16,5.00000000e-09,2.22400732e-16,5.00000000e-09,2.06369372e-21,5.00000000e-09,1.92259598e-09,5.00000000e-09,7.96893686e-01,5.00000000e-09,5.22450011e-02,5.00000000e-09,4.90664929e-01,5.00000000e-09,4.90664928e-01,5.00000000e-09,5.20130080e+08,5.00000000e-09,1.18579342e+08,5.00000000e-09,1.88724884e+07,5.00000000e-09,1.84921160e+01,1.0,.300,sky130
5.50000000e-09,1.00634761e-07,5.50000000e-09,5.49952901e-09,5.50000000e-09,7.85170862e-16,5.50000000e-09,-3.12644530e-16,5.50000000e-09,3.21148046e-19,5.50000000e-09,1.52446361e-16,5.50000000e-09,2.28330902e-16,5.50000000e-09,-3.68863099e-21,5.50000000e-09,2.10513182e-09,5.50000000e-09,7.96883149e-01,5.50000000e-09,5.23167411e-02,5.50000000e-09,4.95739904e-01,5.50000000e-09,4.95739903e-01,5.50000000e-09,4.75029636e+08,5.50000000e-09,1.28169250e+08,5.50000000e-09,2.03987697e+07,5.50000000e-09,1.82987962e+01,1.0,.300,sky130
