isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
1.00000000e-09,1.77432503e-08,1.00000000e-09,9.99419406e-10,1.00000000e-09,6.45499174e-16,1.00000000e-09,-1.47132444e-16,1.00000000e-09,2.97494435e-19,1.00000000e-09,7.13480186e-17,1.00000000e-09,1.06881907e-16,1.00000000e-09,-1.14336738e-19,1.00000000e-09,4.76580007e-10,1.00000000e-09,9.30428092e-01,1.00000000e-09,3.70819709e-02,1.00000000e-09,5.80528452e-01,1.00000000e-09,5.80528451e-01,1.00000000e-09,2.09828357e+09,1.00000000e-09,2.74876422e+07,1.00000000e-09,4.37479413e+06,1.00000000e-09,1.77535579e+01,1.0,.300,sky130
1.50000000e-09,2.64605096e-08,1.50000000e-09,1.50538371e-09,1.50000000e-09,6.63079803e-16,1.50000000e-09,-1.76337835e-16,1.50000000e-09,3.61869692e-19,1.50000000e-09,8.50679802e-17,1.50000000e-09,1.27443712e-16,1.50000000e-09,-1.41982240e-19,1.50000000e-09,7.08167678e-10,1.50000000e-09,9.30362025e-01,1.50000000e-09,3.71410440e-02,1.50000000e-09,6.03118719e-01,1.50000000e-09,6.03118718e-01,1.50000000e-09,1.41209495e+09,1.50000000e-09,3.99054676e+07,1.50000000e-09,6.35115242e+06,1.50000000e-09,1.75772525e+01,1.0,.300,sky130
2.00000000e-09,3.52202599e-08,2.00000000e-09,2.01364949e-09,2.00000000e-09,6.78292749e-16,2.00000000e-09,-2.00297776e-16,2.00000000e-09,4.14893831e-19,2.00000000e-09,9.62590472e-17,2.00000000e-09,1.44216103e-16,2.00000000e-09,-1.64690321e-19,2.00000000e-09,9.38299667e-10,2.00000000e-09,9.30314761e-01,2.00000000e-09,3.71997707e-02,2.00000000e-09,6.19280068e-01,2.00000000e-09,6.19280067e-01,2.00000000e-09,1.06575760e+09,2.00000000e-09,5.19248657e+07,2.00000000e-09,8.26409905e+06,2.00000000e-09,1.74907600e+01,1.0,.300,sky130
2.50000000e-09,4.37108057e-08,2.50000000e-09,2.50590936e-09,2.50000000e-09,6.91345113e-16,2.50000000e-09,-2.20212919e-16,2.50000000e-09,4.59091306e-19,2.50000000e-09,1.05521451e-16,2.50000000e-09,1.58098286e-16,2.50000000e-09,-1.83575747e-19,2.50000000e-09,1.15937285e-09,2.50000000e-09,9.30279089e-01,2.50000000e-09,3.72561851e-02,2.50000000e-09,6.31477610e-01,2.50000000e-09,6.31477610e-01,2.50000000e-09,8.62535290e+08,2.50000000e-09,6.32257390e+07,2.50000000e-09,1.00626889e+07,2.50000000e-09,1.74430913e+01,1.0,.300,sky130
3.00000000e-09,5.22671790e-08,3.00000000e-09,3.00152627e-09,3.00000000e-09,7.03214303e-16,3.00000000e-09,-2.37937960e-16,3.00000000e-09,4.98513092e-19,3.00000000e-09,1.13737618e-16,3.00000000e-09,1.70412635e-16,3.00000000e-09,-2.00388183e-19,3.00000000e-09,1.38048392e-09,3.00000000e-09,9.30249585e-01,3.00000000e-09,3.73125962e-02,3.00000000e-09,6.41565944e-01,3.00000000e-09,6.41565943e-01,3.00000000e-09,7.24383665e+08,3.00000000e-09,7.43261033e+07,3.00000000e-09,1.18293667e+07,3.00000000e-09,1.74135337e+01,1.0,.300,sky130
3.50000000e-09,6.08914500e-08,3.50000000e-09,3.50058091e-09,3.50000000e-09,7.14142136e-16,3.50000000e-09,-2.53997677e-16,3.50000000e-09,5.34293860e-19,3.50000000e-09,1.21160838e-16,3.50000000e-09,1.81538686e-16,3.50000000e-09,-2.15621559e-19,3.50000000e-09,1.60185557e-09,3.50000000e-09,9.30224402e-01,3.50000000e-09,3.73690536e-02,3.50000000e-09,6.50176659e-01,3.50000000e-09,6.50176658e-01,3.50000000e-09,6.24276009e+08,3.50000000e-09,8.52651691e+07,3.50000000e-09,1.35703731e+07,3.50000000e-09,1.73946701e+01,1.0,.300,sky130
4.00000000e-09,6.95337174e-08,4.00000000e-09,4.00016843e-09,4.00000000e-09,7.24241232e-16,4.00000000e-09,-2.68654844e-16,4.00000000e-09,5.66997867e-19,4.00000000e-09,1.27919267e-16,4.00000000e-09,1.91668466e-16,4.00000000e-09,-2.29523273e-19,4.00000000e-09,1.82233849e-09,4.00000000e-09,9.30202539e-01,4.00000000e-09,3.74252593e-02,4.00000000e-09,6.57652592e-01,4.00000000e-09,6.57652591e-01,4.00000000e-09,5.48745474e+08,4.00000000e-09,9.60090565e+07,4.00000000e-09,1.52803159e+07,4.00000000e-09,1.73826974e+01,1.0,.300,sky130
4.50000000e-09,7.81870982e-08,4.50000000e-09,4.49988721e-09,4.50000000e-09,7.33640134e-16,4.50000000e-09,-2.82158882e-16,4.50000000e-09,5.97166836e-19,4.50000000e-09,1.34132693e-16,4.50000000e-09,2.00981479e-16,4.50000000e-09,-2.42329046e-19,4.50000000e-09,2.04186831e-09,4.50000000e-09,9.30183234e-01,4.50000000e-09,3.74811937e-02,4.50000000e-09,6.64253442e-01,4.50000000e-09,6.64253441e-01,4.50000000e-09,4.89747550e+08,4.50000000e-09,1.06574183e+08,4.50000000e-09,1.69618081e+07,4.50000000e-09,1.73753462e+01,1.0,.300,sky130
5.00000000e-09,8.68511472e-08,5.00000000e-09,4.99971283e-09,5.00000000e-09,7.42442640e-16,5.00000000e-09,-2.94700909e-16,5.00000000e-09,6.25217216e-19,5.00000000e-09,1.39892519e-16,5.00000000e-09,2.09614693e-16,5.00000000e-09,-2.54219792e-19,5.00000000e-09,2.26052253e-09,5.00000000e-09,9.30165954e-01,5.00000000e-09,3.75368746e-02,5.00000000e-09,6.70162109e-01,5.00000000e-09,6.70162108e-01,5.00000000e-09,4.42375596e+08,5.00000000e-09,1.16980279e+08,5.00000000e-09,1.86179897e+07,5.00000000e-09,1.73712271e+01,1.0,.300,sky130
5.50000000e-09,9.55250357e-08,5.50000000e-09,5.49960118e-09,5.50000000e-09,7.50729191e-16,5.50000000e-09,-3.06424810e-16,5.50000000e-09,6.51463074e-19,5.50000000e-09,1.45267412e-16,5.50000000e-09,2.17671014e-16,5.50000000e-09,-2.65331880e-19,5.50000000e-09,2.47835229e-09,5.50000000e-09,9.30150316e-01,5.50000000e-09,3.75923135e-02,5.50000000e-09,6.75509286e-01,5.50000000e-09,6.75509284e-01,5.50000000e-09,4.03493888e+08,5.50000000e-09,1.27243002e+08,5.50000000e-09,2.02513527e+07,5.50000000e-09,1.73694478e+01,1.0,.300,sky130
