isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
1.00000000e-09,2.75906436e-08,1.00000000e-09,9.99608566e-10,1.00000000e-09,7.09034245e-16,1.00000000e-09,-1.88098217e-16,1.00000000e-09,-2.29565468e-21,1.00000000e-09,1.13295561e-16,1.00000000e-09,1.69535164e-16,1.00000000e-09,1.57934329e-19,1.00000000e-09,6.91729919e-10,1.00000000e-09,7.12345125e-01,1.00000000e-09,4.09935463e-02,1.00000000e-09,3.90448655e-01,1.00000000e-09,3.90448654e-01,1.00000000e-09,1.44565093e+09,1.00000000e-09,3.89129915e+07,1.00000000e-09,6.19319495e+06,1.00000000e-09,2.76014477e+01,1.0,.250,sky130
1.50000000e-09,4.13429129e-08,1.50000000e-09,1.50579677e-09,1.50000000e-09,7.22970212e-16,1.50000000e-09,-2.09273254e-16,1.50000000e-09,6.60494205e-21,1.50000000e-09,1.24909461e-16,1.50000000e-09,1.86931390e-16,1.50000000e-09,1.55801690e-19,1.50000000e-09,1.02555040e-09,1.50000000e-09,7.12344729e-01,1.50000000e-09,4.10056634e-02,1.50000000e-09,4.04968608e-01,1.50000000e-09,4.04968608e-01,1.50000000e-09,9.75086161e+08,1.50000000e-09,5.71848082e+07,1.50000000e-09,9.10124489e+06,1.50000000e-09,2.74558385e+01,1.0,.250,sky130
2.00000000e-09,5.50551492e-08,2.00000000e-09,2.01407270e-09,2.00000000e-09,7.33823236e-16,2.00000000e-09,-2.25485824e-16,2.00000000e-09,1.26454970e-20,2.00000000e-09,1.33718151e-16,2.00000000e-09,2.00126499e-16,2.00000000e-09,1.54825438e-19,2.00000000e-09,1.35652300e-09,2.00000000e-09,7.12344446e-01,2.00000000e-09,4.10177287e-02,2.00000000e-09,4.15328235e-01,2.00000000e-09,4.15328235e-01,2.00000000e-09,7.37178802e+08,2.00000000e-09,7.50250829e+07,2.00000000e-09,1.19406128e+07,2.00000000e-09,2.73352344e+01,1.0,.250,sky130
2.50000000e-09,6.82497163e-08,2.50000000e-09,2.50605004e-09,2.50000000e-09,7.42520033e-16,2.50000000e-09,-2.38334334e-16,2.50000000e-09,1.70058519e-20,2.50000000e-09,1.40651833e-16,2.50000000e-09,2.10513323e-16,2.50000000e-09,1.54395612e-19,2.50000000e-09,1.67392112e-09,2.50000000e-09,7.12344232e-01,2.50000000e-09,4.10293341e-02,2.50000000e-09,4.23145811e-01,2.50000000e-09,4.23145810e-01,2.50000000e-09,5.97399714e+08,2.50000000e-09,9.19163300e+07,2.50000000e-09,1.46289383e+07,2.50000000e-09,2.72339799e+01,1.0,.250,sky130
3.00000000e-09,8.14735919e-08,3.00000000e-09,3.00165685e-09,3.00000000e-09,7.50058151e-16,3.00000000e-09,-2.49382385e-16,3.00000000e-09,2.04753313e-20,3.00000000e-09,1.46582543e-16,3.00000000e-09,2.19397937e-16,3.00000000e-09,1.54243334e-19,3.00000000e-09,1.99132477e-09,3.00000000e-09,7.12344055e-01,3.00000000e-09,4.10409667e-02,3.00000000e-09,4.29624316e-01,3.00000000e-09,4.29624316e-01,3.00000000e-09,5.02178257e+08,3.00000000e-09,1.08623034e+08,3.00000000e-09,1.72878928e+07,3.00000000e-09,2.71428734e+01,1.0,.250,sky130
3.50000000e-09,9.47282937e-08,3.50000000e-09,3.50074222e-09,3.50000000e-09,7.56741769e-16,3.50000000e-09,-2.59116801e-16,3.50000000e-09,2.33294763e-20,3.50000000e-09,1.51785225e-16,3.50000000e-09,2.27192107e-16,3.50000000e-09,1.54262275e-19,3.50000000e-09,2.30898714e-09,3.50000000e-09,7.12343904e-01,3.50000000e-09,4.10526310e-02,3.50000000e-09,4.35164425e-01,3.50000000e-09,4.35164424e-01,3.50000000e-09,4.33090330e+08,3.50000000e-09,1.25179153e+08,3.50000000e-09,1.99228810e+07,3.50000000e-09,2.70594885e+01,1.0,.250,sky130
4.00000000e-09,1.07939862e-07,4.00000000e-09,4.00034316e-09,4.00000000e-09,7.62733367e-16,4.00000000e-09,-2.67798893e-16,4.00000000e-09,2.57217168e-20,4.00000000e-09,1.56408155e-16,4.00000000e-09,2.34117893e-16,4.00000000e-09,1.54392349e-19,4.00000000e-09,2.62528343e-09,4.00000000e-09,7.12343772e-01,4.00000000e-09,4.10642638e-02,4.00000000e-09,4.39984093e-01,4.00000000e-09,4.39984092e-01,4.00000000e-09,3.80911253e+08,4.00000000e-09,1.41517163e+08,4.00000000e-09,2.25231560e+07,4.00000000e-09,2.69826506e+01,1.0,.250,sky130
4.50000000e-09,1.21102370e-07,4.50000000e-09,4.50007304e-09,4.50000000e-09,7.68171545e-16,4.50000000e-09,-2.75645570e-16,4.50000000e-09,2.77637832e-20,4.50000000e-09,1.60572701e-16,4.50000000e-09,2.40357068e-16,4.50000000e-09,1.54596804e-19,4.50000000e-09,2.94017736e-09,4.50000000e-09,7.12343656e-01,4.50000000e-09,4.10758609e-02,4.50000000e-09,4.44248763e-01,4.50000000e-09,4.44248762e-01,4.50000000e-09,3.40115536e+08,4.50000000e-09,1.57650163e+08,4.50000000e-09,2.50908028e+07,4.50000000e-09,2.69112009e+01,1.0,.250,sky130
5.00000000e-09,1.34218783e-07,5.00000000e-09,4.99990781e-09,5.00000000e-09,7.73158407e-16,5.00000000e-09,-2.82814972e-16,5.00000000e-09,2.95329554e-20,5.00000000e-09,1.64366886e-16,5.00000000e-09,2.46041472e-16,5.00000000e-09,1.54852498e-19,5.00000000e-09,3.25381596e-09,5.00000000e-09,7.12343551e-01,5.00000000e-09,4.10874257e-02,5.00000000e-09,4.48074617e-01,5.00000000e-09,4.48074616e-01,5.00000000e-09,3.07331457e+08,5.00000000e-09,1.73598039e+08,5.00000000e-09,2.76289860e+07,5.00000000e-09,2.68442516e+01,1.0,.250,sky130
5.50000000e-09,1.47291002e-07,5.50000000e-09,5.49980402e-09,5.50000000e-09,7.77769129e-16,5.50000000e-09,-2.89422773e-16,5.50000000e-09,3.10839004e-20,5.50000000e-09,1.67854894e-16,5.50000000e-09,2.51267239e-16,5.50000000e-09,1.55144167e-19,5.50000000e-09,3.56630079e-09,5.50000000e-09,7.12343456e-01,5.50000000e-09,4.10989602e-02,5.50000000e-09,4.51544549e-01,5.50000000e-09,4.51544548e-01,5.50000000e-09,2.80402596e+08,5.50000000e-09,1.89376251e+08,5.50000000e-09,3.01401665e+07,5.50000000e-09,2.67811365e+01,1.0,.250,sky130
