isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
1.00000000e-09,2.51935050e-08,1.00000000e-09,9.99638038e-10,1.00000000e-09,1.31123510e-15,1.00000000e-09,-5.72146213e-16,1.00000000e-09,1.15360567e-18,1.00000000e-09,3.00856177e-16,1.00000000e-09,4.50125821e-16,1.00000000e-09,-1.45697341e-20,1.00000000e-09,2.86357506e-10,1.00000000e-09,6.40065654e-01,1.00000000e-09,4.01959824e-02,1.00000000e-09,3.61941711e-01,1.00000000e-09,3.61941710e-01,1.00000000e-09,3.49213825e+09,1.00000000e-09,1.92135681e+07,1.00000000e-09,3.05793433e+06,1.00000000e-09,2.52026274e+01,1.0,.500,sky130
1.50000000e-09,3.77355290e-08,1.50000000e-09,1.50580526e-09,1.50000000e-09,1.35738755e-15,1.50000000e-09,-6.38008288e-16,1.50000000e-09,1.37051297e-18,1.50000000e-09,3.31439111e-16,1.50000000e-09,4.95929194e-16,1.50000000e-09,-1.14167404e-19,1.50000000e-09,4.21564760e-10,1.50000000e-09,6.39996889e-01,1.50000000e-09,4.02303745e-02,1.50000000e-09,3.78060798e-01,1.50000000e-09,3.78060797e-01,1.50000000e-09,2.37211479e+09,1.50000000e-09,2.78001142e+07,1.50000000e-09,4.42452560e+06,1.50000000e-09,2.50600327e+01,1.0,.500,sky130
2.00000000e-09,5.02374384e-08,2.00000000e-09,2.01405315e-09,2.00000000e-09,1.39265121e-15,2.00000000e-09,-6.87723014e-16,2.00000000e-09,1.53281488e-18,2.00000000e-09,3.54337314e-16,2.00000000e-09,5.30226517e-16,2.00000000e-09,-1.86628924e-19,2.00000000e-09,5.55025382e-10,2.00000000e-09,6.39947813e-01,2.00000000e-09,4.02647694e-02,2.00000000e-09,3.89564550e-01,2.00000000e-09,3.89564550e-01,2.00000000e-09,1.80171940e+09,2.00000000e-09,3.60732380e+07,2.00000000e-09,5.74123414e+06,2.00000000e-09,2.49434522e+01,1.0,.500,sky130
2.50000000e-09,6.22673137e-08,2.50000000e-09,2.50605552e-09,2.50000000e-09,1.42049410e-15,2.50000000e-09,-7.26666605e-16,2.50000000e-09,1.65930550e-18,2.50000000e-09,3.72173843e-16,2.50000000e-09,5.56944059e-16,2.50000000e-09,-2.42084528e-19,2.50000000e-09,6.82612558e-10,2.50000000e-09,6.39910768e-01,2.50000000e-09,4.02979542e-02,2.50000000e-09,3.98248037e-01,2.50000000e-09,3.98248036e-01,2.50000000e-09,1.46495986e+09,2.50000000e-09,4.38349682e+07,2.50000000e-09,6.97655187e+06,2.50000000e-09,2.48467415e+01,1.0,.500,sky130
3.00000000e-09,7.43236471e-08,3.00000000e-09,3.00167792e-09,3.00000000e-09,1.44433243e-15,3.00000000e-09,-7.59819075e-16,3.00000000e-09,1.76662105e-18,3.00000000e-09,3.87293629e-16,3.00000000e-09,5.79593225e-16,3.00000000e-09,-2.88520930e-19,3.00000000e-09,8.09872490e-10,3.00000000e-09,6.39880066e-01,3.00000000e-09,4.03312852e-02,3.00000000e-09,4.05444828e-01,3.00000000e-09,4.05444827e-01,3.00000000e-09,1.23476228e+09,3.00000000e-09,5.14588233e+07,3.00000000e-09,8.18992609e+06,3.00000000e-09,2.47607002e+01,1.0,.500,sky130
3.50000000e-09,8.64086603e-08,3.50000000e-09,3.50076437e-09,3.50000000e-09,1.46524314e-15,3.50000000e-09,-7.88769794e-16,3.50000000e-09,1.86010103e-18,3.50000000e-09,4.00451575e-16,3.50000000e-09,5.99304341e-16,3.50000000e-09,-3.28556358e-19,3.50000000e-09,9.36955639e-10,3.50000000e-09,6.39853810e-01,3.50000000e-09,4.03647582e-02,3.50000000e-09,4.11599487e-01,3.50000000e-09,4.11599486e-01,3.50000000e-09,1.06728639e+09,3.50000000e-09,5.89722334e+07,3.50000000e-09,9.38572244e+06,3.50000000e-09,2.46827982e+01,1.0,.500,sky130
4.00000000e-09,9.84560161e-08,4.00000000e-09,4.00036617e-09,4.00000000e-09,1.48381189e-15,4.00000000e-09,-8.14384257e-16,4.00000000e-09,1.94264862e-18,4.00000000e-09,4.12059515e-16,4.00000000e-09,6.16694039e-16,4.00000000e-09,-3.63614265e-19,4.00000000e-09,1.06325304e-09,4.00000000e-09,6.39830967e-01,4.00000000e-09,4.03981800e-02,4.00000000e-09,4.16954038e-01,4.00000000e-09,4.16954037e-01,4.00000000e-09,9.40509889e+08,4.00000000e-09,6.63534350e+07,4.00000000e-09,1.05604772e+07,4.00000000e-09,2.46117510e+01,1.0,.500,sky130
4.50000000e-09,1.10460883e-07,4.50000000e-09,4.50009625e-09,4.50000000e-09,1.50052264e-15,4.50000000e-09,-8.37365405e-16,4.50000000e-09,2.01659546e-18,4.50000000e-09,4.22448266e-16,4.50000000e-09,6.32257712e-16,4.50000000e-09,-3.94799684e-19,4.50000000e-09,1.18878006e-09,4.50000000e-09,6.39810754e-01,4.50000000e-09,4.04315289e-02,4.50000000e-09,4.21692077e-01,4.50000000e-09,4.21692075e-01,4.50000000e-09,8.41198495e+08,4.50000000e-09,7.36149393e+07,4.50000000e-09,1.17161815e+07,4.50000000e-09,2.45463379e+01,1.0,.500,sky130
5.00000000e-09,1.22426422e-07,5.00000000e-09,4.99993000e-09,5.00000000e-09,1.51572840e-15,5.00000000e-09,-8.58222385e-16,5.00000000e-09,2.08362214e-18,5.00000000e-09,4.31856373e-16,5.00000000e-09,6.46352590e-16,5.00000000e-09,-4.22897329e-19,5.00000000e-09,1.31361864e-09,5.00000000e-09,6.39792621e-01,5.00000000e-09,4.04648069e-02,5.00000000e-09,4.25942556e-01,5.00000000e-09,4.25942555e-01,5.00000000e-09,7.61255948e+08,5.00000000e-09,8.07706858e+07,5.00000000e-09,1.28550539e+07,5.00000000e-09,2.44856272e+01,1.0,.500,sky130
5.50000000e-09,1.34354799e-07,5.50000000e-09,5.49982598e-09,5.50000000e-09,1.52968776e-15,5.50000000e-09,-8.77326427e-16,5.50000000e-09,2.14494999e-18,5.50000000e-09,4.40457254e-16,5.50000000e-09,6.59238385e-16,5.50000000e-09,-4.48471813e-19,5.50000000e-09,1.43782853e-09,5.50000000e-09,6.39776176e-01,5.50000000e-09,4.04980138e-02,5.50000000e-09,4.29797513e-01,5.50000000e-09,4.29797512e-01,5.50000000e-09,6.95493223e+08,5.50000000e-09,8.78315188e+07,5.50000000e-09,1.39788204e+07,5.50000000e-09,2.44289182e+01,1.0,.500,sky130
