isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
1.00000000e-09,2.19649875e-08,1.00000000e-09,9.99525712e-10,1.00000000e-09,1.32092039e-15,1.00000000e-09,-5.51909192e-16,1.00000000e-09,1.66215457e-19,1.00000000e-09,2.91255201e-16,1.00000000e-09,4.35803149e-16,1.00000000e-09,1.50586899e-18,1.00000000e-09,3.43885059e-10,1.00000000e-09,5.70962389e-01,1.00000000e-09,4.69604688e-02,1.00000000e-09,2.64489262e-01,1.00000000e-09,2.64489262e-01,1.00000000e-09,2.90794838e+09,1.00000000e-09,1.66285476e+07,1.00000000e-09,2.64651554e+06,1.00000000e-09,2.19754102e+01,1.0,.500,sky130
1.50000000e-09,3.29356506e-08,1.50000000e-09,1.50572891e-09,1.50000000e-09,1.36524008e-15,1.50000000e-09,-6.17494806e-16,1.50000000e-09,5.29103171e-19,1.50000000e-09,3.21576476e-16,1.50000000e-09,4.81138452e-16,1.50000000e-09,1.24402611e-18,1.50000000e-09,4.95100181e-10,1.50000000e-09,5.70870180e-01,1.50000000e-09,4.69937499e-02,1.50000000e-09,2.82895042e-01,1.50000000e-09,2.82895041e-01,1.50000000e-09,2.01979324e+09,1.50000000e-09,2.41244387e+07,1.50000000e-09,3.83952367e+06,1.50000000e-09,2.18735593e+01,1.0,.500,sky130
2.00000000e-09,4.35748779e-08,2.00000000e-09,1.99954616e-09,2.00000000e-09,1.39851790e-15,2.00000000e-09,-6.65919191e-16,2.00000000e-09,7.78638481e-19,2.00000000e-09,3.43767830e-16,2.00000000e-09,5.14334192e-16,2.00000000e-09,1.07607711e-18,2.00000000e-09,6.38868047e-10,2.00000000e-09,5.70806050e-01,2.00000000e-09,4.70260726e-02,2.00000000e-09,2.95696098e-01,2.00000000e-09,2.95696097e-01,2.00000000e-09,1.56526845e+09,2.00000000e-09,3.11578980e+07,2.00000000e-09,4.95893348e+06,2.00000000e-09,2.17923841e+01,1.0,.500,sky130
2.50000000e-09,5.43840883e-08,2.50000000e-09,2.50372291e-09,2.50000000e-09,1.42639113e-15,2.50000000e-09,-7.06039135e-16,2.50000000e-09,9.76712039e-19,2.50000000e-09,3.62041795e-16,2.50000000e-09,5.41677706e-16,2.50000000e-09,9.49008510e-19,2.50000000e-09,7.82960937e-10,2.50000000e-09,5.70755016e-01,2.50000000e-09,4.70589556e-02,2.50000000e-09,3.05882954e-01,2.50000000e-09,3.05882953e-01,2.50000000e-09,1.27720293e+09,2.50000000e-09,3.81270517e+07,2.50000000e-09,6.06810874e+06,2.50000000e-09,2.17212888e+01,1.0,.500,sky130
3.00000000e-09,6.50257647e-08,3.00000000e-09,3.00221126e-09,3.00000000e-09,1.44984637e-15,3.00000000e-09,-7.39532118e-16,3.00000000e-09,1.13726274e-18,3.00000000e-09,3.77226189e-16,3.00000000e-09,5.64402665e-16,3.00000000e-09,8.49680978e-19,3.00000000e-09,9.23373703e-10,3.00000000e-09,5.70713671e-01,3.00000000e-09,4.70913671e-02,3.00000000e-09,3.14135873e-01,3.00000000e-09,3.14135872e-01,3.00000000e-09,1.08298514e+09,3.00000000e-09,4.48501071e+07,3.00000000e-09,7.13811624e+06,3.00000000e-09,2.16592901e+01,1.0,.500,sky130
3.50000000e-09,7.56291016e-08,3.50000000e-09,3.50077855e-09,3.50000000e-09,1.47034331e-15,3.50000000e-09,-7.68622308e-16,3.50000000e-09,1.27373544e-18,3.50000000e-09,3.90365459e-16,3.50000000e-09,5.84069685e-16,3.50000000e-09,7.67618615e-19,3.50000000e-09,1.06215670e-09,3.50000000e-09,5.70678586e-01,3.50000000e-09,4.71236941e-02,3.50000000e-09,3.21139359e-01,3.50000000e-09,3.21139358e-01,3.50000000e-09,9.41480668e+08,3.50000000e-09,5.14363557e+07,3.50000000e-09,8.18635026e+06,3.50000000e-09,2.16035092e+01,1.0,.500,sky130
4.00000000e-09,8.62154995e-08,4.00000000e-09,4.00024444e-09,4.00000000e-09,1.48861128e-15,4.00000000e-09,-7.94421270e-16,4.00000000e-09,1.39276624e-18,4.00000000e-09,4.01982030e-16,4.00000000e-09,6.01459434e-16,4.00000000e-09,6.97692521e-19,4.00000000e-09,1.19980183e-09,4.00000000e-09,5.70648049e-01,4.00000000e-09,4.71559970e-02,4.00000000e-09,3.27234918e-01,4.00000000e-09,3.27234917e-01,4.00000000e-09,8.33470974e+08,4.00000000e-09,5.79167311e+07,4.00000000e-09,9.21773404e+06,4.00000000e-09,2.15525578e+01,1.0,.500,sky130
4.50000000e-09,9.67747724e-08,4.50000000e-09,4.49997965e-09,4.50000000e-09,1.50509538e-15,4.50000000e-09,-8.17605412e-16,4.50000000e-09,1.49831222e-18,4.50000000e-09,4.12393532e-16,4.50000000e-09,6.17046617e-16,4.50000000e-09,6.36889969e-19,4.50000000e-09,1.33632676e-09,4.50000000e-09,5.70621031e-01,4.50000000e-09,4.71882402e-02,4.50000000e-09,3.32627955e-01,4.50000000e-09,3.32627953e-01,4.50000000e-09,7.48319972e+08,4.50000000e-09,6.42980994e+07,4.50000000e-09,1.02333604e+07,4.50000000e-09,2.15056022e+01,1.0,.500,sky130
5.00000000e-09,1.07306004e-07,5.00000000e-09,4.99981475e-09,5.00000000e-09,1.52012571e-15,5.00000000e-09,-8.38671067e-16,5.00000000e-09,1.59316456e-18,5.00000000e-09,4.21831813e-16,5.00000000e-09,6.31177831e-16,5.00000000e-09,5.83155570e-19,5.00000000e-09,1.47183274e-09,5.00000000e-09,5.70596803e-01,5.00000000e-09,4.72204170e-02,5.00000000e-09,3.37464043e-01,5.00000000e-09,3.37464042e-01,5.00000000e-09,6.79425030e+08,5.00000000e-09,7.05902174e+07,5.00000000e-09,1.12347820e+07,5.00000000e-09,2.14619961e+01,1.0,.500,sky130
5.50000000e-09,1.17810582e-07,5.50000000e-09,5.49970844e-09,5.50000000e-09,1.53394898e-15,5.50000000e-09,-8.57986366e-16,5.50000000e-09,1.67933550e-18,5.50000000e-09,4.30468188e-16,5.50000000e-09,6.44109232e-16,5.50000000e-09,5.35045105e-19,5.50000000e-09,1.60642475e-09,5.50000000e-09,5.70574839e-01,5.50000000e-09,4.72525281e-02,5.50000000e-09,3.41848421e-01,5.50000000e-09,3.41848420e-01,5.50000000e-09,6.22500369e+08,5.50000000e-09,7.68021514e+07,5.50000000e-09,1.22234420e+07,5.50000000e-09,2.14212414e+01,1.0,.500,sky130
