isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
1.00000000e-09,2.49479261e-08,1.00000000e-09,9.99608329e-10,1.00000000e-09,1.29885164e-15,1.00000000e-09,-5.71350206e-16,1.00000000e-09,1.00187793e-18,1.00000000e-09,3.03088435e-16,1.00000000e-09,4.53558663e-16,1.00000000e-09,-4.93113149e-20,1.00000000e-09,2.55047837e-10,1.00000000e-09,6.65524743e-01,1.00000000e-09,3.99403788e-02,1.00000000e-09,3.91501541e-01,1.00000000e-09,3.91501541e-01,1.00000000e-09,3.92083309e+09,1.00000000e-09,1.92076796e+07,1.00000000e-09,3.05699715e+06,1.00000000e-09,2.49577013e+01,1.0,.500,sky130
1.50000000e-09,3.73505592e-08,1.50000000e-09,1.50575449e-09,1.50000000e-09,1.34391005e-15,1.50000000e-09,-6.36008678e-16,1.50000000e-09,1.17898539e-18,1.50000000e-09,3.33380916e-16,1.50000000e-09,4.98934774e-16,1.50000000e-09,-1.28123980e-19,1.50000000e-09,3.76216024e-10,1.50000000e-09,6.65465260e-01,1.50000000e-09,3.99814150e-02,1.50000000e-09,4.07800339e-01,1.50000000e-09,4.07800338e-01,1.50000000e-09,2.65804733e+09,1.50000000e-09,2.77924548e+07,1.50000000e-09,4.42330656e+06,1.50000000e-09,2.48052120e+01,1.0,.500,sky130
2.00000000e-09,4.97064720e-08,2.00000000e-09,2.01395981e-09,2.00000000e-09,1.37826259e-15,2.00000000e-09,-6.84723038e-16,2.00000000e-09,1.31159961e-18,2.00000000e-09,3.56018694e-16,2.00000000e-09,5.32847174e-16,2.00000000e-09,-1.85716232e-19,2.00000000e-09,4.95924203e-10,2.00000000e-09,6.65422794e-01,2.00000000e-09,4.00224457e-02,2.00000000e-09,4.19436304e-01,2.00000000e-09,4.19436304e-01,2.00000000e-09,2.01643718e+09,2.00000000e-09,3.60645875e+07,2.00000000e-09,5.73985738e+06,2.00000000e-09,2.46809652e+01,1.0,.500,sky130
2.50000000e-09,6.15927008e-08,2.50000000e-09,2.50599099e-09,2.50000000e-09,1.40534875e-15,2.50000000e-09,-7.22837414e-16,2.50000000e-09,1.41498639e-18,2.50000000e-09,3.73630915e-16,2.50000000e-09,5.59232417e-16,2.50000000e-09,-2.29905662e-19,2.50000000e-09,6.10448046e-10,2.50000000e-09,6.65390725e-01,2.50000000e-09,4.00620297e-02,2.50000000e-09,4.28223447e-01,2.50000000e-09,4.28223447e-01,2.50000000e-09,1.63814104e+09,2.50000000e-09,4.38273424e+07,2.50000000e-09,6.97533819e+06,2.50000000e-09,2.45781812e+01,1.0,.500,sky130
3.00000000e-09,7.35010683e-08,3.00000000e-09,3.00163910e-09,3.00000000e-09,1.42851166e-15,3.00000000e-09,-7.55249551e-16,3.00000000e-09,1.50269619e-18,3.00000000e-09,3.88544356e-16,3.00000000e-09,5.81575423e-16,3.00000000e-09,-2.66962811e-19,3.00000000e-09,7.24724738e-10,3.00000000e-09,6.65364140e-01,3.00000000e-09,4.01017784e-02,3.00000000e-09,4.35507816e-01,3.00000000e-09,4.35507815e-01,3.00000000e-09,1.37983423e+09,3.00000000e-09,5.14529004e+07,3.00000000e-09,8.18898344e+06,3.00000000e-09,2.44869772e+01,1.0,.500,sky130
3.50000000e-09,8.54339324e-08,3.50000000e-09,3.50072991e-09,3.50000000e-09,1.44880929e-15,3.50000000e-09,-7.83527718e-16,3.50000000e-09,1.57908468e-18,3.50000000e-09,4.01510464e-16,3.50000000e-09,6.01001590e-16,3.50000000e-09,-2.98942336e-19,3.50000000e-09,8.38873587e-10,3.50000000e-09,6.65341402e-01,3.50000000e-09,4.01416844e-02,3.50000000e-09,4.41738427e-01,3.50000000e-09,4.41738426e-01,3.50000000e-09,1.19207472e+09,3.50000000e-09,5.89683771e+07,3.50000000e-09,9.38510869e+06,3.50000000e-09,2.44046055e+01,1.0,.500,sky130
4.00000000e-09,9.73266863e-08,4.00000000e-09,4.00033169e-09,4.00000000e-09,1.46681859e-15,4.00000000e-09,-8.08528139e-16,4.00000000e-09,1.64652703e-18,4.00000000e-09,4.12940202e-16,4.00000000e-09,6.18126382e-16,4.00000000e-09,-3.26965049e-19,4.00000000e-09,9.52343446e-10,4.00000000e-09,6.65321615e-01,4.00000000e-09,4.01815186e-02,4.00000000e-09,4.47160054e-01,4.00000000e-09,4.47160052e-01,4.00000000e-09,1.05004135e+09,4.00000000e-09,6.63522313e+07,4.00000000e-09,1.05602856e+07,4.00000000e-09,2.43296541e+01,1.0,.500,sky130
4.50000000e-09,1.09175112e-07,4.50000000e-09,4.50006333e-09,4.50000000e-09,1.48301427e-15,4.50000000e-09,-8.30943703e-16,4.50000000e-09,1.70693042e-18,4.50000000e-09,4.23162536e-16,4.50000000e-09,6.33442514e-16,4.50000000e-09,-3.51904558e-19,4.50000000e-09,1.06514347e-09,4.50000000e-09,6.65304104e-01,4.50000000e-09,4.02212555e-02,4.50000000e-09,4.51958290e-01,4.50000000e-09,4.51958289e-01,4.50000000e-09,9.38840665e+08,4.50000000e-09,7.36170342e+07,4.50000000e-09,1.17165149e+07,4.50000000e-09,2.42607947e+01,1.0,.500,sky130
5.00000000e-09,1.20982631e-07,5.00000000e-09,4.99989884e-09,5.00000000e-09,1.49774198e-15,5.00000000e-09,-8.51275469e-16,5.00000000e-09,1.76166929e-18,5.00000000e-09,4.32414306e-16,5.00000000e-09,6.47304726e-16,5.00000000e-09,-3.74382405e-19,5.00000000e-09,1.17734250e-09,5.00000000e-09,6.65288392e-01,5.00000000e-09,4.02608969e-02,5.00000000e-09,4.56263444e-01,5.00000000e-09,4.56263443e-01,5.00000000e-09,8.49370510e+08,5.00000000e-09,8.07766845e+07,5.00000000e-09,1.28560086e+07,5.00000000e-09,2.41970158e+01,1.0,.500,sky130
5.50000000e-09,1.32751604e-07,5.50000000e-09,5.49979456e-09,5.50000000e-09,1.51125468e-15,5.50000000e-09,-8.69888512e-16,5.50000000e-09,1.81174280e-18,5.50000000e-09,4.40867570e-16,5.50000000e-09,6.59970740e-16,5.50000000e-09,-3.94846539e-19,5.50000000e-09,1.28899036e-09,5.50000000e-09,6.65274140e-01,5.50000000e-09,4.03004428e-02,5.50000000e-09,4.60168524e-01,5.50000000e-09,4.60168522e-01,5.50000000e-09,7.75800995e+08,5.50000000e-09,8.78419802e+07,5.50000000e-09,1.39804854e+07,5.50000000e-09,2.41375568e+01,1.0,.500,sky130
