isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
1.00000000e-09,2.87331826e-08,1.00000000e-09,9.99306214e-10,1.00000000e-09,6.42632327e-16,1.00000000e-09,-2.13854654e-16,1.00000000e-09,1.91322464e-19,1.00000000e-09,1.05926152e-16,1.00000000e-09,1.58729582e-16,1.00000000e-09,-6.65343719e-20,1.00000000e-09,6.99469765e-10,1.00000000e-09,9.75846287e-01,1.00000000e-09,3.72403731e-02,1.00000000e-09,6.94067245e-01,1.00000000e-09,6.94067245e-01,1.00000000e-09,1.42965436e+09,1.00000000e-09,4.47116982e+07,1.00000000e-09,7.11608778e+06,1.00000000e-09,2.87531311e+01,1.0,.250,sky130
1.50000000e-09,4.19031579e-08,1.50000000e-09,1.50420371e-09,1.50000000e-09,6.58474246e-16,1.50000000e-09,-2.37226988e-16,1.50000000e-09,2.14330389e-19,1.50000000e-09,1.17104667e-16,1.50000000e-09,1.75485552e-16,1.50000000e-09,-7.58282011e-20,1.50000000e-09,1.04091774e-09,1.50000000e-09,9.75827088e-01,1.50000000e-09,3.73035405e-02,1.50000000e-09,7.08165837e-01,1.50000000e-09,7.08165837e-01,1.50000000e-09,9.60690711e+08,1.50000000e-09,6.36367453e+07,1.50000000e-09,1.01281026e+07,1.50000000e-09,2.78573690e+01,1.0,.250,sky130
2.00000000e-09,5.46093705e-08,2.00000000e-09,2.01022407e-09,2.00000000e-09,6.71083252e-16,2.00000000e-09,-2.55517510e-16,2.00000000e-09,2.32386570e-19,2.00000000e-09,1.25820810e-16,2.00000000e-09,1.88550779e-16,2.00000000e-09,-8.31121510e-20,2.00000000e-09,1.37921372e-09,2.00000000e-09,9.75813086e-01,2.00000000e-09,3.73661976e-02,2.00000000e-09,7.18447845e-01,2.00000000e-09,7.18447845e-01,2.00000000e-09,7.25050791e+08,2.00000000e-09,8.13749566e+07,2.00000000e-09,1.29512266e+07,2.00000000e-09,2.71658127e+01,1.0,.250,sky130
2.50000000e-09,6.66411533e-08,2.50000000e-09,2.50396017e-09,2.50000000e-09,6.81474128e-16,2.50000000e-09,-2.70420459e-16,2.50000000e-09,2.47127856e-19,2.50000000e-09,1.32903208e-16,2.50000000e-09,1.99167198e-16,2.50000000e-09,-8.90512497e-20,2.50000000e-09,1.70632358e-09,2.50000000e-09,9.75802240e-01,2.50000000e-09,3.74268329e-02,2.50000000e-09,7.26412642e-01,2.50000000e-09,7.26412642e-01,2.50000000e-09,5.86055312e+08,2.50000000e-09,9.77897040e+07,2.50000000e-09,1.55637148e+07,2.50000000e-09,2.66143025e+01,1.0,.250,sky130
3.00000000e-09,7.84555710e-08,3.00000000e-09,3.00087457e-09,3.00000000e-09,6.90626768e-16,3.00000000e-09,-2.83437947e-16,3.00000000e-09,2.60023703e-19,3.00000000e-09,1.39075933e-16,3.00000000e-09,2.08420117e-16,3.00000000e-09,-9.42405626e-20,3.00000000e-09,2.03305651e-09,3.00000000e-09,9.75793130e-01,3.00000000e-09,3.74874350e-02,3.00000000e-09,7.33102817e-01,3.00000000e-09,7.33102816e-01,3.00000000e-09,4.91870244e+08,3.00000000e-09,1.13600536e+08,3.00000000e-09,1.80800868e+07,3.00000000e-09,2.61442353e+01,1.0,.250,sky130
3.50000000e-09,9.00784338e-08,3.50000000e-09,3.50017445e-09,3.50000000e-09,6.98851580e-16,3.50000000e-09,-2.95058105e-16,3.50000000e-09,2.71549513e-19,3.50000000e-09,1.44575708e-16,3.50000000e-09,2.16664350e-16,3.50000000e-09,-9.88732070e-20,3.50000000e-09,2.35917934e-09,3.50000000e-09,9.75785255e-01,3.50000000e-09,3.75479515e-02,3.50000000e-09,7.38885461e-01,3.50000000e-09,7.38885460e-01,3.50000000e-09,4.23876210e+08,3.50000000e-09,1.28894942e+08,3.50000000e-09,2.05142672e+07,3.50000000e-09,2.57354126e+01,1.0,.250,sky130
4.00000000e-09,1.01498047e-07,4.00000000e-09,3.99984797e-09,4.00000000e-09,7.06329006e-16,4.00000000e-09,-3.05564558e-16,4.00000000e-09,2.81981444e-19,4.00000000e-09,1.49540220e-16,4.00000000e-09,2.24106265e-16,4.00000000e-09,-1.03061549e-19,4.00000000e-09,2.68360224e-09,4.00000000e-09,9.75778327e-01,4.00000000e-09,3.76081732e-02,4.00000000e-09,7.43973313e-01,4.00000000e-09,7.43973312e-01,4.00000000e-09,3.72633464e+08,4.00000000e-09,1.43697974e+08,4.00000000e-09,2.28702428e+07,4.00000000e-09,2.53754762e+01,1.0,.250,sky130
4.50000000e-09,1.12737102e-07,4.50000000e-09,4.49964106e-09,4.50000000e-09,7.13204738e-16,4.50000000e-09,-3.15180990e-16,4.50000000e-09,2.91538099e-19,4.50000000e-09,1.54077570e-16,4.50000000e-09,2.30907897e-16,4.50000000e-09,-1.06894423e-19,4.50000000e-09,3.00634286e-09,4.50000000e-09,9.75772132e-01,4.50000000e-09,3.76680978e-02,4.50000000e-09,7.48522033e-01,4.50000000e-09,7.48522032e-01,4.50000000e-09,3.32630058e+08,4.50000000e-09,1.58071162e+08,4.50000000e-09,2.51578068e+07,4.50000000e-09,2.50546878e+01,1.0,.250,sky130
5.00000000e-09,1.23817524e-07,5.00000000e-09,4.99951454e-09,5.00000000e-09,7.19585245e-16,5.00000000e-09,-3.24069336e-16,5.00000000e-09,3.00377965e-19,5.00000000e-09,1.58265897e-16,5.00000000e-09,2.37186367e-16,5.00000000e-09,-1.10436229e-19,5.00000000e-09,3.32752159e-09,5.00000000e-09,9.75766524e-01,5.00000000e-09,3.77277433e-02,5.00000000e-09,7.52640704e-01,5.00000000e-09,7.52640703e-01,5.00000000e-09,3.00523970e+08,5.00000000e-09,1.72067903e+08,5.00000000e-09,2.73854572e+07,5.00000000e-09,2.47659093e+01,1.0,.250,sky130
5.50000000e-09,1.34757175e-07,5.50000000e-09,5.49943642e-09,5.50000000e-09,7.25549468e-16,5.50000000e-09,-3.32348897e-16,5.50000000e-09,3.08617918e-19,5.50000000e-09,1.62162710e-16,5.50000000e-09,2.43027871e-16,5.50000000e-09,-1.13734465e-19,5.50000000e-09,3.64723655e-09,5.50000000e-09,9.75761394e-01,5.50000000e-09,3.77871243e-02,5.50000000e-09,7.56407832e-01,5.50000000e-09,7.56407830e-01,5.50000000e-09,2.74180187e+08,5.50000000e-09,1.85731202e+08,5.50000000e-09,2.95600388e+07,5.50000000e-09,2.45038153e+01,1.0,.250,sky130
